

EVTDESC106000;A man named Al-Ghazali has returned to [Root.GetName] after seven years of studying fiqh, the expansion of the code of conduct called sharia. His scholarly interest in sufism, kalam, philosophy, logic and Islamic jurisprudence has led him to start writing a book he calls 'The Incoherence of the Philosophers' which will surely be a masterpiece when it is finished.;Un homme prénommé Al-Ghazali est revenu à [Root.GetName] après avoir passé sept ans à étudier le fiqh, une expansion du code de conduite appelé charia. L'intérêt qu'il porte au soufisme, au kalâm, à la philosophie, à la logique et à la jurisprudence islamique l'a conduit à rédiger un livre qu'il a intitulé 'Incohérence des philosophes', qui sera sans doute un chef-d'oeuvre une fois terminé.;Ein Mann namens Al-Ghazali hat sieben Jahre Fiqh studiert, der Erweiterung des Verhaltenskodex', Sharia genannt, und ist nun nach [Root.GetName] zurückgekehrt. Das Interesse als Gelehrter an Sufismus, Kalam, Philosophie, Logik und der islamischen Rechtsprechung haben dazu geführt, dass er damit begonnen hat, ein Buch mit dem Titel "Die Zusammenhanglosigkeit der Philosophen" zu verfassen, was sicherlich ein Meisterstück sein wird, wenn es beendet ist.;;Un hombre llamado Al-Ghazali ha regresado a [Root.GetName] tras siete años estudiando fiqh, la extensión del código de conducta denominado sharia. Su interés académico en el sufismo, el kalam, la filosofía, la lógica y la jurisprudencia islámica le han llevado a iniciar la redacción de un libro llamado 'La incoherencia de los filósofos', que con seguridad se convertirá en una obra maestra una vez terminado.;;;;;;;;;x
EVTDESC106001;Al-Ghazali, the scholar from [From.GetName], was well-spoken and respectful, with an incredible knowledge of sufism, kalam, philosophy, logic and fiqh. I invited him to stay at my court, to study and share his knowledge with my court.;Al-Ghazali, l'érudit originaire de [From.GetName], a fait montre d'une élocution soignée, d'un respect certain et d'une connaissance avancée du soufisme, du kalâm, de la philosophie, de la logique et du fiqh. Je l'ai invité à séjourner à ma Cour, afin qu'il continue d'étudier et qu'il dispense son savoir à mes sujets.;Al-Ghazali, der Gelehrter aus [From.GetName], war wortgewandt und respektvoll, mit einem unglaublichen Wissen über den Sufismus, Kalam, Philosophie, Logik und Fiqh. Ich lud ihn ein, an meinem Hof zu bleiben, um hier zu studieren und sein Wissen mit meinem Hof zu teilen. ;;Al-Ghazali, el académico de [From.GetName], hablaba de forma correcta y respetuosa, demostrando increíbles conocimientos del sufismo, el kalam, la filosofía, la lógica y el fiqh. Le invité a quedarse en la corte, para que estudiara y compartiera sus conocimientos con ella.;;;;;;;;;x
EVTDESC106005;A famous traveller, Muhammad al-Idrisi - a geographer, cartographer and Egyptologist - has arrived to [Root.GetName], a man who can trace his descent through long line of Princes, Caliphs and Sufi leaders, to the Prophet Muhammad. Muhammad al-Idrisi wishes to meet [Root.Holder.TopLiege.GetTitledFirstName].;Un voyageur célèbre, Al Idrissi, géographe, cartographe et égyptologue, vient d'arriver à [Root.GetName]. Cet homme est issu d'une longue lignée de princes, de califes et de chefs soufis, et descendrait même du prophète Mahomet. Al Idrissi souhaite rencontrer [Root.Holder.TopLiege.Get_le_TitledFirstName].;Ein berühmter Reisender, Muhammad al-Idrisi - ein Geograph, Kartograph und Ägyptologe - ist in [Root.GetName] angekommen - ein Mann, der seine Wurzeln über die Prinzen, Kalifen und Sufi-Anführer bis hin zu dem Propheten Mohammed zurückverfolgen kann. Mohammed al-Idrisi wünscht, [Root.Holder.TopLiege.GetTitledFirstName] kennenzulernen.;;Un famoso viajero, Muhammad al-Idrisi -geógrafo, cartógrafo y egiptólogo- ha llegado a [Root.GetName]. Este hombre puede trazar su línea genealógica hasta el profeta Mahoma, a través de una larga lista de Príncipes, Califas y líderes Sufi. Muhammad al-Idrisi desea encontrarse con [Root.Holder.TopLiege.GetTitledFirstName].;;;;;;;;;x
EVTDESC106006;A most fascinating man, that traveller Muhammad al-Idrisi! He is a geographer, cartographer and Egyptologist and his famous map Tabula Rogeriana has I myself many times consulted. Muhammad al-Idrisi asks for permission to stay at my court and work on his book 'Kitab nuzhat al-mushtaq' or 'A Diversion for the Man Longing to Travel to Far-Off Places'...;Un homme fascinant, que cet Al Idrissi ! Il est géographe, cartographe et égyptologue et je reconnais avoir maintes fois consulté son célèbre planisphère intitulé Livre de Roger. Al Idrissi demande la permission de séjourner à ma Cour afin de travailler à la rédaction de son ouvrage 'Kitab nuzhat al-mushtaq' ou 'Livre du divertissement de celui qui désire découvrir le monde'...;Ein äußerst faszinierender Mann, dieser Reisende Mohammed al-Idrisi! Er ist ein Geograph, Kartograph und Ägyptologe und seine berühmte Karte "Tabula Rogeriana" habe ich persönlich schon häufig konsultiert. Mohammed al-Idrisi bittet um die Erlaubnis, an meinem Hof bleiben und an seinem Buch "Kitab nuzhat al-mushtaq" oder "Eine Unterhaltung für den Mann, der zu Abgelegene Orten Reisen Will" arbeiten zu dürfen...;;¡El viajero Muhammad al-Idrisi es un personaje más que fascinante! Es geógrafo, cartógrafo y egiptólogo, y yo mismo he consultado su famosa Tábula Rogeriana en múltiples ocasiones. Muhammad al-Idrisi solicita permiso para quedarse en la corte y trabajar en su libro 'Kitab nuzhat al-mushtaq' o 'Un desvío para el hombre que desea viajar hasta lugares remotos'...;;;;;;;;;x
EVTDESC106010;A prominent scholar in [Root.GetName] - Ibn Khaldun - who is currently working on the first book of seven of 'Kitabu l-'ibar wa Diwanu l-Mubtada' wa l-Habar fi tarikhi l-'arab wa l-Barbar wa man 'Asarahum min Ðawi Ash-Sha'n l-Akbar' or 'Book of lessons, Record of Beginnings and Events in the history of the Arabs and Berbers and their Powerful Contemporaries' is looking for a patron and is humbly asking me to present him to [Root.Holder.TopLiege.GetTitledFirstName].;Un éminent érudit de [Root.GetName], Ibn Khaldun, qui travaille actuellement à la rédaction du premier ouvrage d'une série de 7 tomes intitulé 'Kitabu l-'ibar wa Diwanu l-Mubtada' wa l-Habar fi tarikhi l-'arab wa l-Barbar wa man 'Asarahum min Ðawi Ash-Sha'n l-Akbar' ou 'Livre des considérations sur l'histoire des Arabes, des Persans et des Berbères' est à la recherche d'un mécène et me demande humblement de le présenter [Root.Holder.TopLiege.Get_au_TitledFirstName].;Ein prominenter Gelehrter in [Root.GetName] - Ibn Khaldun -, der derzeit an seinem ersten von sieben Büchern von "Kitabu l-'ibar wa Diwanu l-Mubtada' wa l-Habar fi tarikhi l-'arab wa l-Barbar wa man 'Asarahum min oawi Ash-Sha'n l-Akbar" oder "Buch der Lehrstunden, Aufzeichnung des Beginns und Ereignissen in der Geschichte der Araber und Berber und deren Mächtige Zeitgenossen" arbeitet, sucht nach einem Gönner und bittet mich demütig darum, ihn [Root.Holder.TopLiege.GetTitledFirstName] vorzustellen.;;Un destacado académico de [Root.GetName] -Ibn Khaldun- que actualmente trabaja en el primero de los siete libros del 'Kitabu l-'ibar wa Diwanu l-Mubtada' wa l-Habar fi tarikhi l-'arab wa l-Barbar wa man 'Asarahum min Ðawi Ash-Sha'n l-Akbar' o 'Libro de lecciones, registro de inicios y eventos en la historia de los árabes y bereberes y de sus poderosos contemporáneos' busca mecenas y me solicita humildemente que le presente a [Root.Holder.TopLiege.GetTitledFirstName].;;;;;;;;;x
EVTDESC106011;Ibn Khaldun from [From.GetName] honored me when he allowed me to thumb through the first few pages of 'Book of lessons, Record of Beginnings and Events in the history of the Arabs and Berbers and their Powerful Contemporaries', a book that would grow into seven books over several years.;Ibn Khaldun, originaire de [From.GetName], m'a fait l'honneur de me présenter les premiers feuillets de son ouvrage intitulé 'Livre des considérations sur l'histoire des Arabes, des Persans et des Berbères', premier tome d'une série qui au final en comportera sept.;Ibn Khaldun aus [From.GetName] ehrte mich, indem er mir erlaubte, durch die ersten Seiten seines Werks "Buch der Lehrstunden, Aufzeichnung des Beginns und Ereignissen in der Geschichte der Araber und Berber und deren Mächtige Zeitgenossen" zu blättern, einem Buch, das über einige Jahre auf sieben Bücher anwachsen wird.;;Ibn Khaldun de [From.GetName] me honró al permitirme ojear las primeras páginas del 'Libro de lecciones, registro de inicios y eventos en la historia de los árabes y bereberes y de sus poderosos contemporáneos', libro que se convertiría en siete en el transcurso de varios años.;;;;;;;;;x
EVTDESC106015;Zakariya al-Qazwini from [Root.GetName], who has written a cosmography titled 'Athar al-bilad wa-akhbar al-‘ibad' or 'Marvels of Creatures and Strange Things Existing', is currently working on a geographical dictionary and is keen on talking to [Root.Holder.TopLiege.GetTitledFirstName] to ask for [Root.Holder.TopLiege.GetHerHis] patronage.;Zakariya al-Qazwini, originaire de [Root.GetName], auteur d'une cosmographie intitulée 'Athar al-bilad wa-akhbar al-‘ibad' ou 'Les Merveilles des choses créées et les curiosités des choses existantes', travaille actuellement à la rédaction d'un dictionnaire géographique et a exprimé le souhait de rencontrer [Root.Holder.TopLiege.Get_le_TitledFirstName] afin de solliciter un mécénat.;Zakariya al-Qazwini aus [Root.GetName], der das kosmographische Werk mit dem Titel "Athar al-bilad wa-akhbar al-‘ibad" oder "Wunder von Kreaturen und Fremden Dingen, die Existieren" geschrieben hat, arbeitet derzeit an einem geographischen Wörterbuch und hofft, mit [Root.Holder.TopLiege.GetTitledFirstName] sprechen zu können, um ihn um [Root.Holder.TopLiege.GetHerHis]e Unterstützung zu bitten.;;Zakariya al-Qazwini de [Root.GetName], autor de una cosmografía titulada 'Athar al-bilad wa-akhbar al-‘ibad' o 'Maravillas de los seres extraños y criaturas vivientes', trabaja actualmente en un diccionario geográfico y está ansioso por hablar con [Root.Holder.TopLiege.GetTitledFirstName] para solicitar su mecenazgo.;;;;;;;;;x
EVTDESC106016;I am more than familiar with Zakariya al-Qazwini from [Root.GetName], his cosmography titled 'Athar al-bilad wa-akhbar al-‘ibad' or 'Marvels of Creatures and Strange Things Existing' has long delighted me and taught me more about the strange animals and creatures in our world. Now he is working on yet another book, this time a geographical dictionary and he has asked me for my patronage.;Je me suis parfaitement entendu avec Zakariya al-Qazwini de [Root.GetName], sa cosmographie intitulée 'Athar al-bilad wa-akhbar al-‘ibad' ou 'Merveilles des choses créées et les curiosités des choses existantes' m'a enchanté et m'a appris l'existence de créatures et d'animaux étranges dans le monde. Zakariya al-Qazwini travaille actuellement à l'écriture d'un nouvel ouvrage, un dictionnaire géographique, et il m'a demandé d'être son mécène.;Ich bin mit Zakariya al-Qazwini aus [Root.GetName] sehr vertraut, seine Kosmographie mit dem Titel "Athar al-bilad wa-akhbar al-‘ibad" oder "Wunder von Kreaturen und Fremden Dingen, die Existieren" hat mich lange erfreut und mich mehr über fremde Tiere und Kreaturen in unserer Welt gelehrt. Nun arbeitet Zakariya al-Qazwini an einem weiteren Buch, diesmal ist es ein geographisches Wörterbuch, und bittet um meine Hilfe.;;Tengo muchas referencias de Zakariya al-Qazwini de [Root.GetName], me he deleitado en repetidas ocasiones con su cosmografía titulada 'Athar al-bilad wa-akhbar al-‘ibad' o 'Maravillas de los seres extraños y criaturas vivientes' y he aprendido bastante sobre los extraños animales y criaturas de este mundo. Ahora Zakariya al-Qazwini trabaja en un nuevo libro, esta vez un diccionario geográfico, y ha solicitado mi mecenazgo.;;;;;;;;;x
EVTDESC106020;A young scholar and teacher named Al-Juwayni in [Root.GetName], originally from Nishapur, has requested an audience with [Root.Holder.TopLiege.GetTitledFirstName] to ask for permission to teach the Ashari theological perspective to all who wishes to learn more.;Un jeune érudit et professeur prénommé Al-Juwayni à [Root.GetName], et originaire de Nishapur, demande audience auprès [Root.Holder.TopLiege.Get_du_TitledFirstName] afin de lui demander la permission d'enseigner la pensée théologique acharite à ceux qui le souhaitent.;Ein junger Gelehrter namens Al-Juwayni in [Root.GetName], der eigentlich aus Nishapur kommt, hat um eine Audienz mit [Root.Holder.TopLiege.GetTitledFirstName] gebeten, um ihn um Erlaubnis zu bitten, die Ashari-theologischen Sichtweise allen zu lehren, die es wünschen.;;Un joven académico y profesor llamado Al-Juwayni de [Root.GetName], procedente de Nishapur, ha concertado una audiencia con [Root.Holder.TopLiege.GetTitledFirstName] a fin de solicitar permiso para enseñar la perspectiva teológica Ashari a quienes quieran ampliar sus conocimientos.;;;;;;;;;x
EVTDESC106021;I have been fascinated with the Ashari theological perspective, especially the notion that complete comprehension of the Unique Nature and Attributes of Allah is beyond the capacity of human reasoning and sense experience. The young scholar Al-Juwayni, a teacher of the Ashari theological perspective has asked my permission to start teaching all who wishes in [From.GetName].;La pensée acharite me fascine, tout particulièrement la notion de compréhension complète de la nature unique et des attributs d'Allah qui va au-delà de la capacité de raisonnement des humains. Le jeune érudit Al-Juwayni, un professeur de la théologie acharite, m'a demandé la permission d'enseigner cette doctrine aux sujets de [From.GetName] qui se montreraient intéressés.;Ich bin von der Aschariya Sichtweise fasziniert, insbesondere der Vorstellung, dass das vollständige Verständnis der einzigartigen Natur und den Eigenschaften Allahs weit höher ist als die Möglichkeit der menschlichen Schlussfolgerungen. Der junge Gelehrte Al-Juwayni, ein Lehrer der Aschariya, bat mich um Erlaubnis, alle, die es in [From.GetName] wünschen, unterrichten zu dürfen.;;La perspectiva teológica Ashari me ha fascinado, especialmente la noción concerniente a que la completa comprensión de la Naturaleza Única y de los Atributos de Alá queda fuera del alcance del razonamiento humano y de la experiencia sensorial. El joven académico Al-Juwayni, profesor de la perspectiva teológica Ashari, ha solicitado mi autorización para comenzar a enseñar a quien lo desee en [From.GetName].;;;;;;;;;x
