#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC_HF_12001;"For [Root.Society.GetName]!" I proclaim, raising my glass. The cheers around the table are boisterous and the air hangs heavy with anticipation. "There is nothing left here to conquer!" someone laughs. Raising an eyebrow conspiratorially, [fellow_hero_1.GetFirstName] murmurs: "Have you ever been to [target_title.GetName]?";« Pour [Root.Get_le_Society] ! », proclamé-je en levant mon verre. Les acclamations autour de la table sont bruyantes et on peut sentir le poids de leurs attentes. « Il n'y a plus rien à conquérir ici ! », dit quelqu'un en riant. [fellow_hero_1.GetFirstName] murmure d'un air conspirateur : « Avez-vous déjà été [target_title.Get_en_Realm] ? »;"Für [Root.Society.GetName]!", verkündige ich und hebe mein Glas. Der Jubel am Tisch ist ausgelassen und die Luft voller Freude. "Es gibt nichts mehr zu erobern!", lacht jemand. [fellow_hero_1.GetFirstName] hebt verschwörerisch eine Augenbraue hoch und murmelt: "Warst du jemals in [target_title.GetName]?";;"¡Por [Root.Society.GetName]!", proclamo, alzando mi copa. Los vítores por toda la mesa son bulliciosos y hay un aire de expectativa en el ambiente. Alguien ríe "¡Ya no queda nada por conquistar!". Alzando las cejas con aspecto conspirador, [fellow_hero_1.GetFirstName] murmura: "¿Habéis estado en [target_title.GetName]?";;;;;;;;x
EVTDESC_HF_12002;[original_hero.GetTitledFirstName] has declared that the highest ranking members of [Root.Society.GetName] are to go on an adventure, into [target_ruler.PrimaryTitle.GetName], the lands of [target_ruler.GetTitledFirstName]. After the cheers have gone around the table, I am left with my thoughts.;[original_hero.Get_Le_TitledFirstName] a déclaré que les membres du plus haut rang [Root.Get_du_Society] doivent partir à l'aventure, [target_ruler.PrimaryTitle.Get_en_Realm], les terres [target_ruler.Get_du_TitledFirstName]. Après les acclamations de chacun, je pars, songeu[Root.GetRSe].;[original_hero.GetTitledFirstName] hat verkündet, dass die ranghöchsten Mitglieder von [Root.Society.GetName] auf ein Abenteuer nach [target_ruler.PrimaryTitle.GetName], die Ländereien von [target_ruler.GetTitledFirstName], aufbrechen werden. Nachdem der Beifall einmal um den Tisch gegangen ist, bleibe ich zurück mit meinen Gedanken.;;[original_hero.GetTitledFirstName] ha proclamado que los miembros de mayor rango de [Root.Society.GetName] deben partir de aventura a [target_ruler.PrimaryTitle.GetName], las tierras de [target_ruler.GetTitledFirstName]. Cuando los vítores han recorrido toda la mesa, me quedo a solas con mis pensamientos.;;;;;;;;x
EVTDESC_HF_12005_A;[giving_member.GetTitledFirstName] approaches me, as I am poring over some maps of [target_title.GetName]. A servant alerts me to [giving_member.GetHerHis] visit, and as I glance up from the table, I notice they are carrying something wrapped in fine fabric. "For the battles to come", the [giving_member.GetManWoman] says, without further ceremony.;[giving_member.Get_Le_TitledFirstName] s'approche de moi, tandis que j'étudie de près des cartes [target_title.Get_du_Realm]. Un domestique m'avertit de sa présence et, levant les yeux, je remarque qu'[giving_member.GetIlElle] tient quelque chose emballé dans du tissu fin. « Pour les batailles à venir », dit-[giving_member.GetIlElle], sans plus de cérémonie.;[giving_member.GetTitledFirstName] tritt an mich heran, während ich mir einige Karten von [target_title.GetName] genauer ansehe. Ein Diener warnt mich vor [giving_member.GetHerHis]em Besuch und als ich vom Tisch aufblickte, bemerkte ich, dass sie etwas tragen, dass mit einem feinen Stoff umwickelt ist. "Für die kommenden Schlachten", sagt [giving_member.Getderdie] [giving_member.GetManWoman] ohne weitere Zeremonien.;;[giving_member.GetTitledFirstName] se me acerca mientras revisaba unos mapas de [target_title.GetName]. Un sirviente me alerta de su visita y mientras miro desde le mesa, veo que traen algo envuelto en telas. "Para las próximas batallas", me dice, sin más ceremonias.;;;;;;;;x
EVTDESC_HF_12006;My history in battle is known to many, but there are still those who could benefit from learning more about my experiences. "Like that time you chopped someone's head off?" [fellow_member.GetTitledFirstName] asks, in response to my idea. "A feast, where you regale your court with the stories!" [fellow_member.GetSheHe] continues. I consider the spirits it could lift, as I soon depart for [target_title.GetName].;Mon passé guerrier est connu de beaucoup, mais il en reste encore qui pourraient apprendre de mes expériences. « Comme la fois où vous avez coupé la tête à quelqu'un ? », demande [fellow_member.Get_le_TitledFirstName] en réponse à mon idée. « Un festin, où vous pourrez abreuver la cour de vos histoires ! », continue-t-[fellow_member.GetIlElle]. Je pense à l'enthousiasme que ça soulèverait tandis que je suis sur le départ pour [target_title.Get_le_Realm].;Meine Geschichten vom Krieg sind weithin bekannt, aber es gibt immernoch einige, die sie noch nicht gehört haben. "Wie die Geschichte , wo ihr jemanden den Kopf abgeschlagen habt?", fragt [fellow_member.GetTitledFirstName] auf meinen Vorschlag. "Wir sollten ein Fest haben, auf dem ihr den Hof mit euren Geschichten unterhaltet", fährt [fellow_member.GetSheHe] fort. Ich denke an die Gemüter, die es heben könnte, als ich nach [target_title.GetName] aufbreche.;;Mi historia en la batalla es conocida por muchos, pero todavía hay quienes podrían beneficiarse de aprender más sobre mis experiencias. "¿Como esa vez que le cortaste la cabeza a alguien?", pregunta [fellow_member.GetTitledFirstName], en respuesta a mi idea. "¡Una fiesta, en la que regales a tu corte con las historias!" continúa. Considero que podría levantar los ánimos, ya que pronto partiré hacia [target_title.GetName].;;;;;;;;;x
EVTDESC_HF_12007;To bolster [fellow_member.GetHerHis] confidence for our adventure into [target_title.GetName], I am showing [fellow_hero_1.GetTitledFirstName] around my trophy room. "You are... a collector of skulls then", the [fellow_hero_1.GetManWoman] comments, before interrupting [fellow_member.GetHerselfHimself]: "Oh, but this one would make a fine chalice!".;Pour renforcer sa confiance en notre aventure [target_title.Get_en_Realm], je montre [fellow_hero_1.Get_au_TitledFirstName] ma salle des trophées. « Vous êtes... un[Root.Get_E] collect[Root.GetEurRice] de crânes alors », commente-t-[fellow_hero_1.GetIlElle], avant de s'interrompre : « Oh, mais celui-ci ferait un bon calice ! ».;Um [fellow_member.GetHerHis] Vertrauen in unser Abenteuer nach [target_title.GetName] zu stärken, führe ich [fellow_hero_1.GetTitledFirstName] durch mein Trophäenzimmer. "Ihr seid... also ein Sammler von Schädeln", kommentiert [fellow_hero_1.Getderdie] [fellow_hero_1.GetManWoman]. "Oh, aber dieser hier würde einen schönen Kelch abgeben!", unterbricht er sich selbst.;;Para reforzar su confianza con vistas a nuestra aventura en [target_title.GetName], le muestro a [fellow_hero_1.GetTitledFirstName] mi sala de trofeos. "Pero… coleccionas calaveras", comenta, antes de interrumpirse: "¡Pero este sería un gran cáliz!".;;;;;;;;x
EVTDESC_HF_12008;Out [Root.GetRidingMarching] with [fellow_member.GetTitledFirstName], my eagle by my side, the [fellow_member.GetManWoman] showers both me and my bird with compliments. "You make a great team", [fellow_member.GetTitledFirstName] concludes.;Tandis que je [Root.GetRidingMarching]e avec [fellow_member.Get_le_TitledFirstName], mon aigle à mes côtés, [fellow_member.GetIlElle] nous complimente moi et mon oiseau. « Vous formez une belle équipe », conclut-[fellow_member.GetIlElle].;Während ich mit [fellow_member.GetTitledFirstName], meinem Adler, Seite an Seite [Root.GetRidingMarching], überschüttete mich [fellow_member.Getderdie] [fellow_member.GetManWoman] mit Komplimenten. "Ihr macht ein großartiges Team", fährt [fellow_member.GetTitledFirstName] fort.;;[Root.GetRidingMarching] con [fellow_member.GetTitledFirstName], con mi águila a mi lado, llenando de halagos a mi ave y a mí. "Formáis un gran equipo", concluye [fellow_member.GetTitledFirstName].;;;;;;;;x
EVTDESC_HF_12009;The time has come for us to move into enemy territory. [fellow_member.GetTitledFirstName] and I are toasting once more, to [Root.Society.GetName]. "We shall find their most experienced warriors, and show them what it means to be [Root.Culture.GetName]!" I declare. "Everyone shall know our name!" [fellow_member.GetSheHe] agrees, slamming [fellow_member.GetHerHis] fist into the table.;Le moment est venu pour nous d'aller en territoire ennemi. [fellow_member.Get_Le_TitledFirstName] et moi levons nos verres une fois de plus en l'honneur [Root.Get_du_Society]. « Nous trouverons leurs guerriers les plus expérimentés et leur montrerons ce que signifie être [Root.GetReligionMasc] ! », dis-je. « Tout le monde doit connaître notre nom ! », ajoute-t-[fellow_member.GetIlElle], frappant du poing sur la table.;Die Zeit ist gekommen uns in feindliches Gebiet zu begeben. [fellow_member.GetTitledFirstName] und ich stoßen noch einmal auf [Root.Society.GetName] an. "Wir werden ihre erfahrensten Krieger finden und ihnen zeigen, was es bedeutet [Root.Culture.GetName] zu sein!", erkläre ich. "Jeder soll unsere Namen kennen!", stimmt [fellow_member.GetSheHe] zu und schlägt [fellow_member.GetHerHis]e Faust auf den Tisch.;;Ha llegado el momento de entrar en territorio enemigo. [fellow_member.GetTitledFirstName] y yo volvemos a brindar por [Root.Society.GetName]. "¡Encontraremos a los guerreros más experimentados que tengan y les mostraremos lo que es un [Root.Culture.GetName]!", declaro. "¡Todos conocerán nuestro nombre!", asiente [fellow_member.GetElElla], estampando el puño contra la mesa.;;;;;;;;x
EVTDESC_HF_12010_A;We are camped [target_ruler.Capital.GetInOn] the [target_ruler.Capital.GetTerrain], on our way to [target_title.GetName]. While I am scouting the perimeter, I hear the sound of fighting. As I lean out from behind a [target_ruler.Capital.GetTreeRockFence], I spot a [my_duel_target.GetManWoman] wrestling a [target_ruler.Capital.GetRegionalBigAnimal]! And winning...!;Nous campons dans [target_ruler.Capital.GetTerrain] sur le chemin en direction [target_title.Get_du_Realm]. Tandis que je scrute le périmètre, j'entends des bruits d'affrontements. Lorsque je me penche pour regarder derrière [target_ruler.Capital.GetTreeRockFence], je repère un[my_duel_target.Get_E] [my_duel_target.GetManWoman] qui lutte contre un [target_ruler.Capital.GetRegionalBigAnimal] et... finit par le vaincre !;Wir kampieren [target_ruler.Capital.GetInOn] [target_ruler.Capital.GetTerrain] auf unserem Weg nach [target_title.GetName]. Während ich die Umgebung erkunde, höre ich das Geräusch eines Kampfes. Als ich mich hinter einen [target_ruler.Capital.GetTreeRockFence] lehnte, erspähte ich [my_duel_target.Geteineneine] [my_duel_target.GetManWoman], die gegen einen [target_ruler.Capital.GetRegionalBigAnimal] kämpfte! Und gewann...;;Acampamos sobre el [target_ruler.Capital.GetTerrain] de camino a [target_title.GetName]. Cuando reconocía el perímetro, oigo el sonido de la lucha. ¡Al asomarme tras de un/a [target_ruler.Capital.GetTreeRockFence] veo a una persona luchando contra un [target_ruler.Capital.GetRegionalBigAnimal]! ¡Y ganando…!;;;;;;;;x
EVTDESC_HF_12010_B;Having spent the evening drinking and talking around the campfire with my traveling companions, I finally bid them good night. On my way back to my sleeping spot, I pause. Nearby, leaning against a [target_ruler.Capital.GetTreeRockFence], is a [my_duel_target.GetManWoman] tending to nature's call. "An enemy!" I yell, more surprised than alarmed.;Après avoir passé la soirée à boire et à bavarder autour du feu de camp avec mes compagnons de voyage, je leur ai finalement souhaité bonne nuit. Sur le chemin menant à ma couche, je m'arrête. À proximité, appuyé[my_duel_target.Get_E] contre [target_ruler.Capital.GetTreeRockFence], un[my_duel_target.Get_E] [my_duel_target.GetManWoman] en train de satisfaire un besoin naturel. « Un ennemi ! », crié-je, plus surpris[Root.Get_E] qu'inqui[Root.GetEtEte].;Nachdem ich den Abend damit verbracht hatte mit meinen Reisegefährten am Lagerfeuer zu trinken und zu reden, wünscht ich ihnen schließlich eine gute Nach. Auf dem Weg zurück zu meinem Schlafplatz halte ich inne. In der Nähe, gegen einen [target_ruler.Capital.GetTreeRockFence] gelehnt, sehe ich [my_duel_target.Geteineneine] [my_duel_target.GetManWoman], [my_duel_target.Getderdie] dem Ruf der Natur folgt. "Ein Feind", schreie ich mehr überrascht als alarmiert.;;Tras pasar la noche bebiendo y hablando en torno al fuego del campamento con mis compañeros de viaje, por fin les doy las buenas noches. Al volver a donde duermo, me paro. Cerca, hay un[my_duel_target.GetXA] [my_duel_target.GetManWoman] apoyándose contra un/a [target_ruler.Capital.GetTreeRockFence] atendiendo la llamada de la naturaleza. "¡Un enemigo!", grito, más sorprendid[Root.GetOA] que alarmad[Root.GetOA].;;;;;;;;x
EVTDESC_HF_12010_C;Walking through the streets of a village in [target_ruler.Capital.GetName], the locals seem eager to point out how foreign I am. They have clearly never seen a [Root.GetManWoman] like me before, and while some are adoring my armor and confident stride, it does not take long before I encounter open hostility. "Go home!" one [my_duel_target.GetManWoman] barks.;Je marche dans les rues d'un village en [target_ruler.Capital.GetName] et les habitants semblent désireux de souligner que je suis un[Root.Get_E] étrang[Root.GetErEre]. Ils n'ont clairement jamais vu un[Root.Get_E] [Root.GetManWoman] comme moi avant et tandis que certains adorent mon armure et ma démarche assurée, il ne faut pas longtemps avant que je rencontre une franche hostilité. « Rentrez chez vous ! », crie un[my_duel_target.Get_E] [my_duel_target.GetManWoman].;Während ich durch die Straßen eines Dorfes in [target_ruler.Capital.GetName] gehe, scheinen die Einheimischen eifrig darauf aus, hinzuweisen, wie fremd ich bin. Sie haben eindeutig noch nie [Root.Geteineneine] [Root.GetManWoman] wie mich gesehen und während einige meine Rüstung und meinen selbstbewussten Schritt verehren, dauert es nicht lange, bis ich auf offene Feindseligkeit stoße. "Geh dahin wo du hergekommen bist!", bellt mich [my_duel_target.Geteineine] [my_duel_target.GetManWoman] an.;;Caminando por las calles de un pueblo de [target_ruler.Capital.GetName], los lugareños parecen ansiosos de señalar lo extranjero que parezco. Está claro que no han visto antes a nadie como yo. Mientras algunos admiran mi armadura y paso confiado, no pasa mucho tiempo antes de encontrar hostilidad. "¡Vete a casa!" ladra alguien.;;;;;;;;x
