EVTDESCHF22003;[antagonize_target.GetTitledFirstName] is well beyond my reach. There is no point in trying to antagonize [antagonize_target.GetHerHim] anymore.;[antagonize_target.Get_Le_TitledFirstName] est hors de ma portée. Il n'y a plus de raison d'essayer de [antagonize_target.GetLeLa] contrarier.;[antagonize_target.GetTitledFirstName] ist weit außerhalb meiner Reichweite. Es hat keinen Sinn, [antagonize_target.Getihnsie] weiter zu verleumden...;;[antagonize_target.GetTitledFirstName] está más allá de mi alcance. No tiene sentido tratar de seguir contrariándo[antagonize_target.GetLoLa].;;;;;;;;;x
EVTDESCHF22005;With [antagonize_target.GetTitledFirstName] already rotting in a dungeon, there is not much more I can do to harass [antagonize_target.GetHerHim].;Puisque [antagonize_target.Get_le_TitledFirstName] croupit déjà dans un cachot, il n'y a plus rien que je puisse faire de plus pour [antagonize_target.GetLeLa] tourmenter.;Da [antagonize_target.GetTitledFirstName] bereits in einem Verlies verrottet, kann ich nicht viel mehr tun, um [antagonize_target.Getihnsie] zu verärgern.;;Con [antagonize_target.GetTitledFirstName] ya pudriéndose en una mazmorra, no puedo hacer mucho más para hostigar[antagonize_target.GetLoLa].;;;;;;;;;x
EVTDESCHF22008;[antagonize_target.GetTitledFirstName] awaits [antagonize_target.GetHerHis] imminent death lying senseless in [antagonize_target.GetHerHis] bed. I do not think there is anything left that I can do to increase [antagonize_target.GetHerHis] suffering.;[antagonize_target.Get_Le_TitledFirstName] agonise dans son lit. Je ne pense pas qu'il y ait quoi que ce soit que je puisse faire pour augmenter sa souffrance.;[antagonize_target.GetTitledFirstName] liegt sinnlos in [antagonize_target.GetHerHis]em Bett und wartet auf [antagonize_target.GetHerHis]en unmittelbar bevorstehenden Tod. Ich glaube nicht, dass es noch etwas gibt, um [antagonize_target.GetHerHis] zu verstärken.;;[antagonize_target.GetTitledFirstName] espera una muerte inminente tendid[antagonize_target.GetOA] sobre la cama. No creo que puedo hacer nada más para aumentar su sufrimiento.;;;;;;;;;x
EVTDESCHF22009;I cannot stand [From.GetTitledFirstName]. [From.GetSheHeCap] takes every opportunity to insult and berate me. Clearly, this [From.GetManWoman] wishes to be my enemy.;Je ne supporte pas [From.Get_le_TitledFirstName]. [From.GetIlElleCap] saisit toutes les occasions pour m'insulter et m'admonester. Clairement, c[From.GetEtEtte] [From.GetManWoman] souhaite être mon ennemi[From.Get_E].;Ich kann [From.GetTitledFirstName] nicht ausstehen. [From.GetSheHeCap] nutzt jede Gelegenheit um mich zu beleidigen und zu beschimpfen. Offensichtlich möchte diese[From.GetrMale] [From.GetManWoman] mein Feind sein.;;No soporto a [From.GetTitledFirstName]. Aprovecha cualquier oportunidad para insultarme y reprenderme. Está claro que desea ser mi enemig[From.GetOA].;;;;;;;;x
EVTDESCHF22010;[From.GetTitledFirstName] thoroughly hates me by now and likely wishes me dead. The feeling is, of course, mutual.;[From.Get_Le_TitledFirstName] me déteste profondément maintenant et souhaite probablement ma mort. Le sentiment est, bien sûr, réciproque.;[From.GetTitledFirstName] hasst mich durch und durch und wünscht mir wahrscheinlich den Tod. Ich tue es natürlich auch.;;Ahora [From.GetTitledFirstName] me odia profundamente y quiere que muera. Por supuesto, el sentimiento es mutuo.;;;;;;;;x
EVTDESCHF22021;[Root.GetRandomSlanderDesc];[Root.GetRandomSlanderDesc];[Root.GetRandomSlanderDesc];;[Root.GetRandomSlanderDesc];;;;;;;;;x
EVTDESCHF22022;[GetRandomSlanderReactionDesc];[GetRandomSlanderReactionDesc];[GetRandomSlanderReactionDesc];;[GetRandomSlanderReactionDesc];;;;;;;;;x
EVTDESCHF22023;It looks like [From.GetTitledFirstName] is exclusively concerned with preventing the rumors I spread about [From.GetHerHim] from in any way jeopardizing [From.GetHerHis] legitimacy. [From.GetSheHeCap] seems to perceive my attack more as an annoyance than the grievous insult I intended...;Il semble que [From.Get_le_TitledFirstName] se préoccupe exclusivement d'empêcher que les rumeurs que j'ai diffusées sur [From.GetLuiElle] compromettent sa légitimité. [From.GetIlElleCap] a l'air de vivre mon attaque plus comme un petit tracas qu'une insulte grave.;Es scheint, als ob [From.GetTitledFirstName] ausschließlich daran interessiert ist, negative Auswirkungen zu verhindern, die aus den Gerüchten resultieren könnten, die auf [From.GetHerHis]e Legitimität gerichtet sind. [From.GetSheHeCap] scheint meinen Angriff eher als Ärgernis aufzunehmen.;;Parece que a [From.GetTitledFirstName] solo le preocupa impedir los efectos negativos sobre su legitimidad que puedan causar los rumores que propago sobre [From.GetElElla]. Se ve que percibe mi ataque más como una molestia que como un insulto grave.;;;;;;;;;x
EVTDESCHF22024;[From.GetTitledFirstName]'s humility outweighs [From.GetHerHis] dignity, apparently. Far from being insulted by the rumors I spread about [From.GetHerHim], [From.GetTitledFirstName] accepted my slander as rightful criticism.;L'humilité [From.Get_du_TitledFirstName] l'emporte sur sa dignité, apparemment. Loin de se sentir insulté[From.Get_E] par les rumeurs que je répandais à son sujet, [From.GetIlElle] a accepté ma calomnie comme une critique légitime.;Die Bescheidenheit von [From.GetTitledFirstName] überwiegt offenbar [From.GetHerHis] Würde. [From.GetTitledFirstName] scheint weit davon entfernt die Gerüchte beleidigend zu finden, die ich über [From.Getihnsie] verbreitet habe und akzeptiert meine Verleumdung als berechtigte Kritik.;;Al parecer, la humidad de [From.GetTitledFirstName] está por encima de su dignidad. En lugar de sentirse insultad[From.GetOA] por los rumores que propago sobre [From.GetElElla], ha aceptado mis calumnias como críticas legítimas.;;;;;;;;;x
EVTDESCHF22025;[From.GetTitledFirstName]'s kindness outweighs [From.GetHerHis] dignity, apparently. Far from being insulted by the rumors I spread about [From.GetHerHim], [From.GetTitledFirstName] has decided to forgive me for my accusations.;La gentillesse [From.Get_du_TitledFirstName] l'emporte sur sa dignité, apparemment. Au lieu de se sentir insulté[From.Get_E] par les rumeurs que je répandais à son sujet, [From.GetIlElle] a décidé de me pardonner.;Die Güte von [From.GetTitledFirstName] überwiegt offenbar [From.GetHerHis] Würde. [From.GetTitledFirstName] scheint weit davon entfernt die Gerüchte beleidigend zu finden, die ich über [From.Getihnsie] verbreitet habe und hat beschlossen, mir für meine Anschuldigungen zu vergeben.;;Al parecer, la bondad de [From.GetTitledFirstName] está por encima de su dignidad. En lugar de sentirse insultad[From.GetOA] por los rumores que propago sobre [From.GetElElla], ha decidido perdonar mis acusaciones.;;;;;;;;;x
