ca_barracks_1;Barracks;Quartiers militaires;Kasernen;;Cuarteles;;;;;;;;;x
ca_barracks_1_desc;These quarters are the home of the castle's levies.;Les levées du château habitent dans ces quartiers.;Diese Quartiere sind die Behausung für das Burgheer. ;;Estos cuartos son el hogar de las levas del castillo. ;;;;;;;;;x
ca_barracks_2;Barracks;Quartiers militaires;Kasernen;;Cuarteles;;;;;;;;;x
ca_barracks_3;Barracks;Quartiers militaires;Kasernen;;Cuarteles;;;;;;;;;x
ca_barracks_4;Barracks;Quartiers militaires;Kasernen;;Cuarteles;;;;;;;;;x
ca_barracks_5;Barracks;Quartiers militaires;Kasernen;;Cuarteles;;;;;;;;;x
ca_barracks_6;Barracks;Quartiers militaires;Kasernen;;Cuarteles;;;;;;;;;x
ca_con_wall_1;Huge Stone Wall;La muraille romaine;Riesige Steinmauer;;Gran muralla de piedra;;;;;;;;;x
ca_con_wall_2;Anastasian Wall;Le Mur d'Anastase;Anastasianische Mauern;;Muralla de Anastasio;;;;;;;;;x
ca_con_wall_3;Constantinian Walls;Le Mur de Constantin;Konstantinische Mauern;;Murallas de Constantino;;;;;;;;;x
ca_con_wall_4;Theodosian Walls;Le Mur de Théodose;Theodosianische Mauern;;Murallas Teodosianas;;;;;;;;;x
ca_con_wall_4_desc;The Theodosian Walls were built during the reign of Emperor Theodosius II in the early 5th century, but they still remain some of the most formidable fortifications built by human hands.;Les murs théodosiens ont été érigés pendant le règne de l'empereur Théodose II au début du Ve siècle. Même aujourd'hui, ce sont toujours parmi les plus formidables fortifications jamais construites par l'homme.;Die Theodosianischen Mauern wurden während der Regentschaft des Herrschers Theodosius II. im frühen 5. Jahrhundert erbaut, doch sie sind weiterhin einige der beeindruckensten Befestigungen, die von Menschenhand erbaut wurden.;;Las Murallas Teodosianas fueron construidas durante el reinado del emperador Teodosio II, a inicios del siglo V, pero aún son una de las fortificaciones más formidables construidas por el hombre.;;;;;;;;;x
ca_con_wall_5;Upgraded Theodosian Walls;Murs théodosiens renforcés;Verbesserte Theodosianische Mauern;;Murallas Teodosianas mejoradas;;;;;;;;;x
ca_con_wall_5_desc;The great Theodosian Walls have been upgraded, repaired and reinforced to make them even stronger than when they were first built all those centuries ago.;Les grands Murs théodosiens ont été renforcés, réparés et fortifiés pour les rendre plus solides qu'ils ne l'étaient lors de leur construction initiale il y de cela plusieurs siècles.;Die große Theodosianische Mauer wurde aufgerüstet, repariert und verstärkt, um sie noch widerstandsfähiger zu machen als damals, als sie vor all den Jahrhunderten erbaut wurde.;;Las grandes Murallas Teodosianas han sido mejoradas, reparadas y reforzadas para ser aún más fuertes que cuando se levantaron por primera vez hace tantos siglos.;;;;;;;;;x
ca_con_wall_6;Theodosian Walls;Mur théodosien;Theodosianische Mauern;;Murallas Teodosianas;;;;;;;;;x
ca_con_wall_6_desc;The Theodosian Walls were built during the reign of Emperor Theodosius II in the early 5th century, but they still remain some of the most formidable fortifications ever built by human hands.;Le Mur Théodosien a été érigé au cours du règne de l'empereur Théodosius II au début du Ve siècle. Même aujourd'hui, c'est toujours parmi la plus formidable fortification jamais construite par l'homme.;Die Theodosische Mauer wurde während der Herrschaft des Kaisers Theodosius II im frühen fünften Jahrhundert gebaut, aber sie ist noch immer eine der bemerkenswertesten Befestigungen, welche jemals durch Menschen errichtet wurden.;;Las Murallas Teodosianas fueron construidas durante el reinado del emperador Teodosio II, a inicios del siglo V, pero aún son una de las fortificaciones más formidables construidas por el hombre.;;;;;;;;;x
ca_culture_altaic_jurchen_1;[jurchen.GetName] Cavalry Barracks;Quartier de cavalerie [jurchen.GetName];[jurchen.GetName]e Kavalleriebaracken;;Cuarteles de caballería [jurchen.GetName];;;;;;;;;x
ca_culture_altaic_jurchen_1_desc;The [jurchen.GetName] are famous for their skilled cavalry, the Tie-Futu and their unique battle tactics – this is their practice grounds where they train to improve upon their specialty.;Les [jurchen.GetName] sont réputés pour leur cavalerie efficace, le « Tie-Futu » et leurs batailles tactiques uniques – ceci est leur terrain d'entraînement.;Das [jurchen.GetName]e Volk ist berühmt für ihre erfahrene Kavallerie, die Tie-Futu und ihre einzigartige Kampftaktik. Dies sind ihre Trainingsgebiete, in denen sie trainieren können, um ihre Spezialität zu verbessern.;;Los [jurchen.GetName] son famosos por su caballería experta, los Tie Futu y su táctica única de combate. En este terreno entrenan para mejorar su especialidad.;;;;;;;;;x
ca_culture_altaic_jurchen_2;[jurchen.GetName] Cavalry Barracks;Quartier de cavalerie [jurchen.GetName];[jurchen.GetName]e Kavalleriebaracken;;Cuarteles de caballería [jurchen.GetName];;;;;;;;;x
ca_culture_altaic_jurchen_3;[jurchen.GetName] Cavalry Barracks;Quartier de cavalerie [jurchen.GetName];[jurchen.GetName]e Kavalleriebaracken;;Cuarteles de caballería [jurchen.GetName];;;;;;;;;x
ca_culture_altaic_jurchen_4;[jurchen.GetName] Cavalry Barracks;Quartier de cavalerie [jurchen.GetName];[jurchen.GetName]e Kavalleriebaracken;;Cuarteles de caballería [jurchen.GetName];;;;;;;;;x
ca_culture_animal_1;Animal Farm;Ferme des animaux;Tierfarm;;Granja de animales;;;;;;;;;x
ca_culture_animal_2;Animal Farm;Ferme des animaux;Tierfarm;;Granja de animales;;;;;;;;;x
ca_culture_animal_3;Animal Farm;Ferme des animaux;Tierfarm;;Granja de animales;;;;;;;;;x
ca_culture_animal_4;Animal Farm;Ferme des animaux;Tierfarm;;Granja de animales;;;;;;;;;x
ca_culture_animal_desc;An idyllic collection of fields and meadows, perfect for any type of animal!;Un ensemble idyllique de prés et de prairies, parfait pour tout type d'animaux !;Eine idyllische Sammlung von Feldern und Wiesen, ideal für alle Tierarten!;;Un conjunto idílico de campos y praderas, ¡perfecto para animales de cualquier clase!;;;;;;;;;x
ca_culture_arberian_1;Stratiotet Stables;Écuries d'estradiot;Stratiot-Ställe;;Establos de estradiotes;;;;;;;;;x
ca_culture_arberian_1_desc;These stables allow ruler to maintain a force of Stratiotet, elite Arberian light cavalry.;Ces écuries permettent au seigneur de maintenir une force d'estradiots, cavalerie légère d'élite arbérienne.;Diese Ställe erlauben es dem Herrscher eine Streitmacht aus leichter arberischer Kavallerie von Stratiotet aufrechtzuerhalten.;;Estos establos permiten mantener una fuerza de estradiotes, la caballería de élite de Arberia;;;;;;;;;x
ca_culture_arberian_2;Stratiotet Stables;Écuries d'estradiot;Stratiot-Ställe;;Establos de estradiotes;;;;;;;;;x
