#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC30000;After months of fights, arguments and tears, my spouse suggested separate bedchambers.;Après des mois de conflits, de disputes et de larmes, m[Root.Spouse.GetOnA] [Root.Spouse.GetHusbandWife] a proposé que nous fassions chambre à part.;Nach Monaten der Auseinandersetzungen und Tränen schlug mein Ehepartner getrennte Schlafkammern vor.;;Tras meses de peleas, disputas y lágrimas, mi cónyuge sugirió dormir en dormitorios separados.;;;;;;;;;x
EVTDESC30001;My new wife disgusts me! I cannot stand it anymore, I should annul our marriage!;Ma nouvelle femme me dégoûte ! Je ne supporte plus cette situation, je devrais annuler notre mariage !;Meine neue Gattin widert mich an! Ich kann sie nicht mehr ertragen, ich sollte unsere Ehe annullieren lassen!;;¡Mi nueva esposa me da asco! ¡No aguanto más, debería anular nuestro matrimonio!;;;;;;;;;x
EVTDESC30002;My spouse ended our marriage on grounds of non-consummation! I will not put up with this, I am [Root.GetTitledFirstName]!;M[Root.Spouse.GetOnA] [Root.Spouse.GetHusbandWife] a mis un terme à notre mariage sous prétexte qu'il n'a pas été consommé ! C'est intolérable, je suis [Root.Get_le_TitledFirstName] !;Mein Ehepartner beendete unsere Ehe aus Gründen der Nichtvollziehung! Das lasse ich mir nicht gefallen, ich bin [Root.GetTitledFirstName]!;;¡Mi cónyuge acabó con nuestro matrimonio alegando que no se consumó! ¡No lo toleraré, soy [Root.GetTitledFirstName]!;;;;;;;;;x
EVTDESC30003;I asked my [Root.Religion.GetName] father to annul my marriage but he had already been snared by the lies of my former wife! He told me to take her back or else he would place my lands under an interdict.;J'ai demandé à mon père [Root.Religion.GetName] d'annuler mon mariage, mais il s'était déjà laissé prendre au piège des mensonges de mon ancienne femme ! Il m'a dit de la reprendre faute de quoi il jetterait l'interdit sur mes terres.;Ich bat meinen [Root.Religion.GetName] Vater, meine Ehe zu annullieren, aber er war schon von den Lügen meiner Exfrau umgarnt worden! Er befahl mir, sie wieder ins Haus zu nehmen, ansonsten würde er meine Ländereien unter ein Interdikt stellen.;;¡Pedí a mi padre [Root.Religion.GetName] que anulase mi matrimonio, pero ya había sido engañado por las mentiras de mi antigua esposa! Me dijo que la tomase de nuevo o pondría mis tierras bajo interdicto.;;;;;;;;;x
EVTDESC30004;It irks me that my own son will not inherit the title! My husband's heir must be removed, but how?;Cela m'ennuie que mon fils n'hérite pas du titre ! L'héritier de mon mari doit être éliminé, mais comment ?;Es ärgert mich, dass mein eigener Sohn den Titel nicht erben wird! Der Erbe meines Gatten muss aus dem Weg geschafft werden, aber wie?;;¡Me enoja que mi propio hijo no vaya a heredar el título! El heredero de mi esposo debe ser eliminado, ¿pero cómo?;;;;;;;;;x
EVTDESC30005;My son and heir [Root.Heir.GetTitledFirstName]'s sudden illness could be the signs of poisoning! I know my wife [Root.Spouse.GetFirstName] well enough to suspect her, her ambition has always been that her son would inherit my title!;La maladie soudaine de mon fils et héritier, [Root.Heir.Get_le_TitledFirstName], pourrait être due à un empoisonnement ! Je connais suffisamment ma femme, [Root.Spouse.GetFirstName], pour la soupçonner. Elle a toujours eu l'ambition de voir son fils hériter de mon titre !;Die plötzliche Krankheit [Root.Heir.GetTitledFirstName]s, meines Sohns und Erben, könnte ein Zeichen für Vergiftung sein! Ich kenne meine Frau [Root.Spouse.GetFirstName] gut genug, um sie zu verdächtigen, es war schon immer ihre Ambition, dass ihr Sohn meinen Titel beerben solle!;;¡La repentina enfermedad de mi hijo y heredero [Root.Heir.GetTitledFirstName] podría ser un envenenamiento! ¡Conozco lo bastante bien a mi esposa [Root.Spouse.GetFirstName] para sospechar de ella, siempre ha querido que su hijo heredase mi título!;;;;;;;;;x
EVTDESC30006;A courtier snuck up behind me and grabbed my arm. He hissed that he had seen me pour something into the heir's glass of milk only hours before he fell ill and wants some sort of bribe to keep quiet about the poisoning!;Un courtisan s'est approché de moi à pas feutrés et m'a attrapé[Root.Get_E] par le bras. Il a affirmé qu'il m'avait vu[Root.Get_E] verser quelque chose dans le verre de lait de l'héritier quelques heures avant qu'il tombe malade. Il monnaye son silence !;Ein Höfling schlich sich hinter mich und ergriff meinen Arm. Er zischte, dass er gesehen habe, wie ich etwas in das Milchglas des Erben schüttete. Das war nur Stunden, bevor der Erbe krank wurde, und nun will der Höfling eine Bestechung, um sein Schweigen über die Vergiftung zu bewahren!;;Se me acercó un cortesano a hurtadillas y me cogió el brazo. ¡Susurró que me había visto echando algo en la leche del heredero unas horas antes de que enfermase y quiere dinero por guardar silencio!;;;;;;;;;x
EVTDESC30007;My son died today, poisoned by his own stepmother! I cannot ignore the fact that my beloved [Root.Spouse.GetFirstName] was cold-blooded enough to murder my son in favor of her own son.;Mon fils est mort aujourd'hui, empoisonné par sa propre belle-mère ! Je ne peux pas ignorer le fait que ma bien-aimée [Root.Spouse.GetFirstName] a assassiné mon fils de sang-froid pour favoriser son propre enfant.;Mein Sohn starb heute, von seiner eigenen Stiefmutter vergiftet! Ich kann die Tatsache nicht übersehen, dass meine geliebte [Root.Spouse.GetFirstName] so kaltblütig war, meinen Sohn zu ermorden, um ihrem eigenen Sohn Vorteile zu verschaffen.;;¡Mi hijo murió hoy envenenado por su propia madrastra! No puedo ignorar que mi amada [Root.Spouse.GetFirstName] fue lo bastante cruel para asesinar a mi hijo para favorecer al suyo.;;;;;;;;;x
EVTDESC30008;My husband's son is dead! The only cloud on my otherwise blue sky is the courtier who claims he saw me poisoning the heir repeatedly until he died.;Le fils de mon mari est mort ! La seule ombre au tableau est le courtisan qui dit m'avoir vue empoisonner l'héritier à plusieurs reprises jusqu'à ce qu'il meurt.;Der Sohn meines Gatten ist tot! Die einzige Wolke an meinem ansonsten blauen Himmel ist der Höfling, der vorgibt, mich dabei gesehen zu haben, wie ich dem Erben wiederholt Gift einflößte, bis er starb.;;¡El hijo de mi esposo ha muerto! Lo único que me perturba es el cortesano que afirmó haberme visto envenenándole hasta que murió.;;;;;;;;;x
EVTDESC30009;[Root.Spouse.GetTitledFirstName] threw me into the dungeon, accusing me of poisoning [Root.GetHerHis] son!;[Root.Spouse.Get_Le_TitledFirstName] m'a mis[Root.Get_E] au cachot en m'accusant d'avoir empoisonné son fils !;[Root.Spouse.GetTitledFirstName] warf mich in den Kerker mit der Anklage, ich hätte [Root.GetHerHis]en Sohn vergiftet!;;¡[Root.Spouse.GetTitledFirstName] me metió en la mazmorra acusándome de envenenar a su hijo!;;;;;;;;;x
