#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESCHF25000;A promising member of [invited_lodge_soldier.Society.GetName], [invited_lodge_soldier.GetFirstName], is eager to test [invited_lodge_soldier.GetHerHis] mettle in battle and prove [invited_lodge_soldier.GetHerHis] loyalty fighting by my side and leading my armies against the enemies of [Root.PrimaryTitle.GetName].;[invited_lodge_soldier.GetFirstName], un[invited_lodge_soldier.Get_E] membre prometteu[invited_lodge_soldier.GetRSe] [invited_lodge_soldier.Get_du_Society], est impatient[invited_lodge_soldier.Get_E] de mettre à l'épreuve son courage au combat et de prouver sa loyauté en combattant à mes côtés et en menant mes armées contre les ennemis [Root.PrimaryTitle.Get_du_Realm].;[invited_lodge_soldier.GetFirstName], ein vielversprechendes Mitglied von [invited_lodge_soldier.Society.GetName], möchte sich im Kampf beweisen und [invited_lodge_soldier.GetHerHis]e Loyalität zeigen, indem [invited_lodge_soldier.GetSheHe] an meiner Seite kämpft und meine Truppen gegen die Feinde von [Root.PrimaryTitle.GetName] führt.;;[invited_lodge_soldier.GetFirstName], miembro prometedor de [invited_lodge_soldier.Society.GetName] está ansios[invited_lodge_soldier.GetOA] de probar su valía en combate y demostrar su lealtad luchando a mi lado y dirigiendo mis ejércitos contra los enemigos de [Root.PrimaryTitle.GetName].;;;;;;;;;x
EVTDESCHF25001;My brothers and sisters of [Root.Society.GetName] will gladly come to the help of a fellow [finnish_pagan_reformed.GetName] warrior in the time of need, rushing out of their sacred forests to prove their mettle and fight against the enemies of [Root.PrimaryTitle.GetName].;Mes frères et soeurs [Root.Get_du_Society] viendront volontiers à l'aide à un guerrier de foi [finnish_pagan_reformed.GetName] au moment du besoin, se précipitant hors de leurs forêts sacrées pour prouver leur courage et se battre contre les ennemis [Root.PrimaryTitle.Get_du_Realm].;Meine Brüder und Schwestern von [Root.Society.GetName] werden in Zeiten der Not gerne einem ihrer [finnish_pagan_reformed.GetName]en Brüder zur Hilfe eilen und aus ihren heiligen Wäldern kommen, um ihren Mit gegen die Feinde von [Root.PrimaryTitle.GetName] zeigen zu können.;;Mis hermanos de [Root.Society.GetName] vendrán gustosamente a ayudar a un camarada guerrero [finnish_pagan_reformed.GetName] cuando lo necesita, saliendo de los bosques sagrados para probar su valía y luchar contra los enemigos de [Root.PrimaryTitle.GetName].;;;;;;;;;x
EVTDESCHF25004;With the galvanizing presence of [Root.Society.GetName] to lead my troops, scores of new recruits are riding to [Root.Capital.GetName], abandoning their lives as shepherds to become warriors and earn immortal glory by fighting for me.;Avec la présence galvanisante [Root.Get_du_Society] pour diriger mes troupes, des dizaines de nouvelles recrues se rendent à [Root.Capital.GetName] après avoir abandonné leur vie de bergers pour devenir des guerriers et obtenir une gloire immortelle en combattant pour moi.;Durch die Präsenz von [Root.Society.GetName], um meine Truppen zu führen, reiten viele neue Rekruten nach [Root.Capital.GetName] und geben ihr Leben als Hirten auf, um Krieger zu werden und sich unsterblichen Ruhm zu verdienen, indem sie für mich kämpfen.;;Con la presencia motivadora de [Root.Society.GetName] mandando mis tropas, montones de nuevos reclutas acuden a [Root.Capital.GetName] abandonando su vida de pastores para convertirse en guerreros y ganar gloria inmortal luchando por mí.;;;;;;;;;x
EVTDESCHF25005;The fervor of [Root.Religion.GetHighGodName] runs still through the veins of the people of [Root.PrimaryTitle.GetName]. When called to action, they rush to their family weapons and ride to my banner, ready to show once more the strength and ruthlessness of their ancestors to all those who oppose us.;La ferveur [Root.Get_du_HighGod] coule toujours dans les veines des habitants [Root.PrimaryTitle.Get_du_Realm]. Quand ils sont appelés au combat, ils se précipitent vers les armes de leur famille et rejoignent ma bannière, prêts à montrer une fois de plus la force et la cruauté de leurs ancêtres à tous ceux qui s'opposent à nous.;Die Leidenschaft von [Root.Religion.GetHighGodName] läuft weiterhin durch die Adern der Bewohner von [Root.PrimaryTitle.GetName]. Wenn sie aufgerufen werden zu handeln, eilen sie zu den Waffen ihrer Familien und reiten zu meinem Banner, bereit, allen die sich uns widersetzen erneut die Stärke und Rücksichtslosigkeit ihrer Vorfahren zu zeigen.;;El fervor de [Root.Religion.GetHighGodName] sigue corriendo por las venas del pueblo de [Root.PrimaryTitle.GetName]. Al ser llamados a la acción, se apresuran a tomar sus armas familiares y corren a mis estandartes, listos para mostrar una vez más la fuerza e implacabilidad de sus antepasados a todos aquellos que se oponen a nosotros.;;;;;;;;;x
EVTDESCHF25006;As the [zun_pagan.GetName] mystics surround me, preparing my body and mind for the ritual, one of them asks me what do I wish to do with the power bestowed to me by [zun_pagan.GetHighGodName].;Alors que les mystiques [zun_pagan.GetName] m'entourent, préparant mon corps et mon esprit pour le rituel, l'un d'eux me demande ce que je souhaite faire avec le pouvoir conféré par [zun_pagan.GetHighGodName].;Während die [zun_pagan.GetName]en Mystiker meinen Körper und meinen Geist auf das Ritual vorbereiten, fragt mich einer von ihnen, was ich mit der Macht tun werde, die mir [zun_pagan.GetHighGodName] verliehen wird.;;Mientras los místicos [zun_pagan.GetName]s me rodean, preparando cuerpo y mente para el ritual, uno de ellos me preguntan qué quiero hacer con el poder que me otorgue [zun_pagan.GetHighGodName].;;;;;;;;;x
EVTDESCHF25008;My brothers and sisters of [Root.Society.GetName] have heeded my call to action. [scoped_slavic_savior.GetTitledFirstName], a valiant follower of [scoped_slavic_savior.Religion.GetRandomGodName], has assembled a host of warriors to aid me in the ongoing war.;Mes frères et soeurs [Root.Get_du_Society] ont tenu compte de mon appel à l'action. [scoped_slavic_savior.Get_Le_TitledFirstName], un[scoped_slavic_savior.Get_E] adepte [scoped_slavic_savior.Get_du_HighGod], a réuni un groupe de guerriers pour m'aider dans la guerre en cours.;Meine Brüder und Schwestern von [Root.Society.GetName] sind meinen Aufruf gefolgt. [scoped_slavic_savior.GetTitledFirstName], ein kühner Anhänger von [scoped_slavic_savior.Religion.GetRandomGodName], hat eine Gruppe von Kriegern zusammengestellt, die mich im laufenden Krieg unterstützen.;;Mis hermanos de [Root.Society.GetName] han escuchado mi llamada a la acción. [scoped_slavic_savior.GetTitledFirstName], valiente seguidor de [scoped_slavic_savior.Religion.GetRandomGodName], ha reunido una hueste de guerreros para ayudarme en mi guerra actual.;;;;;;;;;x
EVTDESCHF25009;[scoped_slavic_savior.GetFirstName] has been working restlessly to aid [Root.PrimaryTitle.GetName] win the war since [scoped_slavic_savior.GetHerHis] arrival. I must admit I have grown really fond of [scoped_slavic_savior.GetHerHim] in the past few days...;[scoped_slavic_savior.GetFirstName] a travaillé sans relâche depuis son arrivée pour aider [Root.PrimaryTitle.Get_le_Realm] à gagner la guerre. Je dois admettre que j'ai un faible pour [scoped_slavic_savior.GetLuiElle]...;[scoped_slavic_savior.GetFirstName] hat seit [scoped_slavic_savior.GetHerHis]er Ankunft ohne Pause daran gearbeitet, [Root.PrimaryTitle.GetName] im Krieg zu unterstützen. Ich muss gestehen, dass ich [scoped_slavic_savior.Getihnsie] in den letzten Tagen sehr zu schätzen gelernt habe.;;[scoped_slavic_savior.GetFirstName] ha estado trabajando sin descanso desde que llegó para ayudar a [Root.PrimaryTitle.GetName] a ganar la guerra. Debo admitir que le he tomado bastante cariño en los últimos días…;;;;;;;;;x
EVTDESCHF25010;[From.GetTitledFirstName] has grown really fond of me since I joined [From.GetHerHis] campaign. It has come to the point where [From.GetSheHe] flat out admitted [From.GetHerHis] love for me openly.;[From.Get_Le_TitledFirstName] s'est beaucoup attaché[From.Get_E] à moi depuis que j'ai rejoint sa campagne, à un tel point qu'[From.GetIlElle] a clairement exprimé son amour pour moi.;[From.GetTitledFirstName] ist seit meiner Teilnahme an [From.GetHerHis]em Feldzug sehr von mir angetan. Es hat so weit geführt, dass [From.GetSheHe] offen [From.GetHerHis]e Liebe zu mir verkündet hat.;;[From.GetTitledFirstName] me ha tomado mucho cariño desde que me uní a su campaña. Hasta el punto en que ha admitido abiertamente que me ama.;;;;;;;;;x
EVTDESCHF25011;I was happy to discover that [From.GetFirstName] shares my feeling for [From.GetHerHim]. Now that we are together, nothing will be able to stop us!;Je suis content[Root.Get_E] que [From.GetFirstName] a aussi des sentiments pour moi. Maintenant que nous sommes ensemble, plus rien ne pourra nous séparer !;Ich war froh zu entdecken, dass [From.GetFirstName] meine Gefühle zu [From.GetHerHim] teilt. Jetzt, wo wir zusammen sind, wird uns nichts mehr aufhalten können!;;Me alegró saber que [From.GetTitledFirstName] comparte lo que siento por [From.GetElElla]. ¡Ahora que estamos juntos, nada podrá pararnos!;;;;;;;;;x
EVTDESCHF25012;Unfortunately, [From.GetFirstName] admitted that [From.GetSheHe] does not shares my feelings for [From.GetHerHim].;Malheureusement, [From.GetFirstName] a admis ne pas partager les mêmes sentiments pour moi.;Bedauerlicherweise teilt [From.GetFirstName] meine Gefühle für [From.Getihnsie] nicht.;;Por desgracia, [From.GetTitledFirstName] admitió que no comparte lo que siento por [From.GetElElla].;;;;;;;;;x
