#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

HFP_500_DESC;[combatant_1.GetFirstNameWithNick], a [combatant_1.GetSocietyRank] in my lodge, is [combatant_1.GetNegativeDuelSkillTerm] duelist at best. It is shameful for someone like [combatant_1.GetHerHim] to be so woefully unready should [Root.Society.GetName] call upon [combatant_1.GetHerHis] aid! Perhaps I should encourage [combatant_1.GetHerHim] to spar with another member?;[combatant_1.GetFirstNameWithNick], un[combatant_1.Get_E] [combatant_1.GetSocietyRank] de ma Loge, est au mieux [combatant_1.GetNegativeDuelSkillTerm]. C'est déplorable que quelqu'un comme [combatant_1.GetLuiElle] soit aussi mal préparé[combatant_1.Get_E], qui plus est dans le cas où de l'aide lui serait demandée par [Root.Get_le_Society] ! Devrais-je l'encourager à s'entraîner avec un autre membre ?;[combatant_1.GetFirstNameWithNick], [combatant_1.Geteineine] [combatant_1.GetSocietyRank] in meiner Loge ist [combatant_1.GetNegativeDuelSkillTerm] Duellant. Es ist beschämend, dass jemand wie [combatant_1.GetSheHe] so unbereit ist, sollte [Root.Society.GetName] [combatant_1.Getihnsie] um Unterstützung bitten! Vielleicht sollte ich [combatant_1.Getihnsie] dazu ermutigen mit einem anderen Mitglied zu trainieren?;;[combatant_1.GetFirstNameWithNick], un [combatant_1.GetSocietyRank] de mi logia es como mucho [combatant_1.GetNegativeDuelSkillTerm]. Es una vergüenza que alguien como [combatant_1.GetElElla] esté tan dolorosamente mal preparad[combatant_1.GetOA] si [Root.Society.GetName] reclamase su ayuda. ¿Debo animar a que se mida con otro miembro?;;;;;x
HFP_501_DESC;[combatant_1.GetFirstNameWithNick] managed to best [combatant_2.GetFirstNameWithNick] handily after a short clash. A cheering crowd heaved [combatant_1.GetFirstName] up on their shoulders after the victory, hoisting [combatant_1.GetHerHim] over to the lodge to celebrate. [combatant_1.GetSheHeCap] will become a renowned warrior yet...;[combatant_1.GetFirstNameWithNick] a battu [combatant_2.GetFirstNameWithNick] après un court combat. Une foule enthousiaste l'a hissé[combatant_1.Get_E] sur ses épaules après la victoire et l'a amené[combatant_1.Get_E] jusqu'à la loge pour célébrer. Ce sera un[combatant_1.Get_E] guerri[combatant_1.GetErEre] réputé[combatant_1.Get_E]...;[combatant_1.GetFirstNameWithNick] schaffte es [combatant_2.GetFirstNameWithNick] mit Leichtigkeit zu besiegen. Eine jubelnde Menge hievte [combatant_1.GetFirstName] nach dem Sieg auf ihre Schultern und brachte [combatant_1.Getihnsie] zum Feiern in die Loge. [combatant_1.GetSheHeCap] wird sicher ein bekannter Krieger werden...;;[combatant_1.GetFirstNameWithNick] consiguió vencer a [combatant_2.GetFirstNameWithNick]. Una multitud entusiasta le sacó a hombros tras la victoria, subiéndole a la logia para celebrar. Aún se convertirá en un[combatant_1.GetXA] guerrer[combatant_1.GetOA] de renombre.;;;;;x
HFP_502_DESC;[combatant_1.GetFirstNameWithNick] was soundly beaten down by [combatant_2.GetFirstNameWithNick], who barely broke a sweat. [combatant_1.GetHowWoundedDidIBecome];[combatant_1.GetFirstNameWithNick] a subi une défaite cuisante contre [combatant_2.GetFirstNameWithNick], qui a à peine transpiré. [combatant_1.GetHowWoundedDidIBecome];[combatant_1.GetFirstNameWithNick] wurde ohne viel Schweiß von [combatant_2.GetFirstNameWithNick] besiegt. [combatant_1.GetHowWoundedDidIBecome];;[combatant_1.GetFirstNameWithNick] fue totalmente derrotad[combatant_1.GetOA] por [combatant_2.GetFirstNameWithNick], que apenas sudó. [combatant_1.GetHowWoundedDidIBecome];;;;;x
HFP_503_DESC;Just as [combatant_1.GetFirstNameWithNick] was about to issue [combatant_2.GetFirstNameWithNick] a challenge, [combatant_2.GetFirstName] ran away! I wonder what kind of attitudes we really foster here in [Root.Society.GetName], because this is embarrasing for all of us...;Au moment où [combatant_1.GetFirstNameWithNick] allait défier [combatant_2.GetFirstNameWithNick], [combatant_1.GetIlElle] s'est enfui[combatant_1.Get_E] en courant ! Je me demande quel genre d'attitudes nous encourageons vraiment chez [Root.Get_le_Society], parce que c'est embarrassant pour nous tous...;Gerade als [combatant_1.GetFirstNameWithNick], [combatant_2.GetFirstNameWithNick] herausfordern wollte, rannte  [combatant_2.GetFirstName] weg! Ich frage mich welche Art von Einstellung wir hier in [Root.Society.GetName] wirklich pflegen, denn das ist nur peinlich für uns alle...;;¡[combatant_2.GetFirstName] huyó cuando [combatant_1.GetFirstNameWithNick] estaba a punto de desafiarle! No sé qué actitudes fomentamos en [Root.Society.GetName], porque esto resulta lamentable para todos.;;;;;x
HFP_504_DESC;Just as [combatant_1.GetFirstNameWithNick] was about to issue [combatant_2.GetFirstNameWithNick] a challenge, [combatant_1.GetSheHe] ran away! What a coward, I have never seen anyone as craven before!;Au moment où [combatant_1.GetFirstNameWithNick] allait défier [combatant_2.GetFirstNameWithNick], [combatant_1.GetIlElle] s'est enfui[combatant_1.Get_E] en courant ! Je n'avais jamais vu quelqu'un d'aussi lâche !;Gerade als [combatant_1.GetFirstNameWithNick], [combatant_2.GetFirstNameWithNick] herausfordern wollte, rannte [combatant_1.GetSheHe] weg! Was für ein Feigling. Ich habe noch nie zuvor jemand feigeren gesehen!;;¡[combatant_1.GetFirstNameWithNick] huyó cuando [combatant_1.GetFirstNameWithNick] estaba a punto de desafiarle! ¡Qué cobarde! ¡Nunca jamás a alguien tan pusilánime!;;;;;x
HFP_505_DESC;[combatant_1.GetFirstNameWithNick] and [combatant_2.GetFirstNameWithNick] fought each other with teeth and claw! A cheering crowd formed around the combatants, and [combatant_1.GetFirstName] eventually won their favor. [combatant_1.GetHowWoundedDidIBecome];[combatant_1.GetFirstNameWithNick] et [combatant_2.GetFirstNameWithNick] se sont affrontés férocement ! Une foule enthousiaste s'est formée autour des combattants et c'est [combatant_1.GetFirstName] qui a finalement obtenu leur faveur. [combatant_1.GetHowWoundedDidIBecome];[combatant_1.GetFirstNameWithNick] und [combatant_2.GetFirstNameWithNick] kämpften mit Zähnen und Klauen gegeneinander. Eine jubelnde Menge bildete sich um die Kämpfer und [combatant_1.GetFirstName] gewann schließlich. [combatant_1.GetHowWoundedDidIBecome];;¡[combatant_1.GetFirstNameWithNick] y [combatant_2.GetFirstNameWithNick] lucharon con ferocidad! A su alrededor se reunió una multitud entusiasta y finalmente [combatant_1.GetFirstNameWithNick] se ganó su favor.;;;;;x
HFP_506_DESC;[combatant_1.GetFirstNameWithNick] and [combatant_2.GetFirstNameWithNick] fought each other with teeth and claw! A crowd formed around the combatants, jeering at [combatant_1.GetFirstName]'s clumsy moves until [combatant_1.GetSheHe] eventually lost. [combatant_1.GetHowWoundedDidIBecome];[combatant_1.GetFirstNameWithNick] et [combatant_2.GetFirstNameWithNick] se sont affrontés férocement ! Une foule enthousiaste s'est formée autour des combattants, se moquant des mouvements maladroits de [combatant_1.GetFirstName] jusqu'à ce qu'[combatant_1.GetIlElle] finisse par perdre. [combatant_1.GetHowWoundedDidIBecome];[combatant_1.GetFirstNameWithNick] und [combatant_2.GetFirstNameWithNick] kämpften mit Zähnen und Klauen gegeneinander. Eine Menschenmenge formierte sich um die Kämpfer und verspottete die ungeschickten Bewegungen von [combatant_1.GetFirstName], bis [combatant_1.GetSheHe] schließlich verlor. [combatant_1.GetHowWoundedDidIBecome];;¡[combatant_1.GetFirstNameWithNick] y [combatant_2.GetFirstNameWithNick] lucharon con ferocidad! A su alrededor se reunió una multitud, burlándose de los torpes movimientos de [combatant_1.GetFirstNameWithNick] hasta que acabó perdiendo. [combatant_1.GetHowWoundedDidIBecome];;;;;x
HF_561_DESC;A fellow member of [Root.Society.GetName], §Y[lodge_member_killed.GetFirstNameWithNick]§!, has been killed in a duel by §Y[lodge_member_killer.GetFirstNameWithNick]§!!;Un[lodge_member_killed.Get_E] membre [Root.Get_du_Society], §Y[lodge_member_killed.GetFirstNameWithNick]§!, a été tué[lodge_member_killed.Get_E] par §Y[lodge_member_killer.GetFirstNameWithNick]§! lors d'un duel !;Ein geschätztes Mitglied von [Root.Society.GetName], §Y[lodge_member_killed.GetFirstNameWithNick]§!, wurde im Duell mit §Y[lodge_member_killer.GetFirstNameWithNick]§! getötet!;;¡§Y[lodge_member_killed.GetFirstNameWithNick]§!, un colega guerrero de [Root.Society.GetName] murió en duelo con §Y[lodge_member_killer.GetFirstNameWithNick]§!! ;;;;;x

EVTDESC_HF_14001_ambition;Upon returning from a small raid with my personal guard, I have been talking to [student.GetBestName]. The [student.GetManWoman] does not understand the urge for adventure, whatsoever. "What about the prosperity it brings your tribe?", I argue, showing off a new bracelet decorating my arm. [student.GetSheHeCap] sighs, seemingly unimpressed.;En revenant d'un petit pillage avec ma garde personnelle, j'ai discuté avec [student.Get_only_le_Title][student.GetBestName]. [student.GetIlElleCap] ne comprend pas l'envie d'aventure, quelle qu'elle soit. « Qu'en est-il de la prospérité que cela apporte à votre tribu ? », dis-je en montrant un nouveau bracelet décorant mon bras. [student.GetIlElleCap] soupire, apparemment pas impressionné[student.Get_E].;Nach meiner Rückkehr von einem kleinen Raubzug mit meiner persönlichen Wache habe ich mit [student.GetBestName] gesprochen. [student.GetDerDie] [student.GetManWoman] versteht einfach nicht den Drang nach Abenteuer. "Was ist mit dem Wohlstand, dem es eurem Stamm bringt?", argumentiere ich und zeige auf mein neues Armband, das meinen Arm schmückt. [student.GetSheHeCap] seugzt nur und ist scheinbar unbeeindruckt.;;Al volver de una pequeña incursión con mi guardia personal, he estado hablando con [student.GetBestName]. Se ve que no entiende el ansia de aventuras. "¿Y la prosperidad que trae a tu tribu?", le pregunto, enseñando el brazalete que me adorna el brazo. No parece que le impresione.;;;;;;;;;x
EVTDESC_HF_14001_bravery;I have seen [student.GetBestName] during a couple of gatherings with [Root.Society.GetName], and I cannot help but notice how the [student.GetAgeAdjective] [student.GetManWoman] appears needlessly jumpy. Flinching at jokes, turning down sparring matches... "[student.GetSheHeCap] needs guidance", I find myself muttering.;J'ai vu [student.Get_only_le_Title][student.GetBestName] au cours de quelques réunions avec [Root.Get_le_Society] et je ne peux pas m'empêcher de remarquer à quel point [student.GetIlElle] a l'air nerveu[student.GetXSe]. Ne pas rire aux blagues, refuser les combats... [student.GetIlElleCap] a besoin de conseils.;Ich habe [student.GetBestName] während einiger Versammlungen mit [Root.Society.GetName] gesehen und ich habe bemerkt, dass [student.Getderdie] [student.GetAgeAdjective] [student.GetManWoman] merkwürdig nervös erscheint. [student.GetSheHeCap] zuckt bei Witzen zusammen und lehnt Trainingsduelle ab... "[student.GetSheHeCap] benötigt Führung", murmle ich zu mir selbst.;;He observado a [student.GetBestName] en un par de reuniones con [Root.Society.GetName] y no pudo evitar fijarme en lo asustadiz[student.GetOA] que está est[student.GetEA] [student.GetAgeAdjective]. Se retrae ante las bromas, rechaza combates de entrenamiento… Murmuro para mí que necesita orientación.;;;;;;;;;x
EVTDESC_HF_14001_diligence;Watching [student.GetBestName] in the training grounds is always interesting. There is something about [student.GetHerHis] fighting technique that comes off as half-hearted, and [student.GetHerHis] weapons, as well as armor, seem like they could use a little more caring for... "[student.GetFirstName], could I have a word?", I interrupt the sparring.;Regarder [student.Get_only_le_Title][student.GetBestName] sur le terrain d'entraînement est toujours intéressant. Il y a quelque chose dans sa technique de combat qui semble timide et ses armes, ainsi que ses armures, semblent avoir besoin d'un peu plus d'entretien... « [student.GetFirstName], est-ce que je pourrais vous dire un mot ? »;[student.GetBestName] beim Trainieren zuzusehen ist immer interessant. [student.GetHerHisCap]e Kampftechnik sieht halbherzig aus und [student.GetHerHis]e Waffe und Rüstung könnte ein bisschen mehr Fürsorge benötigen... "[student.GetFirstName], könnte ich euch sprechen?", sage ich und unterbreche den Trainingskampf.;;Siempre es interesante ver a [student.GetBestName] en el campo de entrenamiento. Veo una falta de entusiasmo en su técnica de combate y desde luego, sus armas y armadura podrían estar mejor cuidadas… "¿Podemos hablar, [student.GetFirstName]?", digo, interrumpiendo el entrenamiento.;;;;;;;;;x
EVTDESC_HF_14001_patience;Observing yet another game of [Root.GetWarriorLodgeCompetitionType], and [student.GetTitledFirstName] storming off with a sullen expression on [student.GetHerHis] face, it occurs to me how my [student.GetRootRelation] sorely lacks patience. "It is useful in battle as well", I mumble, scratching my chin, contemplating offering [student.GetHerHim] some guidance.;En observant une autre partie [Root.GetWarriorLodgeCompetitionType] et [student.Get_le_TitledFirstName] en train de partir furieu[student.GetXSe], je me dis que m[student.GetOnA] [student.GetRootRelation] manque cruellement de patience. « C'est également utile dans la bataille », marmonnais-je en me grattant le menton, envisageant de lui donner des conseils.;Nach der Beobachtung eines weiteren Spiels von [Root.GetWarriorLodgeCompetitionType] und [student.GetTitledFirstName], [student.Getderdie] mit einem mürrischen Gesichtsausdruck aus der Halle stürmt, fällt mir auf, wie wenig Geduld m[student.Geteineine] [student.GetRootRelation] hat. "Sie ist auch im Kampf nützlich", murmle ich mich am Kinn kratzend und überlege mir, wie ich [student.GetHerHim] etwas Fürhung bieten kann.;;Al observar otra partida de [Root.GetWarriorLodgeCompetitionType], viendo cómo [student.GetTitledFirstName] sale hecho una furia con una expresión huraña en el rostro, se me ocurre que a mi [student.GetRootRelation] le falta mucha paciencia. "Con lo útil que es también en el combate", murmuro, rascándome la barbilla, mientras pienso en ofrecerle orientación.;;;;;;;;;x
EVTDESC_HF_14002_ambition;[teacher.GetTitledFirstName] has returned from a raid in foreign lands. My [teacher.GetRootRelation] is showing off the bounty brought back, when I let out a sigh, causing [teacher.GetHerHim] to pause. "You know, you always seem so content with what you have, [Root.GetFirstName]" [teacher.GetSheHe] says. "I could help you hone your ambition", [teacher.GetSheHe] presses.;[teacher.Get_Le_TitledFirstName] est revenu[teacher.Get_E] d'un pillage à l'étranger. M[From.GetOnA] [teacher.GetRootRelation] me montre la somme rapportée et je pousse un soupir, [teacher.GetLeLa] faisant s'interrompre. « Vous semblez toujours autant vous contenter de ce que vous avez, [Root.GetFirstName]. Je pourrais vous aider à parfaire votre ambition », insiste-t-[teacher.GetIlElle].;[teacher.GetTitledFirstName] ist von einem Raubzug in fremde Länder zurückgekehrt. M[teacher.Geteineine] [teacher.GetRootRelation] zeigt mir die Beute, die zurückgebracht wurde, bis ich einen Seufzer ausstoße, was [teacher.Getihnsie] zum Anhalten brachte. "Ihr scheint immer so zufrieden mit dem zu sein, was ihr habt, [Root.GetFirstName]", sagt [teacher.GetSheHe]. "Ich könnte euch dabei helfen euren Ehrgeiz zu schärfen", fährt [teacher.GetSheHe] fort.;;[teacher.GetTitledFirstName] ha regresado de una incursión en tierras extranjeras. Mi [teacher.GetRootRelation] está mostrando el botín cuando suspiro, haciendo que se detenga. "Siempre pareces satisfech[Root.GetOA] con lo que tienes, [Root.GetFirstName]", me dice y sigue presionándome: "Puedo ayudarte a pulir tus ambiciones".;;;;;;;;;x
EVTDESC_HF_14002_bravery;"I hear you are turning down duels", a [teacher.GetManWoman] sounds behind me. Spinning around, I find myself talking to my [teacher.GetRootRelation], [teacher.GetTitledFirstName]. "[Root.Society.GetNameCap] are aware, of course", [teacher.GetSheHe] says. Putting an arm over my shoulder, [teacher.GetSheHe] continues: "I could help you! You just need a little guidance, my good [Root.GetManWoman]!";« Je vous entends refuser les duels », me dit un[teacher.Get_E] [teacher.GetManWoman] derrière moi. En me retournant, je me trouve en train de parler à m[From.GetOnA] [teacher.GetRootRelation], [teacher.Get_le_TitledFirstName]. « C'est bien sûr su [Root.Get_du_Society] », dit-[teacher.GetIlElle]. [teacher.GetIlElleCap] met son bras par-dessus mon épaule et continue : « Je pourrais vous aider ! Vous avez juste besoin de quelques conseils ! »;"Ich hörte, dass ihr Duelle ablehnt", höre ich eine Stimme von hinten. Als ich mich umdrehte, sah ich m[teacher.Geteineneine] [teacher.GetRootRelation], [teacher.GetTitledFirstName], [teacher.Getderdie] mit mir sprach. "Die [Root.Society.GetNameCap] ist sich dessen bewusst", fügt [teacher.GetSheHe] hinzu. Einen Arm über meine Schulter legend fährt [teacher.GetSheHe] fort "Ich könnte helfen! Ihr braucht nur ein wenig Anleitung!";;"Me dicen que estás rechazando duelos", dice alguien a mi espalda. Al darme la vuelta, me veo hablando con mi [teacher.GetRootRelation], [teacher.GetTitledFirstName]. Dice que [Root.Society.GetNameCap] lo tiene en cuenta. Poniendo un brazo por encima del hombro sigue: "¡Puedo ayudarte! ¡Solo necesitas un poco de orientación, buen[Root.GetXA] [Root.GetManWoman]!";;;;;;;;;x
EVTDESC_HF_14002_diligence;[teacher.GetBestName] is watching me in the training grounds. There is something inquisitive about it, and I am not surprised when [teacher.GetSheHe] comes over, asking about the routines I keep, "maintenance-wise, for your weapons and armor". When I fail to come up with a clear answer, [teacher.GetSheHe] continues, unapologetically: "I could teach you how to care for your sword".;[teacher.Get_only_Le_Title][teacher.GetBestName] m'observe lors de l'entraînement. C'est un peu étrange et je ne suis donc pas surpris[Root.Get_E] quand [teacher.GetIlElle] vient me poser des questions sur mes habitudes, « en termes d'entretien, pour vos armes et armures ». Quand je ne parviens pas à trouver une réponse claire, [teacher.GetIlElle] poursuit, sans aucune objection : « Je pourrais vous apprendre à prendre soin de votre épée ».;[teacher.GetBestName] beobachtet mich beim Training. Es ist nicht überraschend als [student.GetSheHe] herüberkommt und nach den Methoden fragt "in Bezug auf Wartung für Waffe und Rüstung". Da ich keine klare Antwort darauf hatte, fährt [teacher.GetSheHe] unmissverständlich fort "Ich könnte euch beibringen, wie man sich um ein Schwert kümmert".;;[teacher.GetBestName] me observa en el campo de entrenamiento. Hay algo inquisitivo en su mirada y no me sorprende que venga preguntándome por mis rutinas de mantenimiento de mis armas y armadura. Cuando no le doy una respuesta clara, sigue, implacable: "Puedo enseñarte a cuidar de tu espada".;;;;;;;;;x
EVTDESC_HF_14002_patience;I recently lost a game of [Root.GetWarriorLodgeCompetitionType], and [teacher.GetTitledFirstName] has approached me, wanting to talk about my temper. "Patience is something that comes from within", my [teacher.GetRootRelation] explains. I clench my fist, a gesture not lost on the [teacher.GetManWoman]. "You just need some guidance", [teacher.GetSheHe] finally says.;J'ai récemment perdu une partie [Root.GetWarriorLodgeCompetitionType] et [teacher.Get_le_TitledFirstName] m'a contacté pour me parler de mon tempérament. « La patience est quelque chose qui vient de l'intérieur », explique m[teacher.GetOnA] [teacher.GetRootRelation]. Je serre le poing, un geste qui n'a pas échappé à son observation. « Vous avez juste besoin de conseils », dit-[teacher.GetIlElle] enfin.;Ich habe vor kurzem ein Spiel [Root.GetWarriorLodgeCompetitionType] verloren und [teacher.GetTitledFirstName] ist nun an mich herangetreten und möchte über mein Gemüt sprechen. "Geduld ist etwas, das von innen kommt", erklärt mir m[teacher.Geteineine] [teacher.GetRootRelation]. Als ich meine Faust ballte sagt [teacher.GetSheHe] schließlich "Ihr braucht nur etwas Anleitung".;;Hace poco perdí una partida de [Root.GetWarriorLodgeCompetitionType] y [teacher.GetTitledFirstName] se me ha acercado para hablar de mi genio. Me explica que la paciencia sale de nuestro interior. Aprieto el puño, un gesto que no se le escapa y termina diciendo: "Solo necesitas un poco de orientación".;;;;;;;;;x
EVTDESC_HF_14003;[student.GetTitledFirstName] agreed that [student.GetSheHe] needs my help. In order to make [student.GetHerHim] see things differently, [Root.GetTeachingMomentActivity];[student.Get_Le_TitledFirstName] a admis avoir besoin de mon aide. Afin de lui faire voir les choses différemment, [Root.GetTeachingMomentActivity];[student.GetTitledFirstName] stimmt zu, dass [student.GetSheHe] meine Hilfe benötigt. Um [student.GetHerHim] dabei zu helfen die Dinge anders zu sehen, [Root.GetTeachingMomentActivity];;[student.GetTitledFirstName] aceptó que necesita mi ayuda. Para que vea las cosas de otra manera, [Root.GetTeachingMomentActivity];;;;;;;;;x
EVTDESC_HF_14004_A;[student.GetTitledFirstName] politely declined my offer. The [student.GetManWoman] apparently feels perfectly fine with the current state of things.;[student.Get_Le_TitledFirstName] a poliment refusé mon offre. [student.GetIlElleCap] se sent apparemment parfaitement bien dans l'état actuel des choses.;[student.GetTitledFirstName] lehnt mein Angebot höflich ab. [student.GetSheHeCap] ist offensichtlich mit dem aktuellen Stand der Dinge vollkommen zufrieden.;;[student.GetTitledFirstName] rechazó educadamente la oferta. Parece que le satisface el estado actual de las cosas.;;;;;;;;;x
