EVTDESC_WoL_7000_non_unref_pagan;There are many mysteries in the [Root.Religion.GetName] faith. It might be interesting to spend some time delving into the old texts of  [Root.Religion.GetScriptureName].;La religion [Root.Religion.GetName] regorge de mystères. Les textes anciens qui se trouvent dans [Root.Get_le_Scripture] méritent une étude approfondie.;[Root.Religion.GetScriptureName] enthält alte Texte und es wäre sinnvoll, diese intensiv zu studieren, um die vielen Mysterien der [Root.Religion.GetName]en Religion zu verstehen.;;Hay muchos misterios en la fe [Root.Religion.GetName]. Podría ser interesante pasar algún tiempo ahondar en los viejos textos de [Root.Religion.GetScriptureName].;;;;;;;;;x
EVTDESC_WoL_7000_unref_pagan;There are many mysteries in the [Root.Religion.GetName] faith. It might be interesting to listen more to the ancient stories told by the [Root.Religion.GetPriestTitle]s.;La religion [Root.Religion.GetName] regorge de mystères. Il pourrait être intéressant d'étudier les vieilles histoires racontées par les [Root.Religion.GetPriestTitle]s.;Die [Root.Religion.GetName]e Religion bietet viele Mysterien. Es könnte sinnvoll sein, sich intensiver mit den uralten mündlich überlieferten Geschichten zu befassen.;;Hay muchos misterios de la fe [Root.Religion.GetName]. Sería interesante escuchar más las historias antiguas de [Root.Religion.GetPriestTitle].;;;;;;;;;x
EVTDESC_WoL_7001_non_unref_pagan;In the past few months, you have been spending many nights reading [Root.Religion.GetScriptureName]. The texts contain many items of wisdom and also give hints to the most important mysteries of [Root.Religion.GetRandomGodName].;Au cours des mois précédents, vous avez consacré de nombreuses nuits à lire [Root.Get_le_Scripture]. Ces textes renferment une grande sagesse et fournissent des éléments de compréhension au sujet des plus importants mystères [Root.Get_du_HighGod].;In den vergangenen Monaten habt Ihr viele Nächte mit dem Studium der heiligen Schriften verbracht. Diese Texte sind voller Wissen und liefern Hinweise auf die wichtigsten Mysterien. [Root.Religion.GetRandomGodName] scheint euch nicht mehr so fern.;;En los últimos meses, ha pasado muchas noches leyendo [Root.Religion.GetScriptureName]. Los textos contienen muchos elementos de sabiduría y también dan pistas sobre los más importantes misterios de [Root.Religion.GetRandomGodName].;;;;;;;;;x
EVTDESC_WoL_7001_unref_pagan;In the past few months, you have spent many nights listening to the old myths and stories of the [Root.Religion.GetName] faith. The tales told of [Root.Religion.GetRandomGodName] are most inspiring and contain much wisdom that can help you in your daily life.;Au cours des mois précédents, vous avez consacré de nombreuses nuits à écouter narrer les vieux mythes et les vieilles histoire de la religion  [Root.Religion.GetName]. Les histoires parlant [Root.Get_du_HighGod] m'inspirent grandement et renferment une sagesse qui peut m'aider au quotidien.;In den vergangenen Monaten habt Ihr viele Nächte damit verbracht, Euch alte Mythen und Geschichten der [Root.Religion.GetName]en Religion anzuhören. [Root.Religion.GetRandomGodName] ist ein wichtiger Bestandteil des Glaubens. Die Geschichten sind alle äußerst inspirierend und enthalten viele nützliche Weisheiten.;;En los pocos meses pasados, has pasado muchas noches escuchando los viejos mitos e historias de la fe [Root.Religion.GetName]. Las historias que te cuentan de [Root.Religion.GetRandomGodName] son de lo más inspiradoras y contienen mucha sabiduría que puede ayudarme en mi vida diaria.;;;;;;;;;x
EVTDESC_WoL_7012;Your dedication to religious pursuits has been noticed around the realm. Among others, it has quite impressed [target_priest.GetTitledName]. You have maintained correspondence on various religious and philosophical matters for some time, and find that you are rapidly becoming good friends.;Votre intérêt pour les études religieuses a été remarqué dans tout le pays, et a particulièrement impressionné [target_priest.Get_le_TitledName]. Vous entretenez une correspondance sur diverses questions religieuses et philosophiques depuis un certain temps, et vous constatez que vous avez rapidement tissé des liens d'amitié.;Im Reich hat man von Eurer Hingabe an die Religion Notiz genommen. Unter anderem habt Ihr damit [target_priest.GetTitledName] stark beeindruckt. Ihr steht in ständigem Kontakt und tauscht Euch in Briefen über verschiedene religiöse und philosophische Themen aus. Ihr stellt fest, dass ihr auf dem bestem Weg seid, gute Freunde zu werden.;;Tu dedicación a búsquedas religiosas se ha notado por el reino. Entre otros, esto ha impresionado bastante a [target_priest.GetTitledName]. Habéis mantenido correspondencia sobre varios asuntos religiosos y filosóficos durante algún tiempo, y rápidamente os estáis convirtiendo en buenos amigos.;;;;;;;;;x
EVTDESC_WoL_7020;The holy site of [holy_site_visiting.GetName] is an important center of the [Root.Religion.GetName] faith. Many great religious events are celebrated there, and the spirit of [Root.Religion.GetRandomGodName] is said to permeate the entire area.;Le lieu saint de [holy_site_visiting.GetName] est important pour la religion [Root.Religion.GetName]. On y célèbre de nombreuses fêtes religieuses et on dit que l'esprit [Root.Get_du_HighGod] imprègne ce lieu.;Die heilige Stätte [holy_site_visiting.GetName] ist ein zentraler Ort der [Root.Religion.GetName]en Religion. Viele wichtige religiöse Zeremonien finden hier statt und der Geist von [Root.Religion.GetRandomGodName] erfüllt angeblich die gesamte Region.;;El sitio sagrado de [holy_site_visiting.GetName] es un centro importante de la fe [Root.Religion.GetName]. Muchos grandes acontecimientos religiosos se celebran allí, y se dice que el espíritu de [Root.Religion.GetRandomGodName] impregnan toda la zona.;;;;;;;;;x
EVTDESC_WoL_7021;Your visit to [holy_site_visiting.GetName] was certainly worth the time! You have wandered around in its sacred halls and pondered the atmosphere and the religious mysteries that lie hidden here.;Votre séjour à [holy_site_visiting.GetName] valait vraiment le déplacement ! Vous avez parcouru les couloirs sacrés et avez médité sur l'atmosphère et les mystères religieux de cet endroit.;Euer Besuch der heiligen Stätte [holy_site_visiting.GetName] war auf jeden Fall eine Reise wert! Ihr seid in den heiligen Räumen gewandelt und habt über die Atmosphäre und die religiösen Mysterien, die dort verborgen liegen, nachgedacht.;;Tu visita a [holy_site_visiting.GetName] ciertamente valió el tiempo! Has vagado alrededor por sus salas sagradas y has refleixionado sobre la atmósfera y los misterios religiosos que se esconden aquí.;;;;;;;;;x
EVTDESC_WoL_7030;I live my life as other [Root.GetMenWomen] do, navigating its rocks and obstacles, doing my best to achieve success in my endeavours. Still, everything we do takes place in the light of [Root.Religion.GetRandomGodName], and we must take care lest the influence of [Root.Religion.GetRandomEvilGodName] comes into our lives.;Je vis ma vie comme les autres [Root.GetMenWomen], je surmonte les obstacles que je croise, je fais de mon mieux pour réussir ce que j'entreprends. Mais nous devons suivre le chemin indiqué par [Root.Get_le_HighGod] et prendre garde à ne pas laisser [Root.GetEvilGodLeLaLes] influencer nos vies.;Ich lebe mein Leben, indem ich die Hürden und Hindernisse des Lebens umschiffe und mein Bestes gebe, damit meine Bemühungen von Erfolg gekrönt sind. [Root.Religion.GetRandomGodName] weiß jedoch alles, was wir tun. Daher müssen wir uns hüten, damit [Root.Religion.GetRandomEvilGodName] keinen Einfluss auf unser Leben nehmen kann.;;Vivo mi vida como otros [Root.GetMenWomen], navegando entre sus rocas y obstáculos, haciendo lo mejor que puedo para lograr el éxito en mis esfuerzos. Aún así, todo lo que hacemos se lleva a cabo a la luz de [Root.Religion.GetRandomGodName], y debemos prevenir que la influencia de [Root.Religion.GetRandomEvilGodName] entre en nuestras vidas.;;;;;;;;;x
EVTDESC_WoL_7042;There are those in your realm who worship other gods. For example, it is known to you that [target_character.GetTitledName] openly follows the [target_character.Religion.GetName] faith. You sometimes wonder what [Root.Religion.GetRandomGodName] would think of your association with these people.;Certains dans votre pays vénèrent d'autres dieux. Par exemple, il est de notoriété publique que [target_character.Get_le_TitledName] est adepte de la religion [target_character.Religion.GetName] et il ne s'en cache pas. Vous vous demandez parfois ce que [Root.Get_le_HighGod] penserait de vos interactions avec ce genre de personnes.;Manche Menschen in Eurem Reich verehren andere Götter. Es ist allgemein bekannt, dass [target_character.GetTitledName] ein Anhänger des [target_character.Religion.GetName]en Glaubens ist. Ihr fragt Euch manchmal, was [Root.Religion.GetRandomGodName] davon halten würde, dass Ihr mit diesen Menschen gemeinsame Sache macht.;;Hay gente en tu reino que adoran a otros dioses. Por ejemplo, se sabe que [target_character.GetTitledName] sigue abiertamente la fe [target_character.Religion.GetName]. A veces te preguntas qué pensará [Root.Religion.GetRandomGodName] de tu asociación con estas personas .;;;;;;;;;x
EVTDESC_WoL_7050;For a long while now, you have not felt the presence of [Root.Religion.GetRandomGodName] in your thoughts. You are starting to wonder whether there really is any truth in [Root.Religion.GetScriptureName] or if perhaps it is just an old book written by clever liars.;Cela fait longtemps que vous n'avez plus pensé [Root.Get_au_HighGod]. Vous commencez à vous interroger sur la véracité de ce vieux livre que l'on nomme [Root.Get_le_Scripture]. Aurait-il été écrit par d'intelligents menteurs ?;Schon lange Zeit war [Root.Religion.GetRandomGodName] in Euren Gedanken nicht mehr präsent. Ihr fragt Euch, ob an den heiligen Schriften wirklich etwas Wahres dran ist oder ob es sich dabei nur um ein altes Buch handelt, das von Lügnern geschrieben wurde.;;Durante mucho tiempo, no has sentido la presencia de [Root.Religion.GetRandomGodName] en tus pensamientos. Estás empezando a preguntarte si realmente hay algo de verdad en [Root.Religion.GetScriptureName] o si es sólo un antiguo libro escrito por mentirosos inteligentes.;;;;;;;;;x
