EVTDESCHF23802;It would not be appropriate to continue celebrations after the death of [From.GetTitledFirstName]. The festival has been therefore canceled to allow the [From.GetTitle]'s close ones to properly mourn [From.GetHerHis] loss.;Il ne serait pas approprié de continuer les célébrations après la mort [From.Get_du_TitledFirstName]. Les festivités ont donc été annulées pour permettre aux proches [From.Get_only_du_Title][From.GetTitle] de pleurer convenablement sa perte.;Es wäre nicht angemessen die Feierlichkeiten nach dem Tod von [From.GetTitledFirstName] fortzusetzen. Das Fest wurde abgesagt, damit die nahen Verwandten [From.GetHerHis]en Verlust beklagen können.;;No sería apropiado seguir con las celebraciones tras la muerte de [From.GetTitledFirstName]. Así pues, el festival se ha cancelado para que los familiares de puedan llorar su pérdida como es debido.;;;;;;;;x
EVTDESCHF23804;With a war brewing on the horizon, we must set aside all frivolous activities and prepare for battle. I must therefore regretfully cancel the festival of [Root.Capital.GetName].;Puisqu'une guerre se prépare, nous devons mettre de côté toutes les activités frivoles. J'annule donc les festivités à [Root.Capital.GetName].;Mit einem Krieg am Horizont müssen wir alle Festivitäten aussetzen und uns auf den Kampf vorbereiten. Ich muss das Fest in [Root.Capital.GetName] daher leider absagen.;;Ahora que se avecina una guerra, debemos prescindir de todas las actividades frívolas y prepararnos para el combate. Por lo tanto, con gran pesar, cancelo el festival de [Root.Capital.GetName];;;;;;;;x
EVTDESCHF23805;With a war brewing on the horizon, we must set aside all frivolous activities and prepare for battle. In light of this troubling new event, [From.GetTitledFirstName] has had to regretfully cancel the festival of [From.Capital.GetName].;Puisqu'une guerre se prépare, nous devons mettre de côté toutes les activités frivoles. À la lumière de ce nouvel événement troublant, [From.Get_le_TitledFirstName] a dû malheureusement annuler les festivités à [From.Capital.GetName].;Mit einem Krieg am Horizont müssen wir alle Festivitäten aussetzen und uns auf den Kampf vorbereiten. Angesichts dieser beunruhigenden neuen Ereignisse musste [From.GetTitledFirstName] leider das Fest in [From.Capital.GetName] absagen.;;Ahora que se avecina una guerra, debemos prescindir de todas las actividades frívolas y prepararnos para el combate. A la vista de este nuevo evento preocupante, [From.GetTitledFirstName], con gran pesar, ha tenido que cancelar el festival de [From.Capital.GetName];;;;;;;;x
EVTDESCHF23806;A great festival is exactly what the people of [Root.PrimaryTitle.GetName] need to strengthen the bonds with their fellow tribesmen. It will also be a great opportunity for the Chieftains to bring offerings to our ancestors, bringing prosperity to our lands.;Une grande fête est exactement ce dont les membres [Root.PrimaryTitle.Get_du_Realm] ont besoin pour renforcer leurs liens. Ce sera également une excellente occasion pour les chefs de faire des offrandes à nos ancêtres, ce qui apportera la prospérité à nos terres.;Ein großes Fest ist genau das, was das Volk von [Root.PrimaryTitle.GetName] benötigt, um die Bande mit ihren Stammesgenossen zu stärken. Es wird außerdem eine großartige Gelegenheit für die Häuptlinge sein, um ihren Vorfahren Opfergaben zu bringen und unserem Land so den Wohlstand zu garantieren.;;El pueblo de [Root.PrimaryTitle.GetName] necesita precisamente un gran festival para reforzar los vínculos con sus compañeros de tribus. También será una gran oportunidad para que los jefes de tribus traigan ofrendas a nuestros antepasados, trayendo prosperidad a nuestras tierras.;;;;;;;;x
EVTDESCHF23808;I will be glad to join you for the §YGreat Festival§!, my liege.;Je serai heureu[Root.GetXSe] de me joindre à vous pour la §Ygrande fête§!, M[Root.Liege.GetOnA][Root.Liege.GetLordLady].;Ich würde mich freuen an eurem §YGroßen Fest§! teilzunehmen, mein Lehnsherr.;;Me encantará unirme a vos en el §Ygran festival§!, mi señor.;;;;;;;;x
EVTDESCHF23812;The celebrations have finally begun. [Root.Capital.GetName] is bustling with activity: people from every corner of [Root.PrimaryTitle.GetName] have traveled here to pay their respects to me and my ancestors, exchange tales and goods, and have a good time.;Les célébrations ont enfin commencé. [Root.Capital.GetName] déborde d'activité : des gens des quatre coins du pays sont venus ici pour nous rendre hommage, à moi et à mes ancêtres, parler de choses et d'autres et échanger des biens, et passer un bon moment.;Die Feierlichkeiten haben endlich begonnen. In [Root.Capital.GetName] findet ein reges Treiben statt. Leute aus allen Ecken von [Root.PrimaryTitle.GetName] sind hergereist, um mir und meinen Vorfahren ihre Aufwartung zu machen, tauschen Geschichten und Waren aus und haben eine gute Zeit.;;Por fin han empezado los festejos [Root.Capital.GetName] bulle de actividad: gente de todos los rincones de [Root.PrimaryTitle.GetName] han venido hasta aquí para presentar sus respetos a mis antepasados y a mí, intercambiando historias y bienes y pasándolo bien.;;;;;;;;x
EVTDESCHF23813;The celebrations have finally begun. [From.Capital.GetName] is bustling with activity: people from every corner of [From.PrimaryTitle.GetName] have traveled here to pay their respects to [From.GetTitledFirstName] and [From.GetHerHis] ancestors, exchange tales and goods, and have a good time.;Les célébrations ont enfin commencé. [From.Capital.GetName] déborde d'activité : les gens des quatre coins [From.PrimaryTitle.Get_du_Realm] ont voyagé ici pour rendre hommage à [From.GetTitledFirstName] et à ses ancêtres, parler de choses et d'autres et échanger des biens, et avoir un bon temps.;Die Feierlichkeiten haben endlich begonnen. In [Root.Capital.GetName] findet ein reges Treiben statt. Leute aus allen Ecken von [Root.PrimaryTitle.GetName] sind hergereist, um [From.GetTitledFirstName] und [From.GetHerHis]en Vorfahren ihre Aufwartung zu machen, tauschen Geschichten und Waren aus und haben eine gute Zeit.;;Por fin han empezado los festejos [From.Capital.GetName] bulle de actividad: gente de todos los rincones de [From.PrimaryTitle.GetName] han venido hasta aquí para presentar sus respetos a [From.GetTitledFirstName] y sus antepasados, intercambiando historias y bienes y pasándolo bien.;;;;;;;;x

EVTDESCHFA23807;Greetings,\n[Root.GetTitledFirstName]\nA great festival is being held at [From.Capital.GetName]. You are hereby invited to join us alongside your family to celebrate our fortune and bring our offerings to our great ancestors.\nSigned,\n\n[From.GetFullName];Salutations,\n[Root.GetTitledFirstName]\nUne grande fête a lieu à [From.Capital.GetName]. Vous êtes invité[Root.Get_E] à nous rejoindre aux côtés de votre famille pour célébrer notre bonne fortune et apporter nos offrandes à nos ancêtres.\nSigné,\n\n[From.GetFullName];Grüße,\n[Root.GetTitledFirstName]\nEin großes Fest findet in [From.Capital.GetName] statt. Ihr werdet hiermit eingeladen uns mit eurer Familie beizuwohnen und so unser Glück zu feiern und unseren großen Vorfahren Opfer darzulegen.\nGezeichnet,\n\n[From.GetFullName];;Saludos, \n[Root.GetTitledFirstName]\nSe celebra un gran festival en [From.Capital.GetName] y por la presente se os invita a ti y a tu familia a celebrar nuestra fortuna y traer ofrendas a nuestros grandes antepasados.\n\nFirmado, [From.GetTitledFirstName];;;;;;;;x
EVTDESCHFA23810;Hail, [Root.GetSocietyRank]!\n\nI have heard news of the great celebration you are preparing for your fellow tribesmen. I wager you'd enjoy the company of a fellow warrior to exchange stories with.\n\nSigned, [warrior_lodge_guest.GetFullName];Salutations, [Root.GetSocietyRank] !\n\nJ'ai reçu des nouvelles de la grande célébration que vous préparez pour vos compagnons tribaux. Je parie que vous apprécieriez la compagnie d'un compagnon de guerre pour bavarder.\n\nSigné, [warrior_lodge_guest.GetFullName];Hoch lebe [Root.GetSocietyRank]!\n\nIch habe die Neuigkeiten von eurem Fest gehört, dass ihr für eure Stammesgenossen vorbereitet. Ich wette, dass ihr die Gesellschaft eines Kriegers genießen würdet, mit dem ihr Geschichten austauschen könntet.\n\nGezeichnet, [warrior_lodge_guest.GetFullName];;¡Salve, [Root.GetSocietyRank]!\n\nMe he enterado de los grandes festejos que estás preparado para los de tu tribu. Seguro que apreciarás la compañía de un colega guerrero con el que intercambiar historias.\n\nFirmado, [warrior_lodge_guest.GetFullName];;;;;;;;x
