#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
FLANKING;Flanking;Attaque sur le flanc;Flankenangriff;;Flanqueo;;;;;;;;;x
CENTER;Leading the Center;Mène le centre;Führung im Zentrum;;Dirigiendo el centro;;;;;;;;;x
DEFENCE;Defence;Défense;Verteidigung;;Defensa;;;;;;;;;x
MOVEMENT_SPEED;Movement Speed;Vitesse de déplacement;Bewegungsgeschwindigkeit;;Velocidad de movimiento;;;;;;;;;x
EXPERIMENTALITY;Experimentality;Imprévisibilité;Unberechenbarkeit;;Imprevisibilidad;;;;;;;;;x
CU_LIGHT_INFANTRY;Light Foot Troops;Infanterie légère;Leichte Infanterie;;Infantería ligera;;;;;;;;;x
CU_HEAVY_INFANTRY;Heavy Foot Troops;Infanterie lourde;Schwere Infanterie;;Infantería pesada;;;;;;;;;x
CU_CAVALRY;Mounted Troops;Cavalerie;Kavallerie;;Caballería;;;;;;;;;x
MORALE_DEFENCE;Morale Defence;Maintien du moral;Verteidigungsmoral;;Moral defensa;;;;;;;;;x
DAMAGE;Damage;Dégâts;Schaden;;Daño;;;;;;;;;x
PURSUIT;Pursuit;Poursuite;Verfolgung;;Persecución;;;;;;;;;x
RETREAT;Retreat;Retraite;Rückzug;;Retirada;;;;;;;;;x
MARTIAL_INFLUENCE;Martial Influence;Influence martiale;Einfluss der Kriegskunst;;Influencia marcial;;;;;;;;;x
