EVTDESC_HF_42000_DIPLOMACY;I have often noticed how [sway_target.GetFirstName] seem to make awkward weird mistakes in diplomatic encounters. I have a couple of books on the matter, and [sway_target.GetSheHe] would probably be happy with my help.;J'ai souvent vu [sway_target.GetFirstName] commettre des maladresses grossières lors des rencontres diplomatiques. J'ai quelques livres sur le sujet et [sway_target.GetIlElle] apprécierait probablement mon aide.;Ich habe oft beobachtet, wie [sway_target.GetFirstName] bei diplomatischen Begegnungen merkwürdige Fehler macht. Ich habe ein paar Bücher diesbezüglich und [sway_target.GetSheHe] wäre sicher über meine Hilfe glücklich.;;He notado a menudo cómo [sway_target.GetFirstName] parece cometer errores extraños e incómodos en encuentros diplomáticos. Tengo un par de libros sobre el tema y seguro que le encantaría recibir mi ayuda.;;;;;x
EVTDESC_HF_42000_INTRIGUE;All kinds of rumors have been spreading about [sway_target.GetTitledFirstName] recently. Does [sway_target.GetSheHe] have no understanding of how to cultivate a proper image? Someone need to help [sway_target.GetHerHim] out.;Toutes sortes de rumeurs se sont répandues à propos [sway_target.Get_du_TitledFirstName] dernièrement. Ne comprend-[sway_target.GetIlElle] pas comment cultiver une réputation correcte ? Quelqu'un doit l'aider.;Alle möglichen Gerüchte haben sich kürzlich über [sway_target.GetTitledFirstName] verbreitet. Hat [sway_target.GetSheHe] kein Verständnis dafür, wie man ein gutes Bild von sich schafft? Jemand muss [sway_target.GetHerHim] helfen.;;Últimamente se han estado propagando toda clase de rumores sobre [sway_target.GetTitledFirstName]. ¿Es que no sabe cómo promover una imagen adecuada? Alguien tiene que ayudarlo.;;;;;x
EVTDESC_HF_42000_LEARNING;I came across an assertion written by [sway_target.GetTitledFirstName], and though it is well written, I have ideas for how it could be improved. ;Je suis tombé[Root.Get_E] sur un texte écrit par [sway_target.Get_le_TitledFirstName] et bien que ce soit écrit correctement, j'ai des idées pour améliorer le style.;Ich bin auf eine Abhandlung von [sway_target.GetTitledFirstName] gestoßen und obwohl sie gutgeschrieben ist, hätte ich einige Ideen, wie sie noch verbessert werden könnte.;;Me he topado con una alegación escrita por [sway_target.GetTitledFirstName], y aunque está bien redactada, se me ocurre cómo mejorarla.;;;;;x
EVTDESC_HF_42000_MARTIAL;[sway_target.GetTitledFirstName]'s men have outdated drilling routines, and it is almost embarrassing to see them in action. I could send him some books, or maybe some commanders, to help [sway_target.GetHerHim] get [sway_target.GetHerHis] men up to date.;Les hommes [sway_target.Get_du_TitledFirstName] ont des habitudes d'entraînements obsolètes et il est presque embarrassant de les voir en action. Je pourrais lui envoyer des livres ou peut-être quelques commandants pour l'aider à mettre ses hommes à jour.;Die Männer von [sway_target.GetTitledFirstName] haben veraltete Trainingsroutinen und es ist fast peinlich, sie in Aktion zu sehen. Ich könnte ihm ein paar Bücher schicken oder vielleicht einige Kommandanten, um dabei zu helfen, [sway_target.GetHerHim]e Männer auf den neusten Stand zu bringen.;;Los hombres de [sway_target.GetTitledFirstName] tienen una instrucción anticuada, y casi da vergüenza verlos en acción. Podría enviarle algunos libros, o tal vez algunos comandantes, para ayudarle a poner a sus hombres al día.;;;;;x
EVTDESC_HF_42000_STEWARDSHIP;I just heard about an absolutely atrocious business deal made at the behest of [sway_target.GetTitledFirstName]. I could spend some time to help [sway_target.GetHerHim] out, or send some scribes over?;Je viens d'entendre que [sway_target.Get_le_TitledFirstName] a passé sans s'en rendre compte un accord commercial en sa défaveur. Je pourrais passer du temps à l'aider ou envoyer des scribes ?;Ich habe gerade von einem absolut grauenhaften Geschäft gehört, dass auf Geheißt von [sway_target.GetTitledFirstName] abgeschlossen wurde. Ich könnte etwas Zeit dafür verwenden, um [sway_target.GetHerHim] zu helfen oder ein paar Schreiber schicken.;;Acabo de enterarme de un trato absolutamente atroz hecho a instancias de [sway_target.GetTitledFirstName]. ¿Y si paso algún tiempo para ayudarle o envío algunos escribanos?;;;;;x
EVTDESC_HF_42001_DIPLOMACY;I received a letter and a package from [From.GetTitledFirstName], where [From.GetSheHe] recommends me to take a look through the books [From.GetSheHe] sent me. They seem to be mostly focused around politics and negotiations.;J'ai reçu une lettre et un paquet [From.Get_du_TitledFirstName]. [From.GetIlElleCap] me recommande de jeter un oeil aux livres qu'[From.GetIlElle] m'a envoyés. Ils semblent être principalement axés sur la politique et les négociations.;Ich habe einen Brief und ein Paket von [From.GetTitledFirstName] erhalten, in dem [From.GetSheHe] mir empfiehlt, einen Blick auf die Bücher zu werden, die [From.GetSheHe] mir geschickt hat. Sie scheinen sich hauptsächlich auf die Politik und Verhandlungen zu konzentrieren.;;He recibido una carta y un paquete de [From.GetTitledFirstName] donde me recomienda echar un vistazo a los libros que me ha enviado. Parecen estar centrados en política y negociaciones.;;;;;x
EVTDESC_HF_42001_INTRIGUE;A short and concise letter has been sent by [From.GetTitledFirstName], where [From.GetSheHe] discusses the recent rumors which have been spread about me.;Une lettre concise a été envoyée par [From.Get_le_TitledFirstName] dans laquelle [From.GetIlElle] parle des récentes rumeurs qui ont été répandues sur moi.;[From.GetTitledFirstName] hat einen kurzen und prägnanten Brief gesendet, indem [From.GetSheHe] die jüngsten Gerüchte beschreibt, die über mich verbreitet wurden.;;[From.GetTitledFirstName] me ha enviado una carta corta y concisa donde trata los últimos rumores que corren sobre mí.;;;;;x
EVTDESC_HF_42001_LEARNING;[From.GetTitledFirstName] has sent me a long letter about how I could improve my writing, and get a better understanding of more difficult scientific subjects. ;[From.Get_Le_TitledFirstName] m'a envoyé une longue lettre sur la façon d'améliorer mon style à l'écrit et de mieux comprendre des sujets scientifiques élaborés.;[From.GetTitledFirstName] hat mir einen langen Brief geschickt, indem [From.GetSheHe] beschreibt, wie ich meinen Schreibstil verbessern und mir ein besseres Verständnis über schwierige wissenschaftliche Themen aneignen könnte.;;[From.GetTitledFirstName] me ha enviado una carta larga sobre cómo podría mejorar mi redacción y comprender mejor los temas científicos más complicados.;;;;;x
EVTDESC_HF_42001_MARTIAL;A large burly man has been sent by [From.GetTitledFirstName] to help train my soldiers. For some reason they think they are better at exercising my men than I am.;Un homme de forte carrure a été envoyé par [From.Get_le_TitledFirstName] pour m'aider à entraîner mes soldats. Apparemment, [From.GetIlElle] pense qu'il est meilleur que moi pour cette tâche.;[From.GetTitledFirstName] hat einen großen, kräftigen Mann geschickt, der beim Training meiner Soldaten helfen soll. Aus irgendeinem Grund glauben sie, dass sie besser darin sind, meine Männer zu trainieren, als ich es könnte.;;[From.GetTitledFirstName] me ha enviado un hombre fornido para ayudarme con la instrucción de mis soldados. No sé por qué, se creen mejores adiestrando a mis soldados que yo.;;;;;x
EVTDESC_HF_42001_STEWARDSHIP;A couple of scribes has been sent by [From.GetTitledFirstName]. They say they would like to help me govern my realm and aid with business deals.;Des scribes ont été envoyés par [From.Get_le_TitledFirstName]. Ils disent vouloir m'aider à gouverner et à faire des affaires.;Eine Reihe von Schreibern wurde von [From.GetTitledFirstName] geschickt. Sie sagen, sie würden mir gerne dabei helfen, mein Reich zu regieren und Geschäftsabschlüsse zu tätigen.;;[From.GetTitledFirstName] me ha enviado un par de escribanos. Dicen que les gustaría ayudarme con el gobierno de mi reino y en mis tratos comerciales.;;;;;x
