#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
architect_refused;You send the architect away.;Vous renvoyez l'architecte.;Ihr schickt den Architekten fort.;;Despide al arquitecto.;;;;;;;;;x
building_towards_heaven;Building Towards Heaven;Vers les cieux;In den Himmel bauen;;Edificio hacia el Cielo;;;;;;;;;x
castle_construction_begins;Construction of a new castle begins.;La construction du château commence.;Der Bau der neuen Burg beginnt.;;Comienza la construcción de un nuevo castillo.;;;;;;;;;x
construction_ceases;Construction on the castle ceases.;La construction du château s'arrête.;Die Burg wird nicht mehr weitergebaut.;;Cesa la construcción del castillo.;;;;;;;;;x
desc_building_towards_heaven;The clergy don't really like people building their own stairways to heaven.;Le clergé n'apprécie pas vraiment ceux qui comptent construire des escaliers vers le paradis.;Der Klerus ist nicht begeistert, wenn Menschen ihre eigene Himmelsleiter erbauen.;;Al clero realmente no le gusta la gente que construye sus propias escaleras al cielo.;;;;;;;;;x
IS_MARRIED_TO;Is Married to §Y$WHO$§!;Est marié(e) à §Y$WHO$§!;Ist mit §Y$WHO$§! verheiratet;;Está casado/a con §Y$WHO$§!;;;;;;;;;x
IS_NOT_MARRIED_TO;Is NOT Married to §Y$WHO$§!;N'est pas marié(e) à §Y$WHO$§!;Ist NICHT mit §Y$WHO$§! verheiratet;;NO está casado/a con;;;;;;;;;x
peasant_hanged;The peasant is hanged for his crimes.;Le paysan est pendu pour ses crimes.;Der Bauer wird für sein Verbrechen gehängt.;;El campesino es ahorcado por sus delitos.;;;;;;;;;x
peasant_imprisoned;The peasant is thrown into the dungeons.;Le paysan est jeté au cachot.;Der Bauer wird in den Kerker geworfen.;;El campesino es lanzado a los calabozos.;;;;;;;;;x
peasant_set_free;The peasant is set free.;Le paysan est libéré.;Der Bauer wird freigelassen.;;El campesino es liberado.;;;;;;;;;x
peasant_tortured;The peasant is brought to your torture chamber.;Le paysan est emmené à la salle de tortures.;Der Bauer wird in die Folterkammer gebracht.;;Llevas al campesino a tu cámara de la tortura.;;;;;;;;;x
tower_start;We will begin with the necessary preparations for the construction.;Vous commencez les préparatifs nécessaires à la construction.;Wir beginnen mit den nötigen Vorbereitungen für den Bau.;;Comenzaremos los preparativos necesarios para la construcción. ;;;;;;;;;x
