#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC76000;Being male, unmarried and almost handsome in a court filled with young women who all seek your attention is not half bad. A particularly young wench, almost irresistible, desires the pleasure of my company...;Être un homme célibataire et presque beau dans une Cour remplie de jeunes femmes en quête d'attention n'est pas si mal. Une donzelle particulièrement jeune, quasi irrésistible, désire passer du temps en ma compagnie...;Als unverheirateter und gar nicht so unansehnlicher Mann hat man es gar nicht so schlecht in einem Hof voller junger Frauen, die alle nach deiner Aufmerksamkeit trachten. Eine besonders junge Maid, geradezu unwiderstehlich, wünscht etwas Zeit mit mir zu verbringen...;;Ser un varón soltero y casi hermoso en una corte llena de mujeres jóvenes deseosas de atención no está nada mal. Una chica especialmente joven, casi irresistible, desea el placer de mi compañía...;;;;;;;;;x
EVTDESC76005;My unwed daughter has been... indiscreet. She has been hiding her pregnancy from me and now presents me with her child.;Ma fille, qui n'est pas encore mariée, a été quelque peu volage. Elle m'a caché sa grossesse et me présente maintenant son enfant.;Meine unverheiratete Tochter war ... unbesonnen. Sie verbarg ihre Schwangerschaft vor mir, und jetzt ist ihr Kind geboren.;;Mi hija soltera ha sido… indiscreta. Me ha ocultado su embarazo y ahora aparece con su hijo.;;;;;;;;;x
EVTDESC76006;There are several ways to deal with this unfortunate situation,' Spymaster [Root.job_spymaster.GetTitledFirstName] told me when I asked [Root.job_spymaster.GetHerHim] for advice on how to deal with my daughter's bastard child...;« Il existe de nombreuses façons de régler cette situation gênante », me dit mon maître-espion, [Root.job_spymaster.Get_le_TitledFirstName], lorsque je lui ai demandé conseil sur la façon de m'occuper du bâtard de ma fille...;Es gibt verschiedene Methoden, mit dieser unglücklichen Situation umzugehen, sagte mir Hofspitzel [Root.job_spymaster.GetTitledFirstName], als ich [Root.job_spymaster.GetHerHim] um einen Rat zur Handhabung des Bastardkindes ersuchte.;;Hay varias formas de tratar con esta desafortunada situación, me dijo el Maestro de Espías [Root.job_spymaster.GetTitledFirstName] cuando le solicité su consejo acerca de qué hacer con el bastardo de mi hija...;;;;;;;;;x
EVTDESC76007;My liege [From.GetTitledFirstName] came to me, dragging [From.GetHerHis] daughter with [From.GetHerHim] with a newborn child in her arms.\n'I trust you to deal with my daughter's bastard child discreetly', [From.GetTitledFirstName] told me coldly and left [From.GetHerHis] daughter and her bastard child with me.;M[From.GetOnA] [From.GetLordLady] lige m'a rendu[Root.Get_E] visite, accompagné[From.Get_E] de sa fille et d'un nourrisson que celle-ci tenait dans ses bras.\n« Je vous fais confiance pour vous occuper de l'enfant illégitime en toute discrétion », me dit froidement [From.Get_le_TitledFirstName], tout en me confiant sa fille et l'enfant.;Mein Lehnsherr [From.GetTitledFirstName] kam zu mir und schleifte [From.GetHerHis]e Tochter mit sich, ein neugeborenes Kind in ihren Armen.\n"Kümmert Euch um das Bastardkind meiner Tochter - aber diskret", sagte [From.GetTitledFirstName] eiskalt und hinterließ [From.GetHerHis]e Tochter und ihr Bastardkind bei mir.;;Mi señor [From.GetTitledFirstName] vino a mí, arrastrando a [From.GetHerHis] hija con un recién nacido en brazos.\n'Confío en vos para que os encarguéis del bastardo de mi hija de forma discreta', me dijo [From.GetTitledFirstName] fríamente. A continuación se marchó y dejó a [From.GetHerHis] hija y al bastardo conmigo.;;;;;;;;;x
EVTDESC76008;I trusted Spymaster [From.GetTitledFirstName] to deal with my daughter and her bastard child in a discreet manner but [From.GetSheHe] failed miserably!;J'ai demandé au maître-espion, [From.Get_le_TitledFirstName], de s'occuper de ma fille et de son bâtard discrètement, mais ce fut un échec total !;Ich gab Hofspitzel [From.GetTitledFirstName] den Auftrag, sich diskret um meine Tochter und ihr Bastardkind zu kümmern ... Aber [From.GetSheHe] hat auf ganzer Linie versagt!;;Confié en el Maestro de Espías [From.GetTitledFirstName] para que se encargara de mi hija y de su bastardo de forma discreta, ¡pero [From.GetSheHe] falló miserablemente!;;;;;;;;;x
EVTDESC76009;Despite my clear instructions on how to deal with my daughter and her bastard child, Spymaster [From.GetTitledFirstName] let them live!;Malgré mes instructions claires quant à la façon de s'occuper de ma fille et de son enfant illégitime, mon maître-espion, [From.Get_le_TitledFirstName], les a laissés en vie !;Trotz meiner klaren Anweisungen, wie mit meiner Tochter und ihrem Bastardkind umzugehen ist, ließ der Hofspitzel [From.GetTitledFirstName] sie am Leben!;;A pesar de mis claras instrucciones acerca de como solucionar el problema de mi hija y su bastardo, ¡el Maestro de Espías [From.GetTitledFirstName] les dejó vivir!;;;;;;;;;x
EVTDESC76010;'A bastard can cause a lot of trouble', insisted [Root.GetSpymasterName] [Root.job_spymaster.GetTitledFirstName] and advised me of a possible opportunity to get rid of the bastard in the court.;« Un bâtard peut causer beaucoup d'ennuis », dit avec insistance le maître-espion, [Root.job_spymaster.GetTitledFirstName]. [Root.job_spymaster.GetIlElleCap] me parla ensuite d'une opportunité de m'en débarrasser.;Ein Bastard kann eine Menge Ärger bedeuten, hat [Root.GetSpymasterName] [Root.job_spymaster.GetTitledFirstName] betont. Er sprach von einer möglichen Gelegenheit, sich des Bastards am Hof zu entledigen.;;Un bastardo puede causar muchos problemas, insistió el Maestro de Espías [Root.job_spymaster.GetTitledFirstName] y me aconsejó sobre una posible oportunidad de deshacerme del bastardo en la corte.;;;;;;;;;x
EVTDESC76015;A bastard son of mine petitioned me to recognize him as a legitimate heir.;Un de mes fils bâtards m'a demandé de le reconnaître en tant qu'héritier légitime.;Ein Bastardsohn von mir bittet um seine Anerkennung als legitimer Erbe;;Un hijo mío bastardo me ha pedido que le reconozca como heredero legítimo.;;;;;;;;;x
EVTDESC76020;Am I not all that any child could be? I should ask my father to be included in the succession!;Ne suis-je pas le fils dont rêverait tout père ? Je devrais lui demander le droit de succession !;Bin ich nicht genauso viel wert wie jedes Kind? Ich sollte meinen Vater um eine Aufnahme in die Erbfolge bitten.;;¿Es que no soy todo lo que un niño puede ser? ¡Debería pedirle a mi padre que me incluya en la sucesión!;;;;;;;;;x
EVTDESC76021;My illegitimate [GetFromRelation] [From.GetTitledFirstName] asked me to acknowledge [From.GetHerHim] as my [GetFromRelation] and thus include [From.GetHerHim] in the succession.;S[From.GetOnA] [GetFromRelation] illégitime, [From.Get_le_TitledFirstName], m'a demandé de [From.GetLeLa] reconnaître comme m[From.GetOnA] [GetFromRelation], lui conférant en conséquence le droit de succession.;Mein illegitimer [GetFromRelation] [From.GetTitledFirstName] bat mich, [From.GetHerHim] als meinen [GetFromRelation] anzuerkennen und somit in die Erbfolge aufzunehmen.;;Mi [GetFromRelation] ilegítimo/a [From.GetTitledFirstName] me ha solicitado que [From.GetHerHim] reconozca como mi [GetFromRelation] y que en consecuencia [From.GetHerHim] incluya en la sucesión.;;;;;;;;;x
