ALT_AZTEC;The [aztec_reformed.GetName] Pontificate;Pontificat [aztec_reformed.GetName];Das [aztec_reformed.GetName]e Pontifikat;;El pontificado [aztec_reformed.GetName];;;;;;;;;x
ALT_AZTEC_ADJ;[aztec_reformed.GetName] Pontificate;Pontificat [aztec_reformed.GetName];[aztec_reformed.GetName]e Tempel;;temple[aztec_reformed.GetName];;;;;;;;;x
ALT_BON;The [bon_reformed.GetName] Paparchy;Paparchie [bon_reformed.GetName];Das [bon_reformed.GetName]e Pontifikat;;El pontificado [bon_reformed.GetName];;;;;;;;;x
ALT_BON_ADJ;[bon_reformed.GetName] Paparchy;Paparchie [bon_reformed.GetName];[bon_reformed.GetName]e Paparchie;;papal [bon_reformed.GetName];;;;;;;;;x
ALT_BOOK_THE_BLOOD_BOOK;The Blood Book;Livres de Sang;Blutiges Buch;;El Libro de sangre;;;;;;;;;x
ALT_BOOK_THE_BOOK_OF_FAITH;The Book of Faith;Livres de la Foi;Das Buch des Glaubens;;El Libro de la Fe;;;;;;;;;x
ALT_BOOK_THE_BOOK_OF_ILLUMINATION;The Book of Illumination;Livres de l'Illumination;Das Buch der Erleuchtung;;El Libro de la Iluminación;;;;;;;;;x
ALT_BOOK_THE_BOOKS_OF_BLESSED_VIRTUE;The Books of Blessed Virtue;Livres de la Sainte Vertu;Die Bücher der heiligen Tugend;;Los Libros de la virtud bendita;;;;;;;;;x
ALT_BOOK_THE_CHRONICLES_OF_REALITY;The Chronicles of Reality;Chroniques de la Réalité;Chroniken der Realität;;Las Crónicas de la realidad;;;;;;;;;x
ALT_BOOK_THE_CODE;The Code;Textes du Code;Der Codex;;El Código;;;;;;;;;x
ALT_BOOK_THE_DIAMOND_TABLET;The Diamond Tablet;Tablettes de Diamants;Diamantentafel;;La Tabla de diamante;;;;;;;;;x
ALT_BOOK_THE_EPISTLES_OF_WISDOM;The Epistles of Wisdom;Épîtres de la Sagesse;Die Episteln der Weisheit;;Las Epístolas de la Sabiduría;;;;;;;;;x
ALT_BOOK_THE_FIVE_BOOKS_OF_WORSHIP;The Five Books of Worship;Cinq Livres de Culte;Die Fünf Bücher des Glaubens;;Los Cinco libros de adoración;;;;;;;;;x
ALT_BOOK_THE_GRAND_STORY;The Grand Story;Rouleaux de l'Histoire;Die große Geschichte;;La Gran Historia;;;;;;;;;x
ALT_BOOK_THE_GREAT_SECRET;The Great Secret;Grands Secrets;Das Große Geheimnis;;El Gran Secreto;;;;;;;;;x
ALT_BOOK_THE_HALLOWED_MANUSCRIPT;The Hallowed Manuscript;Saints Manuscrits;Die geheiligten Manuskripte;;El Manuscrito sagrado;;;;;;;;;x
ALT_BOOK_THE_HOLY_TABLETS_OF_STONE;The Holy Tablets of Stone;Tablettes sacrées;Die heiligen Tafeln aus Stein;;Las Tablas sagradas de piedra;;;;;;;;;x
ALT_BOOK_THE_LEGENDS;The Legends;Légendes;Die Legenden;;Las Leyendas;;;;;;;;;x
ALT_BOOK_THE_NINE_SCROLLS;The Nine Scrolls;Neuf Manuscrits;Die Neun Schriftrollen;;Los Nueve pergaminos;;;;;;;;;x
ALT_BOOK_THE_OBELISKS;The Obelisks;Obélisques;Die Obelisken;;Los Obeliscos;;;;;;;;;x
ALT_BOOK_THE_RECORDS_OF_THE_INFITE_CYCLES;The Records of the Infinite Cycles;Récits des Cycles Infinis;Aufzeichnungen der unendlichen Zyklen;;Los Registros de los ciclos infinitos;;;;;;;;;x
ALT_BOOK_THE_SACRED_SCROLL;The Sacred Scroll;Rouleaux Sacrés;Die heilige Schriftrolle;;El Pergamino sagrado;;;;;;;;;x
ALT_BOOK_THE_SAGAS;The Sagas;Sagas;Die Sagen;;Las Sagas;;;;;;;;;x
ALT_BOOK_THE_SCROLL_OF_THE_NIGHT;The Scroll of the Night;Rouleaux de la Nuit;Schriftrolle der Nacht;;El Pergamino de la noche;;;;;;;;;x
ALT_BOOK_THE_SEVEN_SYMBOLS;The Seven Symbols;Sept Symboles;Die sieben Symbole;;Los Siete símbolos;;;;;;;;;x
ALT_BOOK_THE_SINGED_TEXTS;The Singed Texts;Textes Flamboyants;Die singende Texte;;Los Textos cantados;;;;;;;;;x
ALT_BOOK_THE_SKIN_BOUND_SAGAS;The Skin-Bound Sagas;Sagas sur peaux;Die in Haut gebundenen Sagen;;Las sagas encuadernadas en cuero;;;;;;;;;x
ALT_BOOK_THE_SONG_OF_LIFE;The Song of Life;Chansons de la Vie;Lied des Lebens;;El Canto de vida;;;;;;;;;x
ALT_BOOK_THE_TABLETS_OF_TIME;The Tablets of Time;Tablettes du Temps;Die Tafeln der Zeit;;Las Tablas del tiempo;;;;;;;;;x
ALT_BOOK_THE_THE_PROPHETS_PAMPHLET;The Prophet's Pamphlet;Opuscules du Prophète;Das Pamphlet des Propheten;;El Folleto del profeta;;;;;;;;;x
ALT_BOOK_THE_TOME_OF_PURITY;The Tome of Purity;Volumes de la Pureté;Das Buch der Reinheit;;El Tomo de la Pureza;;;;;;;;;x
ALT_BOOK_THE_TRANSCRIPTS_OF_THE_PAST;The Transcripts of the Past;Transcriptions du Passé;Transkript der Vergangenheit;;Las Transcripciones del pasado;;;;;;;;;x
ALT_BOOK_THE_UNSUNG_TALE;The Unsung Tale;Histoires Méconnues;Ungesungene Geschichte;;El Cuento sin cantar;;;;;;;;;x
ALT_BOOK_THE_WORLDS_GOSPEL;The World's Gospel;Évangiles du Monde;Evangelium der Welt;;El Evangelio del mundo;;;;;;;;;x
ALT_BYZ;[target_ruler.Culture.GetGroupName] Empire;Empire [target_ruler.Culture.GetGroupName];[target_ruler.Culture.GetGroupName]es Reich;;Imperio [target_ruler.Culture.GetGroupName];;;;;;;;;x
ALT_BYZ_ADJ;[target_ruler.Culture.GetGroupName];[target_ruler.Culture.GetGroupName];[target_ruler.Culture.GetGroupName];;[target_ruler.Culture.GetGroupName];;;;;;;;;x
ALT_CANCEL_TOOLTIP;§YCancel§!;§YAnnuler§!;§YAbbrechen§!;;§YCancelar§!;;;;;;;;;x
ALT_CATHOLIC;The [catholic.GetName] Papacy;Papauté [catholic.GetName];Das [catholic.GetName]e Papsttum;;El papado [catholic.GetName];;;;;;;;;x
ALT_CATHOLIC_ADJ;[catholic.GetName] Papacy;papale [catholic.GetName];[catholic.GetName]es Pappsttum;;Papado [catholic.GetName];;;;;;;;;x
ALT_CUSTOMISE_TOOLTIP;§YCustomize Religious Features§!;§YChoisir les caractéristiques religieuses§!;§YReligionsmerkmale anpassen§!;;§YPersonalizar características religiosas§!;;;;;;;;;x
ALT_CUSTOMISE_TOOLTIP_DELAYED;Customize the Nature and Doctrine of this religion.;Choisir la nature, la doctrine et la hiérarchie de cette religion.;Passt die Eigenarten und Lehre dieser Religion an.;;Personalizar la naturaleza y doctrina de esta religión.;;;;;;;;;x
ALT_EVILGOD_CHAOS;Chaos;Démolisseur;Chaos;;Caos;;;;;;;;;x
ALT_EVILGOD_DEATH_ITSELF;Death Itself;Dangereux Inconnu;Tod höchstpersönlich;;Señor Muerte;;;;;;;;;x
ALT_EVILGOD_DISEASE;Disease;Cannibale;Krankheit;;Enfermedad;;;;;;;;;x
ALT_EVILGOD_GRANDMOTHER_DEATH;Grandmother Death;Grand Destructeur;Großmutter Tod;;Anciano Muerte;;;;;;;;;x
ALT_EVILGOD_THAT_WITHOUT_A_NAME;That Without a Name;Sans Nom;Das Ding ohne Namen;;Lo Que No Tiene Nombre;;;;;;;;;x
