bear_group;Bear;ours;Bär;;osuno;;;;;;;;;
bear;Bear;ours;Bär;;Oso;;;;;;;;;x

cat_group;Cat;chat;Katze;;Gato;;;;;;;;;x
cat;Cat;Chat;Katze;;Gato;;;;;;;;;x

dog_group;Canidae;canidé;Hund;;canidae;;;;;;;;;x
dog_culture;Dog;canine;Hund;;perro;;;;;;;;;x

dragon_group;Drachidae;drachidae;Drache;;drachidae;;;;;;;;;x
dragon_culture;Dragon;draconique;Drache;;dragón;;;;;;;;;x

duck_group;Aves;oiseau;Vogel;;aves;;;;;;;;;x
duck_culture;Duck;canarde;Ente;;pato;;;;;;;;;x

elephant_group;Proboscidea;proboscidea;Proboscidea;;Proboscídeos;;;;;;;;;x
elephant_culture;Elephant;éléphantine;Elefant;;Elefante;;;;;;;;;x

hedgehog_group;Erinaceidae;érinacéidée;Erinaceidaeisch;;Erinaceidae;;;;;;;;x
hedgehog_culture;Hedgehog;hérissonne;Igelisch;;Erizo;;;;;;;;x

horse_group;Horse;chevalin;Pferd;;Caballo;;;;;;;;;x
horse;Horse;chevaline;Pferd;;Caballo;;;;;;;;;x

panda_group;Ailuridae;ailuridéen;Ailuridae;;Ailúridos;;;;;;;;;x
red_panda;Red Panda;pandaïenne;Roter Panda;;Panda rojo;;;;;;;;;x
