#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC78000;A ward of mine complained and called my court inferior, at least in comparison to the child's father's court.;Un des enfants sous ma tutelle s'est plaint et a qualifié ma Cour d'inférieure, qu'il comparaît à celle de son père.;Eines der Mündel an meinem Hof nannte meinen Hofstaat ‚minderwertig‘, wenigstens im Vergleich zum Hofe des Vaters.;;Uno de mis pupilos empezó a quejarse y dijo que mi corte era inferior, al menos comparada con la corte de su padre.;;;;;;;;;x
EVTDESC78005;To be a ward in [Root.Guardian.GetTitledFirstName]'s court is improving my stature. I had no idea how different a [Root.Father.GetTitle]'s court and a [Root.Guardian.GetTitle]'s court could be!;Le fait d'être un enfant sous tutelle à la Cour [Root.Guardian.Get_du_TitledFirstName] améliore mon statut. Je n'imaginais pas à quel point la Cour [Root.Father.Get_only_du_Title][Root.Father.GetTitle] et la Cour [Root.Guardian.Get_only_du_Title][Root.Guardian.GetTitle] pouvaient être différentes ! ;Ein Mündel am Hofe von [Root.Guardian.GetTitledFirstName] zu sein, ist eine große Ehre für mich und verschafft mir ein Mehr an Geltung. Ich hatte vorher keine Vorstellung davon, wie sehr sich der Hof eines [Root.Father.GetTitle] und der eines [Root.Guardian.GetTitle] unterscheiden würden!;;Desde que soy pupilo en la corte de [Root.Guardian.GetTitledFirstName] mi rango no para de incrementar. ¡No imaginaba cuán diferentes pueden ser la corte de un [Root.Father.GetTitle] y la de un [Root.Guardian.GetTitle]!;;;;;;;;;x
EVTDESC78006;My [GetFromRelation] [From.GetFirstName] told me how much [From.GetSheHe] enjoyed being in the court of [From.Guardian.GetTitledFirstName] and how [From.GetHerHis] stature had improved!;M[From.GetOnA] [GetFromRelation] [From.GetFirstName] m'a dit combien [From.GetIlElle] appréciait la vie à la Cour [From.Guardian.Get_du_TitledFirstName] et combien son statut s'en voyait amélioré.;Mein [GetFromRelation] [From.GetFirstName] hat mir viel davon erzählt, wie sehr [From.GetSheHe] die Zeit am Hofe von [From.Guardian.GetTitledFirstName] genossen und wie sehr [From.GetSheHe] währenddessen an Geltung gewonnen habe!;;¡Mi [GetFromRelation] [From.GetFirstName] me contó que a [From.GetSheHe] le encantó su estancia en la corte de [From.Guardian.GetTitledFirstName] y que [From.GetHerHis] ahora ha subido de rango!;;;;;;;;;x
EVTDESC78010;My child was lured into stealing cookies and smearing jam all over the kitchen by one of my wards! The cook gave them a hearty scolding and then sent them to me, both still smeared with jam and covered in cookie crumbs.;L'un des enfants placés sous ma tutelle a convaincu mon propre enfant de voler des biscuits et d'étaler de la confiture partout dans la cuisine ! Le cuisinier les a sévèrement grondés, puis me les a envoyés, tout deux encore couverts de confiture et de miettes de biscuits.;Eines der Mündel hat eines meiner eigenen Kinder angestiftet, Gebäck zu stehlen und die Küche mit Marmelade zu beschmieren! Der Koch verteilte Schelte und hat sie zu mir geschickt, wo die beiden nun angekommen sind, nach wie vor von oben bis unten mit Marmelade beschmiert.;;¡Uno de mis pupilos alentó a mi hijo a robar galletas y embadurnar toda la cocina con mermelada! El cocinero les echó una buena reprimenda y después me los envió a mí, ambos estaban cubiertos de mermelada y migas de galleta.;;;;;;;;;x
EVTDESC78015;I have seen the looks on my wife [Root.Spouse.GetFirstName]'s face every time she looks at my ward. The longing on her face tells me she wants to have children of her own, and I'll gladly help her with that.;J'ai noté l'expression du visage de mon épouse [Root.Spouse.GetFirstName] lorsqu'elle regarde l'enfant placé sous ma tutelle. Son visage exprime le désir d'avoir des enfants à elle et je serais heureux de l'aider à réaliser ce souhait.;Das Gesicht meiner Gattin [Root.Spouse.GetFirstName] nimmt immer dann, wenn sie unser Mündel sieht, einen ganz verklärten Gesichtsausdruck an. Offensichtlich wünscht sie sich eigene Kinder und selbstredend bin ich ihr in dieser Angelegenheit gerne behilflich.;;Me he fijado cómo cambia la mirada de mi esposa [Root.Spouse.GetFirstName] cada vez que ve a mi pupilo. El anhelo que se refleja en su rostro me dice que quiere tener hijos propios, y yo estoy más que dispuesto a ayudarla.;;;;;;;;;x
EVTDESC78020;My ward [bullied_ward.GetTitledFirstName] came running for me, tears streaming down [bullied_ward.GetHerHis] face and snot creeping towards [bullied_ward.GetHerHis] mouth.\n"[Root.GetFirstName], please help me! The other children are not nice to me!";M[bullied_ward.GetOnA] pupille, [bullied_ward.Get_le_TitledFirstName], avait les larmes aux yeux lorsqu'[bullied_ward.GetIlElle] est venu[bullied_ward.Get_E] vers moi.\n« [Root.GetFirstName], aidez-moi s'il vous plaît ! Les autres enfants ne sont pas gentils avec moi ! »;Mein Mündel [bullied_ward.GetTitledFirstName] kam in heller Aufregung zu mir, Rotz und Wasser heulend.\n"[Root.GetFirstName], bitte hilf mir! Die anderen Kinder sind so böse zu mir!";;[bullied_ward.GetTitledFirstName], mi pupilo, viene a mí corriendo con su cara llena de lágrimas y un moco deslizándose hacia su boca.\n[Root.GetFirstName], ayúdame, por favor! ¡Los otros niños no son buenos conmigo!»;;;;;;;;;x
EVTDESC78025;A foreign court can teach a child all kinds of important lessons, everything from respecting to understanding and even adapting to other people's traditions and culture. My ward has learnt several important lessons of life in my court, as foreign as it may be from its father's court.;Une Cour étrangère peut enseigner toutes sortes de leçons à un enfant. Du respect à la compréhension en passant même par l'adaptation aux traditions et à la culture d'autres peuples. Cet enfant a ainsi appris plusieurs leçons importantes dans ma Cour, même s'il s'agit pour lui d'une Cour étrangère à celle de son père.;An einem fremden Hof kann ein Kind viele wichtige Dinge lernen, angefangen mit der Fähigkeit, sich in andere Gewohnheiten und Kulturen hineinzuversetzen. Mein Mündel hat, trotz der Verschiedenheit unseres Hofes im Vergleich zu dem seines Vaters, viel in der Zeit bei uns lernen können.;;Una corte extranjera puede enseñarle a un niño lecciones de todo tipo que son muy importantes para un niño, desde el respeto hasta la comprensión e incluso la adaptación a la cultura y las tradiciones de otros pueblos. Mi pupilo ha aprendido en mi corte muchas lecciones de vida importantes, a pesar de las grandes diferencias que separan mi corte de la de su padre.;;;;;;;;;x
EVTDESC78026;I knew I had made a good decision when I sent my child to [From.GetTitledFirstName]'s court. The life lessons learnt from a foreign court is worth its weight in gold and my child have learnt to respect and understand other people's traditions and culture.;Je savais que j'avais pris la bonne décision quand j'ai envoyé mon enfant à la Cour [From.Get_du_TitledFirstName]. Les leçons de vie apprises dans une Cour étrangère valent leur pesant d'or et mon enfant a appris à respecter et à comprendre les traditions et la culture des autres.;Ich wusste, dass es eine gute Entscheidung sein würde, mein Kind an den Hof von [From.GetTitledFirstName] zu schicken. Die Lehren, die ein Kind an einem fremden Hof ziehen kann, sind mit Gold nicht zu bezahlen, und mein Kind hat nun ein Gespür für fremde Sitten und eine fremde Kultur.;;Supe que había hecho una buena elección al enviar a mi hijo a la corte de [From.GetTitledFirstName]. La lección de vida que se aprende en una corte extranjera vale su peso en oro y mi hijo ha aprendido a respetar y comprender la cultura y las tradiciones de otros pueblos.;;;;;;;;;x
EVTDESC78030;No matter how many questions I ask, [Root.Guardian.GetTitledFirstName] always has an answer and is ever so patient with me! Our relationship has grown and I feel as if I have formed a strong mentor-relationship with [Root.Guardian.GetTitledFirstName].;Peu importe le nombre de questions que je lui pose, [Root.Guardian.Get_le_TitledFirstName] me répond toujours et se montre très patient avec moi ! Notre relation a évolué et j'ai le sentiment d'avoir établi un lien étroit avec [Root.Guardian.Get_le_TitledFirstName], il est comme un mentor pour moi.;Ganz gleich, was und wie viel ich auch frage, [Root.Guardian.GetTitledFirstName] hat immer eine Antwort und ist sehr geduldig mit mir! Unser gegenseitiges Verhältnis wird immer besser und ich habe den Eindruck, in [Root.Guardian.GetTitledFirstName] einen guten Mentor gefunden zu haben.;;¡Por más preguntas que le hago, [Root.Guardian.GetTitledFirstName] siempre tiene una respuesta y nunca se impacienta! Nuestra relación ha prosperado y creo que he conseguido crear una sólida relación de mentor con [Root.Guardian.GetTitledFirstName].;;;;;;;;;x
EVTDESC78031;My ward [From.GetFirstName] is inquisitive and asks so many questions it is hard to answer them all. I try my best and for every answer I give, [From.GetFirstName] seems to like me even more.;M[From.GetOnA] pupille [From.GetFirstName] est curieu[From.GetXSe] et pose tellement de questions qu'il m'est difficile de répondre à toutes. Je fais de mon mieux et à chaque réponse que je lui donne, on dirait qu'[From.GetIlElle] m'aime encore plus.;Mein Mündel [From.GetFirstName] liebt es, Fragen zu stellen, und es fällt mir schwer, eine Antwort auf all diese Fragen zu finden. Ich gebe mein Bestes und mit jeder gegebenen Antwort, scheint sich [From.GetFirstName]s Zuneigung mir gegenüber zu vergrößern.;;Mi pupilo [From.GetFirstName] es muy inquisitivo y me hace tantas preguntas que no puedo hallar respuesta a todas. Pero hago lo que puedo y parece que con cada respuesta que le doy [From.GetFirstName] me tiene más cariño.;;;;;;;;;x

EVTOPTA78000;Try to improve your court to impress the child;Essayez d'améliorer votre Cour pour impressionner l'enfant.;Maßnahmen zur Verbesserung des Hofes ergreifen, mit dem Ziel, das Kind zu beeindrucken;;Procura mejorar tu corte para impresionar al niño;;;;;;;;;x
EVTOPTA78005;What else can I learn?;Que puis-je apprendre d'autre ?;Was kann ich sonst noch lernen?;;¿Qué más puedo aprender?;;;;;;;;;x
EVTOPTA78006;I'm proud of you, [From.GetFirstName]!;Je suis fier de toi [From.GetFirstName] !;Ich bin stolz auf Euch, [From.GetFirstName]!;;¡Estoy orgulloso de ti, [From.GetFirstName]!;;;;;;;;;x
EVTOPTA78010;Punish the fosterling, forgive my child;Punir l'enfant sous ma tutelle et pardonner au mien;Das Ziehkind bestrafen, das eigene Kind aber ungeschoren lassen;;Castigar al niño adoptado, perdonar a mi hijo;;;;;;;;;x
EVTOPTA78015;Shall we try some more?;Voulez-vous recommencer ?;Sollen wir unsere Bemühungen fortsetzen?;;¿Lo seguimos intentando un poco más?;;;;;;;;;x
EVTOPTA78020;Why should I care?;Que cela peut-il bien me faire ?;Warum sollte ich etwas dagegen tun?;;¿Y a mí qué me importa?;;;;;;;;;x
EVTOPTA78025;Its father will be pleased;Cela fera plaisir à son père;Sein Vater wird hocherfreut sein;;Su padre se alegrará;;;;;;;;;x
EVTOPTA78026;Good, good;Bien, bien;Gut, gut;;Bien, bien;;;;;;;;;x
EVTOPTA78030;This will be good to me;Cela va me faire du bien.;Es wird gut für mich sein;;Esto será bueno para mí;;;;;;;;;x
EVTOPTA78031;I think we have become friends!;Je crois que nous avons forgé une amitié !;Ich denke, wir haben uns angefreundet!;;¡Creo que nos hemos hecho amigos!;;;;;;;;;x

EVTOPTB78000;For a simple [Root.GetTitle], my court is nothing to be ashamed of!;Pour un simple [Root.GetTitle], ma Cour n'a aucune honte à avoir !;Für einen einfachen [Root.GetTitle] ist mein Hof mehr als angemessen!;;¡Un simple [Root.GetTitle] no tiene por qué avergonzarse de mi corte!;;;;;;;;;x
EVTOPTB78010;You will both clean the stables for a whole week!;Vous devrez tous les deux nettoyer l'écurie pendant une semaine entière !;Ihr beiden werdet die Ställe ausmisten, eine volle Woche lang!;;¡Tendréis que limpiar los establos durante una semana entera!;;;;;;;;;x
EVTOPTB78020;You will grow strong from that;Cela te rendra plus fort;Es wird dich abhärten und stark machen;;Eso te hará más fuerte;;;;;;;;;x
EVTOPTB78030;I can handle things on my own;Je peux me charger de certaines choses moi-même.;Ich komme alleine zurecht;;Puedo valerme por mí mismo;;;;;;;;;x

EVTOPTC78000;Have the child sweep the stables;Faites balayer l'écurie à l'enfant.;Das Kind zum Ausmisten in die Stallungen schicken;;Hacer que el niño limpie los establos;;;;;;;;;x
EVTOPTC78010;I forgive you, but promise me this won't happen again!;Je te pardonne, mais promets-moi de ne pas recommencer !;Ich verzeihe dir noch einmal, aber versprich mir, dass so etwas nie wieder vorkommen wird.;;¡Os perdono, pero prometedme que no volverá a suceder!;;;;;;;;;x
EVTOPTC78020;I'll punish [child_bully.GetFirstName], don't you worry;Je punirai [child_bully.GetFirstName], ne vous inquiétez pas;Ich werde mir [child_bully.GetFirstName] vorknöpfen, sei ganz unbesorgt;;Castigaré a [child_bully.GetFirstName], no te preocupes.;;;;;;;;;x

EVTOPTD78000;Birch the child;Fouettez l'enfant.;Dem Kind den Hintern versohlen;;Azotar al niño;;;;;;;;;x
EVTOPTD78010;Punish my own child for being so impressionable!;Punir mon propre enfant, car il est trop influençable !;Mein Kind dafür bestrafen, so leicht beeinflussbar zu sein.;;¡Castigar a mi hijo por dejarse influenciar!;;;;;;;;;x

EVTTOOLTIP78006;[This.GetTitledFirstName]'s child [Root.GetFirstName] is thriving under [Root.Guardian.GetTitledFirstName]'s care;L'enfant de [Root.GetFirstName] s'épanouit sous la tutelle [Root.Guardian.Get_du_TitledFirstName];Das Kind [Root.GetFirstName] gedeiht prächtig unter der Obhut von [Root.Guardian.GetTitledFirstName];;[This.GetTitledFirstName] su hijo [Root.GetFirstName] está haciendo progresos bajo la tutela de [Root.Guardian.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP78026;[This.GetTitledFirstName]'s child is thriving under [Root.GetTitledFirstName]'s care;L'enfant [Root.Get_du_TitledFirstName] s'épanouit sous la tutelle [Root.Get_du_TitledFirstName];Das Kind von [This.GetTitledFirstName]gedeiht prächtig unter der Obhut von [Root.GetTitledFirstName];;[This.GetTitledFirstName] su hijo está haciendo progresos bajo la tutela de [Root.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP78031;[This.GetTitledFirstName] has formed a strong relationship with [This.GetHerHis] ward [Root.GetTitledFirstName];[This.GetTitledFirstName] a établi une relation étroite avec [Root.Get_le_TitledFirstName], l'enfant placé sous sa tutelle.;[This.GetTitledFirstName] hat mit [This.GetHerHis]em Mündel [Root.GetTitledFirstName] eine enge Beziehung aufbauen können;;[This.GetTitledFirstName] ha desarrollado una sólida relación con su pupilo, [Root.GetTitledFirstName];;;;;;;;;x
