EVTDESC_HF_40004;[saint_person.GetDynName] lived a pious life, truly following the example of [saint_person.Religion.GetHighGodName]. [saint_person.GetSheHeCap] passed on [saint_person.GetDeathDate], and people have long wondered if [saint_person.GetSheHe] would be considered a true [saint_person.Religion.GetGroupName] or not.\n\nIn a grand ceremony [bishopric_holder.GetTitledFirstName] has declared [saint_person.GetFirstNameWithNick] as a [saint_person.Religion.GetGroupName] who has indeed entered Heaven, celebrated by the people of [saint_person.PrimaryTitle.GetName] as well as by the [saint_person.Religion.GetGroupName] world as a whole.  \n\nWe can only wish to follow [saint_person.GetHerHis] example, and become truly pious people in the eyes of [saint_person.Religion.GetHighGodName]. ;[saint_person.GetDynName] a vécu une vie pieuse, suivant pleinement l'exemple [saint_person.Get_du_HighGod]. [saint_person.GetIlElleCap] est décédé[saint_person.Get_E] le [saint_person.GetDeathDate] et les gens se demandent depuis [saint_person.GetSilSielle] sera considéré[saint_person.Get_E] comme un[saint_person.Get_E] vrai[saint_person.Get_E] [saint_person.GetReligiousGroupMascFem].\n\nDans une grande cérémonie, [bishopric_holder.Get_le_TitledFirstName] a déclaré que [saint_person.GetFirstNameWithNick] est effectivement entré[saint_person.Get_E] au Paradis, ce qui est célébré dans tout le monde [saint_person.Religion.GetGroupName].\n\nNous ne pouvons que vouloir suivre son exemple et devenir des gens vraiment pieux aux yeux [saint_person.Get_du_HighGod].;[saint_person.GetDynName] lebte ein frommes Leben und folgte dabei dem Vorbild von [saint_person.Religion.GetHighGodName]. [saint_person.GetSheHeCap] verstarb am [saint_person.GetDeathDate] und man hat lange darüber nachgedacht, [saint_person.GetSheHe] als wahren [saint_person.Religion.GetGroupName]en Gläubigen anzusehen oder nicht.\n\nIn einer großen Zeremonie hat [bishopric_holder.GetTitledFirstName], [saint_person.GetFirstNameWithNick] als [saint_person.Religion.GetGroupName] erklärt, [saint_person.Getderdie] tatsächlich in den Himmel gekommen ist und nun sowohl vom [saint_person.PrimaryTitle.GetName]en Volk als auch von der [saint_person.Religion.GetGroupName]en Weltgemeinschaft als Ganzes gefeiert wird.\n\nWir können nur [saint_person.GetHerHis]em Beispiel folgen und in den Augen von [saint_person.Religion.GetHighGodName] zu wirklich frommen Gläubigen werden.;;[saint_person.GetDynName] tuvo una vida piadosa siguiendo el ejemplo de [saint_person.Religion.GetHighGodName]. Murió en [saint_person.GetDeathDate] y la gente ha reflexionado durante mucho tiempo si sería o no un[saint_person.GetXA] verdader[saint_person.GetOA] [saint_person.Religion.GetGroupName].\n\nEn una gran ceremonia [bishopric_holder.GetTitledFirstName] ha proclamado a [saint_person.GetFirstNameWithNick] como [saint_person.Religion.GetGroupName] que ha entrado verdaderamente en el Cielo, lo que fue celebrado por el pueblo de [saint_person.PrimaryTitle.GetName] así como todo el mundo [saint_person.Religion.GetGroupName]. \n\nSolo podemos aspirar a seguir su ejemplo y llegar a ser un pueblo realmente piadoso a los ojos de [saint_person.Religion.GetHighGodName].;;;;;x
EVTDESC_HF_40006;[saint_person.GetDynName] lived a pious life, truly following the example of [saint_person.Religion.GetHighGodName]. [saint_person.GetSheHeCap] passed on [saint_person.GetDeathDate], and people have long wondered if [saint_person.GetSheHe] would be considered a true [saint_person.Religion.GetGroupName] or not.\n\nA large ceremony is held in [saint_person.GetFirstName]'s honor by the Pope, to celebrate the life [saint_person.GetSheHe] lived. A virtuous exemplar of a true [saint_person.Religion.GetName], the Pope will write [saint_person.GetHerHis] name in among the pious [saint_person.Religion.GetGroupName]s of old.\n\nA bastion of piety in life, a stalwart example in death. Blessed be [saint_person.GetHerHis] memory, once again in the arms of [saint_person.Religion.GetHighGodName].;[saint_person.GetDynName] a vécu une vie pieuse, suivant pleinement l'exemple [saint_person.Get_du_HighGod]. [saint_person.GetIlElleCap] est décédé[saint_person.Get_E] le [saint_person.GetDeathDate] et les gens se demandent depuis [saint_person.GetSilSielle] sera considéré[saint_person.Get_E] comme un[saint_person.Get_E] vrai[saint_person.Get_E] [saint_person.GetReligionMascFem].\n\nUne grande cérémonie est finalement tenue en son honneur par le Pape. C'est un exemple de vrai[saint_person.Get_E] [saint_person.GetReligionMascFem] qu'inscrit le Pape parmi les pieux [saint_person.GetReligiousGroupMascPl] du passé.\n\nUn bastion de piété de son vivant, un bel exemple après sa mort.;[saint_person.GetDynName] lebte ein frommes Leben und folgte dabei dem Vorbild von [saint_person.Religion.GetHighGodName]. [saint_person.GetSheHeCap] verstarb am [saint_person.GetDeathDate] und man hat lange darüber nachgedacht, [saint_person.GetSheHe] als wahren [saint_person.Religion.GetGroupName]en Gläubigen anzusehen oder nicht.\n\nZu Ehren von [saint_person.GetFirstName] wird eine große Zeremonie vom Papst angehalten, um das Leben zu feiern, dass [saint_person.GetSheHe] lebte. Ein tugendhaftes Vorbild für einen wahren [saint_person.Religion.GetName]en Gläubigen. Der Papst wird [saint_person.GetHerHis]en Namen zu den Heiligen [saint_person.Religion.GetGroupName] alter Tage schreiben.\n\nEine Bastion der Frömmigkeit im Leben und ein unerschütterliches Vorbild im Tod. Gesegnet sei die Erinnerung an [saint_person.Getihnsie], nun in den Armen von [saint_person.Religion.GetHighGodName].;;[saint_person.GetDynName] tuvo una vida piadosa siguiendo el ejemplo de [saint_person.Religion.GetHighGodName]. Murió en [saint_person.GetDeathDate] y la gente ha reflexionado durante mucho tiempo si sería un[saint_person.GetXA] verdader[saint_person.GetOA] [saint_person.Religion.GetGroupName] o no.\n\nEl papa ha celebrado una gran ceremonia en honor de [saint_person.GetFirstName], celebrando cómo vivió. Ejemplo virtuoso de un[saint_person.GetXA] verdader[saint_person.GetOA] [saint_person.Religion.GetName], el papa escribirá su nombre entre los [saint_person.Religion.GetGroupName]s piadosos de antaño.\n\nBastión de piedad en vida, ejemplo inquebrantable en su muerte. Bendita sea su memoria, ahora que vuelve a los brazos de [saint_person.Religion.GetHighGodName].;;;;;x
EVTDESC_HF_40020_A;Apparently the church has found a fitting Saint of the faith. [saint_person.GetTitledName] has proven to be an exemplar of the faith, as well as having done miracles.;Apparemment, l'Église a trouvé un[saint_person.Get_E] saint[saint_person.Get_E]. [saint_person.Get_Le_TitledName] s'est avéré[saint_person.Get_E] être un modèle pour notre foi et a même fait des miracles.;Anscheinend hat die Kirche einen geeigneten Heiligen für den Glauben gefunden. [saint_person.GetTitledName] hat sich als Vorbild des Glaubens erwiesen und Wunder verbracht.;;Al parecer la Iglesia ha encontrado un santo digno. Se ha probado que [saint_person.GetTitledName] fue un ejemplo de fe e hizo milagros.;;;;;x
EVTDESC_HF_40022;The burial site of §YSaint [saint_person.GetFirstName]§! in §G[saint_capital.GetName]§! has started attracting a lot of pilgrims.;Le lieu de sépulture de §Ysaint[saint_person.Get_E] [saint_person.GetFirstName]§! à §G[saint_capital.GetName]§! a commencé à attirer beaucoup de pèlerins.;Die Grabstätte [saint_person.Getdesder] §YHeiligen [saint_person.GetFirstName]§! in §G[saint_capital.GetName]§! zieht viele Pilger an.;;La sepultura de §Ysan [saint_person.GetFirstName]§! en §G[saint_capital.GetName]§! está empezando a atraer muchos peregrinos.;;;;;x
EVTDESC_HF_40025;[saint_person.GetTitledFirstName] was a true exemplar of the [saint_person.Religion.GetGroupName] faith, living a pious and moderate life. In a grand announcement [canonizer_person.GetBestName] has decided to canonize [saint_person.GetFirstNameWithNick]. Many tales are told about the saint, and the feats [saint_person.GetSheHe] did in life.\n\n[RandomSaintMiracle]\n\nIt is a great honor for the family of the blessed Saint, may we all aspire to become as pious as [saint_person.GetHerHim]. Blessed be [saint_person.GetHerHis] name.;[saint_person.Get_Le_TitledFirstName] était un véritable modèle pour la foi [saint_person.Religion.GetGroupName], vivant une vie pieuse et modérée. Lors d'une grande annonce, [canonizer_person.Get_only_le_Title][canonizer_person.GetBestName] a déclaré vouloir canoniser [saint_person.GetFirstNameWithNick]. De nombreuses histoires circulent sur [saint_person.GetLeLa] saint[saint_person.Get_E] et les exploits qu'[saint_person.GetIlElle] a réalisés.\n\n[RandomSaintMiracle]\n\nC'est un grand honneur pour la famille [saint_person.GetDuDela] saint[saint_person.Get_E], puissions-nous tous aspirer à devenir aussi pieux qu[saint_person.GetEluiElle]. Béni soit son nom.;[saint_person.GetTitledFirstName] war ein wahres Vorbild für den [saint_person.Religion.GetGroupName]en Glauben und lebte ein frommes und gemäßigtes Leben. In einer großen Ankündigung hat [canonizer_person.GetBestName] entschieden, [saint_person.GetFirstNameWithNick] heiligzusprechen. Man erzählt sich viele Geschichten über den Heiligen und die Taten, die [saint_person.GetSheHe] in [saint_person.GetHerHis]em Leben geleistet hat.\n\n[RandomSaintMiracle]\n\nDies ist eine große Ehre für die Familie des heiliggesprochenen und auch wir mögen alle danach streben, so fromm wie [saint_person.GetSheHe] zu werden. Gesegnet sei [saint_person.GetHerHis] Name.;;En una gran proclamación [canonizer_person.GetBestName] decidió canonizar a [saint_person.GetFirstNameWithNick]. Se cuentan muchas historias sobre el santo y sus hazañas en vida. \n\n[RandomSaintMiracle]\n\nEs un gran honor para la familia del santo bendito, ojalá todos aspiremos a ser tan piadosos como [saint_person.GetElElla]. Bendito sea su nombre.;;;;;x
EVTDESC_HF_40025_B;[saint_person.GetFirstName] was a true exemplar of the [saint_person.Religion.GetName] faith, living a pious and inspiring life. In a grand announcement [canonizer_person.GetBestName] has decided to include [saint_person.GetFirstNameWithNick] among the venerated ancestors of old.\n\nMany tales are told about the feats [saint_person.GetFirstName] did in life, and [saint_person.GetSheHe] will be an inspiration for our descendants in the years to come.\n\nIt is a great honor for the family of the blessed one, and may we all aspire to follow in [saint_person.GetHerHis] footsteps.;[saint_person.GetFirstName] était un exemple pour la foi [saint_person.Religion.GetName], tant sa vie fut pieuse et inspirante. Dans une grande annonce, [canonizer_person.Get_only_le_Title][canonizer_person.GetBestName] a décidé de l'ajouter aux anciens vénérés du passé.\n\nDe nombreux contes sont racontés sur ses exploits et [saint_person.GetIlElle] sera une source d'inspiration pour nos descendants.\n\nC'est un grand honneur pour la famille [saint_person.GetDuDela] bienheureu[saint_person.GetXSe] et nous pouvons tous aspirer à suivre ses traces.;[saint_person.GetFirstName] war ein wahres Vorbild für den [saint_person.Religion.GetName]en Glauben und lebte ein frommes und inspirierendes Leben. In einer großen Ankündigung hat [canonizer_person.GetBestName] beschlossen [saint_person.GetFirstNameWithNick] als verehrten Vorfahren der Alten aufzunehmen.\n\nMan erzählt sich viele Geschichten über die Taten, die [saint_person.GetFirstName] im Leben vollbracht hat und [saint_person.GetSheHe] wird für unsere Nachkommen eine große inspiration sein.\n\nFür die Familie des Gesegneten ist es eine große Ehrte und wir alle mögen danach streben [saint_person.GetHerHis]en Schritten zu folgen.;;[saint_person.GetFirstName] fue un verdadero ejemplo del credo [saint_person.Religion.GetName], con una vida piadosa e inspiradora. Con una gran proclamación, [canonizer_person.GetBestName] ha decidido incluir a [saint_person.GetFirstNameWithNick] entre los antepasados venerados de antaño.\n\nMuchas historias se cuentan de los logros que consiguió en vida y será una inspiración para nuestros descendientes en años venideros.\n\nEs un gran honor para la familia [saint_person.GetDelDela] bendit[saint_person.GetOA] y ojalá todos podamos seguir sus pasos.;;;;;x
EVTDESC_HF_40093;[papal_attacker.GetTitledName] has declared a war on [From.GetTitledName]. Proclaiming the Pope a traitorous impious leader of the [papal_attacker.Religion.GetName]s, [papal_attacker.GetTitledName] want to return the Holy See back to its roots, to once more be led by a true [From.Religion.GetGroupName].\n\n[papal_attacker.GetSheHeCap] is leading [papal_attacker.GetHerHis] men from [papal_attacker.Capital.GetName] to [From.Capital.GetName], to depose the impious [From.GetTitledName] and turning the bishopric of Rome over to someone more fit to rule. With the war for who will rule over the [From.Religion.GetName]s at hand, every man, woman and child need to find out which side they will support.;[papal_attacker.Get_Le_TitledName] a déclaré une guerre [From.Get_au_TitledName], déclarant que le pape est un chef traître et impie de la foi [papal_attacker.Religion.GetName], et vouloir que le Saint-Siège soit mené par un vrai [From.Religion.GetGroupName].\n\n[papal_attacker.GetIlElleCap] dirige ses hommes depuis [papal_attacker.Capital.GetName] vers [From.Capital.GetName] afin de déposer l'impie [From.GetTitledName] et rendre l'évêché de Rome à quelqu'un qui est plus apte à régner. Avec cette guerre qui décidera de qui dirigera les [From.GetReligionMascPl] chaque homme, femme et enfant doit choisir le camp qu'il soutiendra.;[papal_attacker.GetTitledName] hat [From.GetTitledName] den Krieg erklärt. Er verkündet, dass der Papst ein verräterischer, gottloser Führer des [papal_attacker.Religion.GetName]en Glaubens sei und möchte den Heiligen Stuhl zurück zu seinen Wurzeln bringen, der wieder von einem wahren [From.Religion.GetGroupName] geführt wird.\n\n[papal_attacker.GetTitledName] führt [papal_attacker.GetHerHis]e Männer von [papal_attacker.Capital.GetName] aus nach [From.Capital.GetName], um dort den gottlosen [From.GetTitledName] abzusetzen und das Bistum von Rom an jemanden zu geben, der geeigneter ist, es zu regieren. Da der Krieg, um den der den [From.Religion.GetName]en Glauben Anführen wird, kurz bevor steht, müssen alle Männer, Frauen und Kinder für sich selbst herausfinden, welche Seite sie unterstützen werden.;;[papal_attacker.GetTitledName] ha declarado la guerra a [From.GetTitledName]. Diciendo que el papa es un líder impío traidor de los [papal_attacker.Religion.GetName]s, [papal_attacker.GetTitledName] quiere devolver a la Santa Sede a sus raíces para que sea guiada de nuevo por un auténtico [From.Religion.GetGroupName]. Lleva a sus hombres de [papal_attacker.Capital.GetName] a [From.Capital.GetName] para deponer al impío [From.GetTitledName] y entregar el obispado de Roma a alguien más apto para gobernar. Con una guerra en ciernes sobre quién debe dirigir a los [papal_attacker.Religion.GetName]s, todo el mundo, hombre, mujer y niño, debe saber a quién apoyar.;;;;;x
EVTDESC_HF_40094;After the whole [k_papacy.Holder.Religion.GetName] world has been through the turmoil of the fighting between the two sides, the Pope finally surrenders to [From.GetTitledName].\n\nWith the rise of the new [k_papacy.Holder.GetTitledName], the church move past this dark chapter of its history and can once more become the beating religious heart of the [k_papacy.Holder.Religion.GetGroupName] world.\n\n[From.GetTitledName] and all those who joined [From.GetHerHim] in the fight against the old Pope are personally thanked by [k_papacy.Holder.GetTitledName] for defending the faith.;Après les tourments dus aux combats entre les deux camps subits par le monde [k_papacy.Holder.GetReligionMasc], le Pape se rend finalement [From.Get_au_TitledName].\n\nAvec l'ascension [k_papacy.Holder.GetDuDela] nouv[k_papacy.Holder.GetEauElle] [k_papacy.Holder.GetTitledName], l'Église tourne la page de ce sombre chapitre de son histoire et peut redevenir le coeur du monde [k_papacy.Holder.Religion.GetGroupName].\n\n[From.Get_Le_TitledName] et tous ceux qui l'ont rejoint[From.Get_E] dans cette lutte contre l'ancien pape sont remerciés par [k_papacy.Holder.GetLeLa] [k_papacy.Holder.GetTitledName] pour avoir défendu la foi.;Nachdem die ganze [k_papacy.Holder.Religion.GetName]e Welt die Unruhen der Kämpfe beider Seiten erlebt hat, kapituliert der Papst schließlich vor [From.GetTitledName].\n\nMit dem Aufstieg von [k_papacy.Holder.GetTitledName] kann sich die Kirche endlich durch dieses dunkle Kapitel der Geschichte vorbeibewegen und wieder zum religiösen Herz der [k_papacy.Holder.Religion.GetGroupName]en Welt werden.\n\n[From.GetTitledName] und all jene, die [From.GetHerHim] mit den in den Kampf gegen den alten Papst gefolgt sind, erhalten einen persönlichen Dank von [k_papacy.Holder.GetTitledName] für die Verteidigung des Glaubens.;;Después de que el mundo [k_papacy.Holder.Religion.GetName] cayera en la confusión de la lucha entre los dos bandos, el papa se rinde finalmente a [From.GetTitledName]. \n\nCon el ascenso del nuevo [k_papacy.Holder.GetTitledName], la Iglesia por fin deja atrás este capítulo oscuro de su historia y puede volver a ser el corazón vivo del mundo [k_papacy.Holder.Religion.GetGroupName]. \n\n[From.GetTitledName] y todos los que se unieron a [From.GetSheHe] en la lucha contra el antiguo papa reciben el agradecimiento personal de [k_papacy.Holder.GetTitledName] por defender la fe.;;;;;x
EVTDESC_HF_40095;After the whole [k_papacy.Holder.Religion.GetName] world has been through the turmoil of the fighting between the two sides, [From.GetTitledName] finally surrenders to [k_papacy.Holder.GetTitledName].\n\nWith the fall of the coalition who fought to restore the Holy See to its former glory, there is nothing that stands in the way of the continued impious attitude of [k_papacy.Holder.GetTitledName].\n\n[k_papacy.Holder.GetTitledName] happily celebrates this victory over [k_papacy.Holder.GetHerHis] opponents, and excommunicates all of them. The rest of the world is watching in horror, as the farce continues.;Après les tourments dus aux combats entre les deux camps subits par le monde [k_papacy.Holder.GetReligionMasc], [From.Get_le_TitledName] se rend finalement [k_papacy.Holder.Get_au_TitledName].\n\nAvec la défaite de la coalition qui s'est battue pour que le Saint-Siège retrouve son ancienne gloire, il n'y a plus rien qui s'oppose au comportement impie [k_papacy.Holder.Get_du_TitledName].\n\n[k_papacy.Holder.GetIlElle] célèbre cette victoire sur ses adversaires et les excommunie tous. Le reste du monde regarde avec horreur, tandis que la farce continue.;Nachdem die ganze [k_papacy.Holder.Religion.GetName]e Welt die Unruhen der Kämpfe beider Seiten erlebt hat, kapituliert [From.GetTitledName] schließlich vor [k_papacy.Holder.GetTitledName].\n\nMit dem Niedergang der Koalition, die darum kämpfte, den Heiligen Stuhl wieder zu alter Herrlichkeit zurückzubringen, steht der fortgesetzten gottlosen Haltung von [k_papacy.Holder.GetTitledName] nichts mehr im Wege.\n\n[k_papacy.Holder.GetTitledName] feiert den glücklichen Sieg über [k_papacy.Holder.GetHerHis]e Feinde ausgelassen und exkommunizierte alle. Der Rest der Welt schaut entsetzt zu, die diese Farce fortbesteht.;;Después de que el mundo [k_papacy.Holder.Religion.GetName] cayera en la confusión de la lucha entre los dos bandos, [From.GetTitledName] se rinde finalmente a [k_papacy.Holder.GetTitledName]. \n\nCon la caída de la coalición que luchó para devolver la antigua gloria de la Santa Sede, ya nada se interpone en la impía actitud de [k_papacy.Holder.GetTitledName]. \n\n[k_papacy.Holder.GetTitledName] celebra felizmente su victoria sobre sus oponentes y los excomulga a todos. El resto del mundo observa horrorizado como la farsa continúa.;;;;;x

