
form_new_empire_tooltip;A new Empire is founded!;Un nouvel empire a vu le jour;Ein neues Kaiserreich hat sich gebildet;;Un nuevo Imperio se ha formado;;;;;;;;;x
form_new_kingdom_tooltip;A new Kingdom is founded!;Un nouveau royaume a vu le jour;Ein neues Königreich hat sich gebildet.;;Un nuevo Reino se ha formado;;;;;;;;;x
form_the_hre_early_tooltip_1;Is [Root.GetKingQueen] of Italy or [Root.GetEmperorEmpress] of Italia\n;[Root.GetKingQueen] d'Italie ou [Root.GetEmperorEmpress] d'Italie\n;Ist [Root.GetKingQueen] oder [Root.GetEmperorEmpress] von Italien\n;;Es [Root.GetKingQueen] de Italia o [Root.GetEmperorEmpress] de Italia\n;;;;;;;;;x
form_the_hre_early_tooltip_2;Holds at least one kingdom or empire title within the de jure empires of Francia, Germania, Hispania or Britannia\n;Détient au moins un titre de royaume ou d'empire à l'intérieur des empires de jure de Francie, Germanie, Hispanie ou Bretagne\n;Herrscher über mindestens ein Königreich oder Reich innerhalb des De-jure-Gebiets von Frankreich, Ostfrankenreich, Hispanien oder Britannien.\n;;Ostenta al menos un título de reino o imperio dentro de los imperios de Francia, Germania, Hispania o Britania\n;;;;;;;;;x
form_the_hre_early_tooltip_3;No other Christian ruler is Emperor of Italia, Francia, Germania, Hispania or Britannia\n;Aucun autre souverain chrétien n'est empereur de Francie, Germanie, Hispanie, Bretagne ou Italie\n;Kein anderer christlicher Herrscher ist Kaiser von Italien, Frankreich, Ostfrankenreich, Hispanien oder Britannien.\n;;Ningún otro gobernante cristiano es Emperador de Italia, Francia, Hispania o Britania\n;;;;;;;;;x
is_target_of_murder_plot_tooltip;Is the target of a known or suspected murder plot\n;Est la cible d'un complot meurtrier connu\n;Ist Ziel eines bekannten oder vermuteten Mordkomplotts\n;;Es el objetivo de una conocida o supuesta conspiración de asesinato\n;;;;;;;;;x
ogier_arrives;Ogier the Dane arrives at your court.;Ogier le Danois se présente à votre cour.;Orgier der Däne trifft an Eurem Hof ein.;;Ogier el Danés llega a tu corte.;;;;;;;;;x
OPEN_CHRONICLE;Open Chronicle;Ouvrir la chronique;Öffne Chronik;;Abrir Crónica;;;;;;;;x
other_invasion_succ_tip;§Y[Root.GetTitledFirstName]§! takes or vassalizes all titles in the §Y[This.GetFullBaseName]§! belonging to §Y[From.GetTitledFirstName]§!.\n;[Root.Get_Le_TitledFirstNameJ] prend ou vassalise tous les titres du §Y[This.GetFullBaseName]§! appartenant [From.Get_au_TitledFirstNameJ].\n;§Y[Root.GetTitledFirstName]§! nimmt oder vasallisiert alle Titel im §Y[This.GetFullBaseName]§!, die §Y[From.GetTitledFirstName]§! gehören.\n;;§Y[Root.GetTitledFirstName]§! toma o vasaliza todos los títulos de §Y[This.GetFullBaseName]§! pertenecientes a §Y[From.GetTitledFirstName]§!.\n;;;;;;;;;x
recently_went_out_of_hiding_tooltip;Did not recently come out of hiding\n;Ne s'est pas montré récemment\n;Ist kürzlich nicht aus dem Versteck gekommen\n;;No salió recientemente de la clandestinidad\n;;;;;;;;;x
renounce_iconoclasm_muslim_opinion_tooltip;Muslim rulers will condemn you for your Idolatry.\n;Les dirigeants musulmans vous condamneront pour votre idolâtrie.\n;Muslimische Herrscher werden Euch wegen Eures Götzendienstes verurteilen.\n;;Los gobernantes musulmanes te condenarán por tu Idolatría.\n;;;;;;;;;x
renounce_iconoclasm_province_tooltip;Orthodox Christians in the Empire will rejoice.\n;Les chrétiens orthodoxes de l'empire s'en réjouiront.\n;Orthodoxe Christen im Reich werden jubeln.\n;;Los cristianos ortodoxos del Imperio se regocijarán.\n;;;;;;;;;x
roland_arrives;Roland arrives at your court.;Roland se présente à votre cour.;Roland trifft an Eurem Hof ein.;;Rolando llega a tu corte.;;;;;;;;x
viking_age_shipyards_and_tech_tooltip;The Viking Age begins - Norse counties receive shipyards and increased shipbuilding technology.\n;L'ère des Vikings commence - les comtés nordiques reçoivent des chantiers navaux et augmentent leur technologie en construction de navires.\n;Das Zeitalter der Wikinger beginnt - Werften entstehen in den nördlichen Provinzen und neue Techniken setzen sich im Schiffbau durch.\n;;Comienza la Era Vikinga – Las provincias nórdicas crean astilleros e incrementan la tecnología naval.\n;;;;;;;;;x
form_new_empire_requirement_tooltip;Hold 3 kingdom titles\n;Détient 3 titres de royaume\n;Besitzt 3 Königstitel\n;;Sustentar 3 títulos de reinos\n;;;;;;;;;x
form_new_kingdom_requirement_tooltip;Hold 3 duchy titles\n;Détient 3 titres de duché\n;Besitzt 3 Herzogtitel\n;;Sustentar 3 títulos de ducados\n;;;;;;;;;x
viking_age_cb_tooltip;Characters of Germanic religion now get new Casus Bellis.;Les personnages de religion germanique ont désormais un nouveau casus belli.;Charaktere germanischer Religionen erhalten nun neue Kriegsgründe.;;Ahora los personajes de la religión germánica consiguen nuevos CB:s;;;;;;;;;x
allows_change_government;Allows Adopting Feudalism.\nAllows Founding Merchant Republic.\n;Permet l'adoption du féodalisme.\nPermet la fondation d'une république marchande.\n;Erlaubt die Einführung des Feudalsystems.\nErlaubt die Gründung einer Handelsrepublik.\n;;Permite Adoptar el Feudalismo.\n;;;;;;;;;x
disables_centralization_1;Disables Low Centralization.\n;Désactive la centralisation faible.\n;Deaktiviert niedrige Zentralisierung.\n;;Inhabilita la Baja Centralización.\n;;;;;;;;;x
disables_centralization_2;Disables Medium Centralization.\n;Désactive la centralisation moyenne.\n;Deaktiviert mittlere Zentralisierung.\n;;Inhabilita la Centralización Media.\n;;;;;;;;;x
disables_centralization_3;Disables High Centralization.\n;Désactive la centralisation forte.\n;Deaktiviert höhere Zentralisierung.\n;;Inhabilita la Alta Centralización.\n;;;;;;;;;x
disables_centralization_4;Disables Absolute Centralization.\n;Désactive la centralisation absolue.\n;Deaktiviert absolute Zentralisierung.\n;;Inhabilita la Centralización Absoluta.\n;;;;;;;;;x
disallows_change_government;Disallows Adopting Feudalism.\nDisallows Founding Merchant Republic.\n;Empêche l'adoption du féodalisme.\nEmpêche la fondation d'une république marchande.\n;Verhindert die Einführung des Feudalsystems\nVerhindert die Gründung einer Handelsrepublik.\n;;Impide Adoptar el Feudalismo.\nImpide Fundar una República Mercante.\n;;;;;;;;;x
enables_centralization_1;Enables Low Centralization Laws for Dukes and above.\n;Permet la loi de centralisation faible pour les ducs et titres supérieurs.\n;Aktiviert niedrige Zentralisierungsgesetze für Herzöge und höhere Ränge.\n;;Permite Leyes de Baja Centralización para Duques y superiores.\n;;;;;;;;;x
