EVTDESC_RoI_2000;You have decided to organize a tiger hunt. You will invite your vassals to enjoy this occasion with you.;Vous avez décidé d'organiser une chasse au tigre. Vous invitez vos vassaux à participer à cet évènement avec vous.;Ihr habt beschlossen, eine Tigerjagd zu organisieren. Natürlich ladet Ihr Eure Vasallen zu dieser Gelegenheit ein.;;Has decidido organizar una cacería de tigres. Invitarás a tus vasallos para que disfruten de la ocasión contigo.;;;;;;;;x
EVTDESC_RoI_2001;Dear vassal,\n\nI am organizing a great tiger hunt for all my vassals, and hereby invite you to attend.\n\n[From.GetFullName];M[Root.GetOnA] ch[Root.GetErEre] vassal[Root.Get_E],\n\nJ'organise une grande chasse au tigre pour tous mes vassaux et vous êtes convié à vous y joindre.\n\n[From.GetFullName];Lieber Vasall,\n\nich organisiere eine große Tigerjagd für all meine Vasallen und lade Euch hiermit dazu ein.\n\n[From.GetFullName];;Querido vasallo:\n\nEstoy organizando una gran cacería de tigres para todos mis vasallos, y por la presente estás invitado a asistir.\n\n[From.GetFullName];;;;;;;;x
EVTDESC_RoI_2002;My liege,\n\nYour wisdom and generosity is overwhelming. I will gladly come to the tiger hunt.\n\n[From.GetFullName];M[Root.GetOnA][Root.GetLordLady],\nVotre sagesse et votre générosité me comblent. Je participerai avec plaisir à cette chasse au tigre.\n\n[From.GetFullName];Mein Lehnsherr,\n\nEure Weisheit und Großzügigkeit kennt keine Grenzen. Ich werde natürlich zu Eurer Tigerjagd kommen.\n\n[From.GetFullName];;Mi señor:\n\nVuestra sabiduría y generosidad me abruman. Gustoso asistiré a la cacería.\n\n[From.GetFullName];;;;;;;;x
EVTDESC_RoI_2003;My liege,\n\nUnfortunately, I have pressing business that forces me to decline your invitation to the tiger hunt.\n\n[From.GetFullName];M[Root.GetOnA][Root.GetLordLady],\nMalheureusement, des affaires pressantes me contraignent à décliner votre invitation à cette chasse au tigre.\n\n[From.GetFullName];Mein Lehnsherr,\n\nleider halten mich dringende Geschäfte vom Besuch Eurer Tigerjagd ab.\n\n[From.GetFullName];;Mi señor:\n\nLamentablemente, unos asuntos urgentes me obligan a rechazar vuestra invitación a la cacería de tigres.\n\n[From.GetFullName];;;;;;;;x
EVTDESC_RoI_2019;You have arrived at the hunting camp. Retainers are available to see to your every need, and soldiers will be useful both for guarding the camp and for flushing out any tigers. This should be a fine day!;Vous voici au camp de chasse. Des domestiques sont là pour répondre au moindre de vos besoins, et ces soldats seront utiles pour protéger le camp et pour repousser les tigres. Une belle journée qui s'annonce !;Ihr seid im Jagdlager angekommen. Bedienstete kümmern sich um Eure Bedürfnisse. Soldaten werden das Lager schützen und Tiger aufscheuchen. Das sollte ein angenehmer Tag werden.;;Has llegado al campamento de caza. Hay criados disponibles para velar por todas tus necesidades y los soldados son útiles para guardar el campamento y hacer salir a los tigres. ¡Será un buen día!;;;;;;;;x
EVTDESC_RoI_2020;The hunters and their respective entourages have gathered at the hunting camp. Retainers are available to see to your every need, and soldiers will be useful both for guarding the camp and for flushing out any tigers. This should be a fine day!;Les chasseurs et leurs suites respectives se sont rassemblés au camp de chasse. Des domestiques sont là pour répondre au moindre de vos besoins, et ces soldats seront utiles pour protéger le camp et pour repousser les tigres. Une belle journée qui s'annonce !;Die Jäger und ihr jeweiliges Gefolge haben sich im Jagdlager versammelt. Bedienstete kümmern sich um Eure Bedürfnisse. Soldaten bewachen das Lager und werden Tiger aufscheuchen. Das wird ein guter Tag!;;Los cazadores y sus séquitos se han reunido en el campamento de caza. Hay criados disponibles para velar por todas tus necesidades y los soldados son útiles para guardar el campamento y hacer salir a los tigres. ¡Será un buen día!;;;;;;;;x
EVTDESC_RoI_2100;The social life at the camp is an important part of the tiger hunt. Late at night, after many cups of wine, you sit and talk into the small hours. You are having a good time, and it seems you have made a new friend.;La vie sociale au camp constitue une part importante de la chasse au tigre. Tard dans la soirée, après de nombreuses coupes de vin, vous restez à discuter jusqu'au petit matin. Vous passez un bon moment et il semble que vous vous soyez fait un nouvel ami.;Gemeinnütziges Lagerleben ist ein wichtiger Teil der Tigerjagd. Spät in der Nacht, nach vielen Bechern Wein, sitzt Ihr zusammen und unterhaltet Euch bis in die Morgenstunden. Ihr habt eine gute Zeit und einen neuen Freund gewonnen.;;La vida social en el campamento es parte importante de la cacería. Por la noche, tras varias copas de vino, te sientas y hablas hasta altas horas. Te lo pasas bien, y parece que has hecho un nuevo amigo.;;;;;;;;x
EVTDESC_RoI_2102;The social life at the camp is an important part of the tiger hunt. Late at night, after many cups of wine, you sit and talk into the small hours. But misunderstandings occur so easily among the inebriated...;La vie sociale au camp constitue une part importante de la chasse au tigre. Tard dans la soirée, après de nombreuses coupes de vin, vous restez à discuter jusqu'au petit matin. Mais entre personnes prises de boisson, les incompréhensions sont si faciles...;Gemeinnütziges Lagerleben ist ein wichtiger Teil der Tigerjagd. Spät in der Nacht, nach vielen Bechern Wein, sitzt Ihr zusammen und unterhaltet Euch bis in die Morgenstunden. Doch Missverständnisse eskalieren leicht...;;La vida social en el campamento es parte importante de la cacería. Por la noche, tras varias copas de vino, te sientas y hablas hasta altas horas. Pero los malentendidos son tan fáciles entre los ebrios...;;;;;;;;x
EVTDESC_RoI_2104;Evening pastimes during the tiger hunt include playing at cards. A group has gathered to play and you join them. Of course, the game is only interesting if you play for gold and silver - but how much will you bet?;Pour passer le temps lors de ces soirées, il arrive que l'on joue aux cartes. Un groupe s'est rassemblé pour jouer et vous vous y mêlez. Évidemment, les choses deviennent intéressantes quand on mise de l'or et de l'argent. Combien comptez-vous miser ?;Der abendliche Zeitvertreib schließt auch einige Kartenspiele ein. Eine Gruppe hat sich zum Spiel versammelt und Ihr schließt Euch an. Natürlich ist das nur interessant, wenn es um Gold und Silber geht - doch wie viel wollt Ihr setzen?;;Los pasatiempos durante la cacería incluyen los juegos de cartas. Un grupo se ha reunido para jugar y te unes a ellos. Por supuesto, el juego sólo es interesante si jugáis oro y plata - ¿Pero cuánto apostarás?;;;;;;;;x
EVTDESC_RoI_2105;The card game didn't go very well, and you lost a significant amount of money.;La partie ne s'est pas bien déroulée et vous avez perdu une bonne somme.;Das Spiel lief nicht sehr gut und Ihr habt eine Menge Geld verloren.;;El juego de cartas no fue bien, has perdido una cantidad importante de dinero.;;;;;;;;x
