#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC72000;While I was busy preparing for my feast, a troop of wandering jongleurs arrived at the castle. They looked a bit ragged but their performance entertained the whole castle. Perhaps I should think about offering them my patronage.;Alors que je préparais le banquet, une troupe de jongleurs est arrivée au château. Ils étaient en haillons, mais leur prestation a remporté un vif succès. Je devrais peut-être leur proposer mon mécénat.;Als ich mit den Vorbereitungen für mein Gelage beschäftigt war, kam ein Trupp fahrender Jongleure in der Burg an. Sie sahen etwas zerzupft aus, aber ihr Auftritt unterhielt die gesamte Burg. Vielleicht sollte ich ihnen anbieten, sie in Lohn und Brot zu nehmen.;;Mientras estaba ocupado preparando mi fiesta llegó al castillo un grupo de juglares errantes. Tenían mal aspecto pero su actuación divirtió a todo el castillo. Quizá debería ofrecerles mi patrocinio.;;;;;;;;;x
EVTDESC72001;The wandering minstrel entered the castle singing and did not stop until he found me. With a flourishing bow and one long, sad tone from his lute he finished his song and asked for my patronage.;Le ménestrel errant est entré dans le château en chantant et ne s'est pas arrêté jusqu'à ce qu'il me trouve. Au son de son joyeux archet et de son long luth, il a terminé sa chanson et sollicité mon mécénat.;Der fahrende Minnesänger kam trällernd in die Burg stolziert und hörte nicht auf damit, ehe er mich fand. Er beendete sein Lied mit einer schwunghaften Verbeugung und einem langen, traurigen Ton aus seiner Flöte, dann bat er um Anstellung.;;El poeta errante entró al castillo cantando y no paró hasta encontrarme. Con un saludo y una nota larga y triste de su laúd me pidió mi patrocinio.;;;;;;;;;x
EVTDESC72002;Everybody was talking about the musicians and I finally had some time off from the preparations for my feast so I could see with my own eyes and hear with my own ears what people was talking about. The musicians were good, and they were looking for a patron.;Les musiciens étaient sur toutes les lèvres et j'ai réussi à m'extirper des préparatifs du banquet pour voir, de mes propres yeux, et écouter, de mes propres oreilles, ce dont tout le monde parlait. Ces musiciens étaient brillants et en quête d'un mécène.;Die Musiker waren in aller Munde. Als mir die Vorbereitungen meines Gelages etwas Zeit ließen, konnte ich mit eigenen Augen und Ohren in Erfahrung bringen, über was die Leute da redeten. Die Musiker waren gut, und sie suchten nach einem Arbeitgeber.;;Todos hablaban de los músicos y al final abandoné temporalmente los preparativos de la fiesta para poder ver y oír por mí mismo lo que comentaba la gente. Los músicos eran buenos y buscaban un benefactor.;;;;;;;;;x
EVTDESC72003;The best part about preparing a feast is deciding what foodstuff to serve. I must purchase venison, boar and duck, spices, wine and ale, honey for the desserts, cheeses and perhaps even a swan or a peacock.;Ce que j'aime le plus lorsque je prépare un banquet, c'est choisir les plats qui seront servis. Il me faut acheter du chevreuil, du sanglier, du canard, des épices, du vin, de la bière, du miel pour les desserts, du fromage et peut-être un cygne ou un paon.;Der schönste Teil der Vorbereitung eines Gelages ist die Entscheidung über das Essen. Hirsch muss aufgetischt werden, Wildschwein und Ente. An Gewürzen und Met darf es auch nicht fehlen. Für den Nachtisch ... hmmh, Käse und vielleicht einen Schwan oder einen Pfau.;;Lo mejor de preparar una fiesta es decidir qué comida servir. Debo comprar venado, jabalí, pato, especias, vino y cerveza, miel para los postres, quesos y quizá un cisne o un pavo.;;;;;;;;;x
EVTDESC72004;Steward [Root.job_treasurer.GetTitledFirstName] has grave news: part of the castle, where the guests would be staying, would have to be repaired or else [Root.job_treasurer.GetSheHe] couldn't guarantee the guests safety. It would be rather costly but [Root.job_treasurer.GetTitledFirstName] assured me the repairs would be worth the cost.;L'intendant, [Root.job_treasurer.Get_le_TitledFirstName], a quelque chose de grave à annoncer : la partie du château où les invités devaient être accueillis doit être réparée, à défaut de quoi [Root.job_treasurer.GetIlElle] ne pourra pas assurer leur sécurité. Ces réparations vont coûter cher, mais [Root.job_treasurer.GetTitledFirstName] m'assure que le jeu en vaut la chandelle.;Kämmerer [Root.job_treasurer.GetTitledFirstName] hat schlimme Neuigkeiten: Manche Bereiche der Burg, in denen die Gäste unterkommen würden, müssten repariert werden, da [Root.job_treasurer.GetSheHe] sonst nicht für ihre Sicherheit garantieren könnte. Die Reparaturen wären ziemlich kostspielig, aber [Root.job_treasurer.GetTitledFirstName] versicherte mir, sie wären ihr Geld wert.;;El Mayordomo [Root.job_treasurer.GetTitledFirstName] tiene malas noticias: la zona del castillo donde estarían los invitados debía repararse o [Root.job_treasurer.GetSheHe] no podría garantizar su seguridad. Sería costoso pero [Root.job_treasurer.GetTitledFirstName] me aseguró que valdría la pena.;;;;;;;;;x
EVTDESC72005;Bands of robbers are roaming in [Root.Location.GetName] and their very presence threatens my soon to be arriving guests!;Des voleurs rôdent à [Root.Location.GetName] et leur simple présence constitue une menace pour mes invités qui vont bientôt arriver !;In [Root.Location.GetName] streifen Räuberbanden umher, und ihre Gegenwart bedroht meine in Bälde eintreffenden Gäste!;;¡Hay bandas de ladrones vagando por [Root.Location.GetName] y su presencia amenaza la llegada de mis invitados!;;;;;;;;;x
EVTDESC72006;The fire blasted right past my face and I felt how my hair started to curl away from the fire. The fire-eater had been a bit too careless for my taste, but his troop and he was clearly greatly skilled.;Le feu est passé tout près de moi et j'ai senti mes cheveux se hérisser sur ma tête. Le cracheur de feu avait, à mon goût, manqué de prudence, mais sa troupe et lui étaient véritablement impressionnants.;Der Feuerstrahl schoss direkt an meinem Gesicht vorbei, und ich spürte, wie sich durch die Hitze meine Haare kräuselten. Für meinen Geschmack war der Feuerfresser ein bisschen zu sorglos gewesen, aber er und seine Truppe waren eindeutig sehr talentiert.;;El fuego me rozó la cara y noté cómo mi pelo se ensortijaba. El tragafuegos había sido algo descuidado para mi gusto, pero su grupo y él eran muy hábiles.;;;;;;;;;x
EVTDESC72007;The conjurer produced a rabbit from a hat, then made a handkerchief change color from brown to red and then he simply vanished from the room, only to knock on the door and open it a few seconds later!;Le magicien a sorti un lapin de son chapeau, puis changé la couleur d'un mouchoir, du marron au rouge, avant de disparaître de la pièce et de réapparaître derrière la porte quelques secondes plus tard !;Der Zauberkünstler zog ein Kaninchen aus einem Hut, dann färbte er ein braunes Taschentuch rot. Schließlich verschwand er urplötzlich und kam wenige Sekunden später durch die Tür wieder von außen in den Raum herein.;;¡El mago sacó un conejo de un sombrero, luego volvió rojo un pañuelo marrón y por último desapareció de la estancia y segundos después llamó a la puerta!;;;;;;;;;x
EVTDESC72008;No feast is complete without boar meat. Who will get the prestigious task of hunting and slaying the boars needed for the feast?;Pas de banquet sans viande de sanglier ! Qui se verra confier la tâche prestigieuse de chasser et de tuer les sangliers qui seront servis lors du banquet ?;Ohne Wildschweinfleisch ist kein Gelage vollständig. Wem soll ich die prestigeträchtige Aufgabe geben, die Wildschweine für das Gelage zu erjagen?;;En ningún festín debe faltar la carne de jabalí. ¿Quién asumirá la gloriosa tarea de cazar los jabalíes necesarios para el festín?;;;;;;;;;x
EVTDESC72009;When I opened the door I saw no one but as I stepped aside to close it a group of acrobats cartwheeled, somersaulted and tumbled in. They performed all sorts of tricks and everyone watching exploded into applause when they finished.;Quand j'ai ouvert la porte, je n'ai vu personne, mais comme je m'apprêtais à la refermer, un groupe d'acrobates est entré et a réalisé une série de pirouettes et culbutes. Ils ont effectué toutes sortes de tours et tous ceux qui regardaient ont généreusement applaudi.;Als ich die Türe öffnete, sah ich niemanden, aber als ich zur Seite schritt, um sie zu schließen, kam eine Gruppe von Akrobaten radschlagend und mit Purzelbäumen hereingerauscht. Sie vollführten alle möglichen Tricks und jeder, der ihnen zusah, applaudierte, als sie fertig waren.;;Al abrir la puerta no vi a nadie, pero al hacerme a un lado para cerrarla apareció un grupo de acróbatas dando saltos mortales, laterales y volteretas. Efectuaban todo tipo de piruetas y todos los presentes rompieron en aplausos cuando terminaron.;;;;;;;;;x
