CHRONICLE_ADOPTED_FEUDALISM;[From.GetDynName] adopted a feudal system in [From.GetHerHis] domains, abandoning the old tribal ways.;[GetDynName] a adopté un système féodal dans son domaine, abandonnant les anciennes coutumes tribales.;[From.GetDynName] führte in [From.GetHerHis]en Gebieten das Feudalsystem ein und gab die Stammestraditionen auf.;;[From.GetDynName] adoptó un sistema feudal en sus dominios, abandonando las viejas costumbres tribales.;;;;;;;;;x
CHRONICLE_ADOPTED_IQTA;[From.GetDynName] adopted an Iqta system in [From.GetHerHis] domains, abandoning the old tribal ways.;[From.GetDynName] a adopté un système d'iqta dans son domaine, abandonnant les anciennes coutumes tribales.;[From.GetDynName] gab das Leben als Stamm auf und übernahm das Iqtasystem in [From.GetHerHis]em Einflussgebiet.;;[From.GetDynName] adoptó un sistema Iqta en [From.GetHerHis] dominios, abandonando las viejas costumbres tribales.;;;;;;;;;x
CHRONICLE_ADOPTED_TRIBALISM;[From.GetDynName] settled as a tribe in [From.GetHerHis] domains, leaving their old nomad life behind them.;[From.GetDynName] a implanté une tribu dans son domaine, abandonnant son mode de vie nomade.;[From.GetDynName] gab das Nomadendasein auf und ließ sich als Stamm in [From.GetHerHis]em Einflussgebiet nieder.;;[From.GetDynName] se establecieron como una tribu en [From.GetHerHis] dominios, dejando atrás su vida nómada de ellos.;;;;;;;;;x
CHRONICLE_AFRICA_GONE;On [GetDateText] word reached us that Africa has been widely Depopulated by the dreaded Plague.;Nous avons appris le [GetDateText] que la redoutable peste a dépeuplé l'Afrique.;Am [GetDateText] erreichte uns die Nachricht, dass der Bevölkerungsverlust durch die gefürchtete Pest in Afrika verheerend ist.;;En [GetDateText] nos llegó la noticia de que África ha quedado extensamente despoblada por la temida Peste.;;;;;;;;;x
CHRONICLE_ASIAMINOR_GONE;On [GetDateText] word reached us that Asia minor has been widely Depopulated by the dreaded Plague.;Nous avons appris le [GetDateText] que la redoutable peste a dépeuplé l'Asie Mineure.;Am [GetDateText] erreichte uns die Nachricht, dass der Bevölkerungsverlust durch die gefürchtete Pest in Kleinasien verheerend ist.;;En [GetDateText] nos llegó la noticia de que Asia Menor ha quedado extensamente despoblada por la temida Peste.;;;;;;;;;x
CHRONICLE_AVOID_IMPRISON_WAR;[Root.GetTitledNameWithNick] narrowly escaped imprisonment by [From.GetTitledNameWithNick] and was forced to raise [Root.GetHerHis] flag in rebellion.;[Root.Get_only_Le_Title][Root.GetTitledNameWithNick] a failli être emprisonné par [From.Get_only_le_Title][From.GetTitledNameWithNick] et n'a eu d'autre choix que de lever son drapeau en signe de rébellion.;[Root.GetTitledNameWithNick] konnte der Inhaftierung durch [From.GetTitledNameWithNick] knapp entgehen und hisst [Root.GetPossPronoun]e Flagge in offener Rebellion!;;[Root.GetTitledNameWithNick] escapó por muy poco del encarcelamiento por parte de [From.GetTitledNameWithNick] y fue obligado a hizar [Root.GetHerHis] bandera en rebelión.;;;;;;;;;x
CHRONICLE_AZTEC_INVASION;A terrible scourge was unleashed upon [first_aztec_invasion_target.Holder.PrimaryTitle.GetName] as the hordes of the Aztec Emperor arrived from beyond the sea to wreak havoc and destruction.;Un vent de terreur souffle sur [first_aztec_invasion_target.Holder.PrimaryTitle.Get_le_Realm], tandis que les hordes de l'Empereur aztèque arrivent de par les mers, apportant avec eux dévastation et destruction.;Eine schreckliche Plage brach über [first_aztec_invasion_target.Holder.PrimaryTitle.GetName] herein, als die Horden des Aztekenkaisers von jenseits des Meeres einfielen und Schrecken und Verwüstung verbreiteten.;;Un terrible azote se ha desatado sobre [first_aztec_invasion_target.Holder.PrimaryTitle.GetName] cuando las hordas del Emperador Azteca llegaron de mar adentro para provocar caos y destrucción.;;;;;;;;;x
CHRONICLE_AZTECS_FIRST_CONTACT;Strangers in strange ships landed in the [first_aztec_invasion_target.Holder.PrimaryTitle.GetAdjective] county of [first_aztec_invasion_target.GetName], bringing rise to much worry and rumours across the lands.;Des étrangers à bord d'étranges navires ont accosté sur la propriété de [first_aztec_invasion_target.GetName], dans le comté [first_aztec_invasion_target.Holder.PrimaryTitle.Get_du_Realm], créant un vent d'inquiétude et de rumeurs qui souffle dans les terres.;Fremdlinge in fremdartigen Schiffen landeten in [first_aztec_invasion_target.Holder.PrimaryTitle.GetAdjective] in der Provinz [first_aztec_invasion_target.GetName], was im ganzen Land Anlass zu schlimmen Gerüchten und großer Sorge gibt.;;Unos desconocidos a bordo de extraños barcos han desembarcado en la [first_aztec_invasion_target.Holder.PrimaryTitle.GetAdjective] provincia de [first_aztec_invasion_target.GetName], lo que ha hecho aumentar las preocupaciones y rumores por todo el territorio.;;;;;;;;;x
CHRONICLE_BECAME_KSHATRIYA;[Root.GetTitledFirstNameWithNick] ascended to the Kshatriya caste, claiming new prestige for [Root.GetHerHis] dynasty among [Root.Religion.GetName] rulers.;[Root.Get_only_Le_Title][Root.GetTitledFirstNameWithNick] a accédé à la caste kshatriya, revendiquant du prestige pour sa dynastie auprès des dirigeants [Root.GetReligionMascPl].;[Root.GetTitledFirstNameWithNick] stieg in die Kshatriya-Kaste auf und erwirbt dadurch für [Root.GetHerHis]e Dynastie unter den [Root.Religion.GetName]en Herrschern weiteres Ansehen.;;[Root.GetTitledFirstNameWithNick] ascendió a la casta Kshatriya, reivindicando nuevo prestigio para la dinastía [Root.GetHerHis] entre los gobernantes [Root.Religion.GetName].;;;;;;;;;x
CHRONICLE_BECAME_LORD_OF_CRUSADER_KINGDOM;[Root.GetTitledName] became a [Root.GetLordLady] in the new Crusader State. [Root.GetSheHeCap] was granted a copy of the dynasty chronicles by [From.GetTitledName] to bring with [Root.GetHerHim] to the new state.;[Root.Get_Le_TitledName] est devenu[Root.Get_E] [Root.GetLeLa] [Root.GetLordLady] d'un nouvel État croisé. Il lui a été accordé une copie des chroniques dynastiques par [From.Get_le_TitledName].;[Root.GetTitledName] wurde [Root.Geteineine] [Root.GetLordLady] des neuen Kreuzritter-Staates [Root.PrimaryTitle.GetName]. [Root.GetSheHeCap] erhielt eine Kopie der Dynastie-Chroniken von [From.GetTitledName], die er mit ins neue Königreich bringt.;;[Root.GetTitledName] se convierte en [Root.GetLordLady] del nuevo estado cruzado, [Root.PrimaryTitle.GetName]. [From.GetTitledName] le concedió una copia de las crónicas de la dinastía para que se las lleve al nuevo estado.;;;;;x
CHRONICLE_BECAME_RULER_OF_CRUSADER_KINGDOM;[Root.GetTitledName] became ruler of the new Crusader State, [Root.PrimaryTitle.GetName]. [Root.GetSheHeCap] was granted a copy of the dynasty chronicles by [From.GetTitledName] to bring with [Root.GetHerHim] to the new Kingdom.;[Root.Get_Le_TitledName] gouverne dorénavant le nouvel État croisé ([Root.PrimaryTitle.GetName]). Il lui a été accordé une copie des chroniques dynastiques par [From.Get_le_TitledName].;[Root.GetTitledName] wurde zum Herrscher des neuen Kreuzritter-Staates [Root.PrimaryTitle.GetName]. [Root.GetSheHeCap] erhielt eine Kopie der Dynastie-Chroniken von [From.GetTitledName], die er mit ins neue Königreich bringt.;;[Root.GetTitledName] se convierte en gobernante del nuevo estado cruzado, [Root.PrimaryTitle.GetName]. [From.GetTitledName] le concedió una copia de las crónicas de la dinastía para que se las lleve al nuevo reino.;;;;;x
CHRONICLE_BECAME_VAISHYA;[Root.GetTitledFirstNameWithNick] ascended to the Vaishya caste, claiming new prestige for [Root.GetHerHis] dynasty among [Root.Religion.GetName] rulers.;[Root.Get_only_Le_Title][Root.GetTitledFirstNameWithNick] a accédé à la caste des vaishya, cherchant du prestige pour sa dynastie auprès des seigneurs [Root.GetReligionMascPl];[Root.GetTitledFirstNameWithNick] stieg in die Vaishyakaste auf und erwirbt dadurch für [Root.GetHerHis]e Dynastie unter den [Root.Religion.GetName]en Herrschern weiteres Prestige.;;[Root.GetTitledFirstNameWithNick] ascendió a la casta Vaishya, reclamando nuevo prestigio para su dinastía entre los gobernantes del [Root.Religion.GetName].;;;;;;;;;x
CHRONICLE_BIRTH_FATHER;[Root.GetFirstName], the firstborn [Root.GetSonDaughter], was born to [Root.Father.GetTitledName].;Naissance de [Root.GetFirstName], [Root.GetSonDaughter] aîné[Root.Get_E] [Root.Father.Get_du_TitledName].;Das erste Kind, [Root.GetFirstName], wurde [Root.Father.GetTitledName] geboren.;;[Root.GetFirstName], el primogénito [Root.GetSonDaughter], ha nacido para [Root.Father.GetTitledName].;;;;;;;;;x
CHRONICLE_BIRTH_MOTHER;[Root.GetFirstName], the firstborn [Root.GetSonDaughter], was born to [Root.Mother.GetTitledName].;Naissance de [Root.GetFirstName], [Root.GetSonDaughter] aîné[Root.Get_E] [Root.Mother.Get_du_TitledName].;Das erste Kind, [Root.GetFirstName], wurde [Root.Mother.GetTitledName] geboren.;;[Root.GetFirstName], el primogénito [Root.GetSonDaughter], ha nacido para [Root.Father.GetTitledName].;;;;;;;;;x
