#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

ACTOR_WARS;[GetPossPronoun] wars;ses guerres;[GetPossPronoun]en Kriegen;;guerras [GetPossPronoun];;;;;;;;;x
AIREASON_ALL_HELP_IS_APPRECIATED;All help is appreciated;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;;;;;;;;;x
AIREASON_EAGER_TO_MURDER;Amoral;Amoral;Amoralisch;;Inmoral;;;;;;;;;x
AIREASON_RELUCTANT_TO_MURDER;Moral Qualms;Scrupules ;Moralische Skrupel;;Escrúpulos morales;;;;;;;;;x
ALL_WARS;All Wars;Toutes les guerres;Alle Kriege;;todas las guerras;;;;;;;;;x
ALREADY_HAVE_AMBITION;Already striving to $PLOT$;S'efforce déjà de $PLOT$;Strebt bereits einen $PLOT$ an;;Tratando de $PLOT$;;;;;;;;;x
BETROTHAL_SUCC;Matrilineal Betrothal;Fiançailles matrilinéaires ;Matrilineare Verlobung;;esponsales matrilineales;;;;;;;;;x
BETROTHED_SUCC_IRO;These characters are promised to each other and cannot marry anyone else unless the betrothal is broken. They have agreed to marry matrilineally, meaning any children born to the couple will be of the bride's dynasty.;Ces personnages se sont promis l'un à l'autre et ne peuvent pas épouser quelqu'un d'autre, sauf en cas de rupture de fiançailles. Ils se sont mis d'accord pour se marier de façon matrilinéaire, c.-à-d. que tous les enfants nés du couple seront de la dynastie de la mariée.;Diese Charaktere sind einander versprochen und können niemand anderen heiraten, außer die Verlobung wird gelöst. Sie haben zugestimmt, matrilinear zu heiraten, was bedeutet, dass alle Kinder, die dem Paar geboren werden, der Dynastie der Braut angehören.;;Estos personajes se comprometen el uno con el otro y no pueden casarse con otra persona a menos que el compromiso se rompa. Ellos se han puesto de acuerdo para casarse por línea materna, es decir, los hijos nacidos de la pareja serán de la dinastía de la novia.;;;;;;;;;x
CHAR_DEATH_LETTER;At the age of $AGE$ my $RELATION$ $NAME$ $CAUSE$.;$NAME$, notre $RELATION$, $CAUSE$, à l'âge de $AGE$ ans.;Mein $RELATION$ $NAME$ $CAUSE$ im Alter von $AGE$.;;A la edad de $AGE$ mi $RELATION$ $NAME$ $CAUSE$.;;;;;;;;;x
CHARACTER_DEAD_TOOLTIP;[GetDeathReasonCap] on §Y[GetDeathDate]§! at age §Y[GetAgeYears]§! (born §Y[GetBirthDate]§!).;[GetIlElleCap] [GetDeathReason] le §Y[GetDeathDate]§! à l'âge de §Y[GetAgeYears] ans§!;[GetSubjectPronounCap] [GetDeathReason] am §Y[GetDeathDate]§! im Alter von §Y[GetAgeYears]§! (geboren §Y[GetBirthDate]§!).;;[GetSubjectPronounCap] [GetDeathReason] en §Y[GetDeathDate]§! a la edad de §Y[GetAgeYears]§! (born §Y[GetBirthDate]§!).;;;;;;;;;x
CHOOSE_AMBITION;§GClick to Choose an Ambition§!;§GChoisir une ambition§!;§GWählt eine Ambition§!;;Elijge una ambición;;;;;;;;;x
CHOOSE_PLOT;§YChoose a Plot§!;§YChoisir un complot§!;§YWählt einen Komplott§!;;§YElige un complot§!;;;;;;;;;x
CLICK_TO_OPEN_WAR_VIEW;§GClick to Open the War View§!;§GCliquez pour ouvrir la vue des guerres §!;§GKlicken, um die Kriegsübersicht zu öffnen§!;;§GHaz clic para la vista de guerra §!;;;;;;;;;x
CONTRIBUTION_PERC_IRO;$CHAR$'s Contribution: §Y$PERC$%§! (§Y$SCORE$§!);Contribution de $CHAR$ : §Y$PERC$%§! (§Y$SCORE$§!);$CHAR$s Beitrag: §Y$PERC$%§! (§Y$SCORE$§!);;Contribución de $CHAR$: §Y$PERC$%§! (§Y$SCORE$§!);;;;;;;;;x
CRUSADE_DESC_DRO_1;Since the Crown of §Y$TITLE$§! is already held by a good [Religion.GetName] ruler - §Y[GetTitledFirstName]§! - all gains will be handed over to [GetObjectPronoun].;Puisque la Couronne de §Y$TITLE$§! est déjà détenue par un[Get_E] fidèle [GetReligionMascFem] - §Y[GetTitledFirstName]§! -, toutes les conquêtes lui seront remises.;Da die Krone von §Y$TITLE$§! bereits von einem guten [Religion.GetName]en Herrscher gehalten wird - §Y[GetTitledFirstName]§! - werden alle Erträge an [GetObjectPronoun] weitergereicht.;;Como la Corona de §Y$TITLE$§! ya está en manos de un buen gobernante [Religion.GetName]  - §Y[GetTitledFirstName]§! - Todas las ganancias serán entregadas a [GetObjectPronoun]. ;;;;;;;;;x
CRUSADE_DESC_DRO_2;Since the Crown of §Y$TITLE$§! is not held by a $RELIGION$ ruler, all gains will be handed over to the ruler who contributes the most to the $CRUSADE$, which is currently §Y$RULER$§!.;Puisque la Couronne de §Y$TITLE$§! n'est pas détenue par un seigneur de religion $RELIGION$, toutes les conquêtes seront remises au seigneur qui participera le plus activement à la $CRUSADE$, à savoir pour l'instant §Y$RULER$§!.;Da die Krone von §Y$TITLE$§! nicht von einem $RELIGION$en Herrscher gehalten wird, werden alle Erträge an den Herrscher übergeben, der sich am meisten an dem $CRUSADE$ beteiligt hat. Hierbei handelt es sich derzeit um §Y$RULER$§!.;;Como la Corona de §Y$TITLE$§! no está en manos de un gobernante $RELIGION$, todas las ganancias serán entregadas al gobernante que aporta más a la $CRUSADE$, que es en la actualidad §Y$RULER$§!;;;;;;;;;x
CRUSADE_DESC_IRO;His Holiness, §Y$POPE$§! has declared a $CRUSADE$ to reclaim all parts of the §Y$TITLE$§! held by §Y$ENEMY$§!.;Sa Sainteté le §Y$POPE$§! a lancé une $CRUSADE$ pour reconquérir toutes les terres du §Y$TITLE$§! détenues par §Y$ENEMY$§!.;Seine Heiligkeit, §Y$POPE$§! hat einen $CRUSADE$ ausgerufen, um alle Besitztümer des Titels §Y"$TITLE$"§!, die §Y$ENEMY$§! innehat, zurückzufordern.;;Su santidad, §Y$POPE$§! ha declarado una $CRUSADE$ para reclamar todas las partes del §Y$TITLE$§! en poder de §Y$ENEMY$§!.;;;;;;;;;x
DE_JURE_ASS_DESC;Being incorporated, de jure, into the §Y$TITLE$§! (§Y$YEARS$§!/$NEEDED_YEARS$ years);Sera intégré, de jure, dans '§Y$TITLE$§!' (§Y$YEARS$§!/$NEEDED_YEARS$ ans);Durch De-jure in §Y$TITLE$§! eingebunden (§Y$YEARS$§!/$NEEDED_YEARS$ Jahre);;Siendo incorporado, de facto, dentro del §Y$TITLE$§! (§Y$YEARS$§!/$NEEDED_YEARS$ años);;;;;;;;;x
DE_JURE_LIEGE_CHANGED_LOG;After §Y$YEARS$§! years under the §Y$NEW_LIEGE$§!, the §Y$TITLE$§! is no longer considered a de jure part of the §Y$OLD_LIEGE$§!.;Après §Y$YEARS$§! années sous '§Y$NEW_LIEGE$§!', le titre '§Y$TITLE$§!' n'est plus considéré comme faisant partie de jure de '§Y$OLD_LIEGE$§!';Nach §Y$YEARS$§! Jahren im §Y$NEW_LIEGE$§! wird §Y$TITLE$§! nicht länger als De-jure-Teil von §Y$OLD_LIEGE$§! angesehen.;;Después de §Y$YEARS$§! años bajo la §Y$NEW_LIEGE$§!, el §Y$TITLE$§! No es considerado nunca más parte de §Y$OLD_LIEGE$§!.;;;;;;;;;x
DE_JURE_LIEGE_CHANGED_SETUP;Landed title changes de jure liege;Le titre foncier change de seigneur lige de jure;Gelandeter Titel verändert De-jure-Lehnsherren;;El título nobiliario cambia señor de facto;;;;;;;;;x
DEATH_ACCIDENT;died in an accident;est mort[Get_E] accidentellement;starb bei einem Unfall;;murió en un accidente;;;;;;;;;x
DEATH_BATTLE;died in battle against $KILLER$;est mort[Get_E] dans une bataille contre $KILLER$;starb im Kampf gegen $KILLER$;;murió en la batalla contra $KILLER$;;;;;;;;;x
DEATH_BATTLE_NO_KILLER;died in battle;est mort[Get_E] lors d'une bataille;starb im Kampf;;murió en la batalla;;;;;;;;;x
DEATH_BY_MURDER;was murdered on the orders of $KILLER$;a été assassiné[Get_E] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ umgebracht;;fue asesinado por orden de $KILLER$;;;;;;;;;x
DEATH_BY_MURDER_UNKNOWN;died under suspicious circumstances;est mort[Get_E] dans des circonstances suspectes;starb bei einem verdächtigen Unfall;;murió en un accidente sospechoso;;;;;;;;;x
DEATH_BY_NATURE;died a natural death;est mort[Get_E] de causes naturelles;starb eines natürlichen Todes;;murió de muerte natural;;;;;;;;;x
DEATH_BY_TRAIT;died $TRAIT_DEATH$;est mort[Get_E] $TRAIT_DEATH$;starb $TRAIT_DEATH$;;murió $TRAIT_DEATH$;;;;;;;;;x
DEATH_DUEL;was slain by $KILLER$ in personal combat;est mort[Get_E] lors d'un combat singulier contre $KILLER$;wurde von $KILLER$ in einem persönlichen Kampf umgebracht;;fue asesinado por $KILLER$ en combate personal ;;;;;;;;;x
DEATH_DUNGEON;died in the dungeons of $KILLER$;est mort[Get_E] dans les geôles de $KILLER$;starb im Kerker von $KILLER$;;murió en las mazmorras de $KILLER$;;;;;;;;;x
DEATH_EXECUTION;was executed by $KILLER$;a été exécuté[Get_E] par $KILLER$;wurde durch $KILLER$ hingerichtet;;fue ejecutado por $KILLER$;;;;;;;;;x
DEATH_RABBLE;was killed by rabble;a été tué[Get_E] par des émeutiers;wurde von Gesindel getötet;;fue asesinado por la turba;;;;;;;;;x
DEATH_SUICIDE;committed suicide;s'est suicidé[Get_E];beging Selbstmord;;se suicidó;;;;;;;;;x
DESTROY_LANDED_TITLE_EFFECT;The §Y$TITLE$§! is forfeit.\n;Le titre de §Y$TITLE$§! est abandonné.\n;Der Titel §Y$TITLE$§! wurde aufgegeben.\n;;El §Y$TITLE$§! se perderá.\n;;;;;;;;;x
DS_HOSTILE_2;§YHostile§! towards §Y$LIEGE$§! due to the war with their rebelling vassal §Y$VASSAL$§!.;§YHostile§! envers §Y$LIEGE$§! à cause de la guerre contre un vassal rebelle (§Y$VASSAL$§!).;§YFeindlich§! gegenüber §Y$LIEGE$§! aufgrund des Krieges mit seinem rebellierenden Vasall §Y$VASSAL$§!.;;§YHostile§! hacia §Y$LIEGE$§! Debido a la guerra con su vasallo rebelde §Y$VASSAL$§!.;;;;;;;;;x
DS_HOSTILE_3;§YHostile§! towards §Y$ATTACKER$§! due to their war on the rebelling vassal §Y$VASSAL$§!.;§YHostile§! envers §Y$ATTACKER$§! à cause de sa guerre contre un vassal rebelle (§Y$VASSAL$§!).;§YFeindlich§! gegenüber §Y$ATTACKER$§! aufgrund ihres Krieges gegen den rebellierenden Vasall §Y$VASSAL$§!.;;§YHostile§! hacia §Y$ATTACKER$§! Debido a la guerra con su vasallo rebelde §Y$VASSAL$§!.;;;;;;;;;x
