EVTDESC_ZE_13610;I've been having these special feelings for a special someone lately. The strange urges to find myself embraced and close to another person. If I could only find myself alone with...;Depuis peu, j'éprouve des sentiments particuliers envers une certaine personne. L'étrange sensation de besoin de prendre une autre personne dans mes bras et de m'en rapprocher. Si seulement je pouvais me retrouver seul[Root.Get_E] avec...;In letzter Zeit habe ich besondere Gefühle für eine ganz besondere Person. Ich spüre das seltsame Verlangen nach körperlicher Nähe zu einer anderen Person. Ach, könnte ich doch allein sein mit ...;;He estado teniendo unos sentimientos especiales para una persona especial recientemente. Impulsos extraños de ser abrazad[Root.GetOA] y cerca de otra persona. Si me pudiera encontrar a solas con...;;;;;;;;;x
EVTDESC_ZE_13620;As [From.GetSheHe] is growing older, I can see that [From.GetFirstName] could use some guidance in one of my experienced areas, diplomacy. This is my chance to make an effort for the sake of [From.GetHerHis] education but what can I offer?;Je vois qu'en prenant de l'âge, [From.GetFirstName] pourrait mettre à profit mon expertise dans certains domaines, comme la diplomatie. C'est l'occasion de contribuer à l'éducation de [From.GetFirstName], mais que puis-je lui offrir ?;Jetzt, da [From.GetSheHe] älter wird, kann ich sehen, dass [From.GetFirstName] von meiner Erfahrung in Diplomatie profitieren kann. Dies ist meine Chance, mich für [From.GetHerHis]e Erziehung einzusetzen, doch was kann ich bieten?;;Según [From.GetSheHe] crece, veo que [From.GetFirstName] podría aprovechar un poco de guía  en una de mis áreas de experiencia, diplomacia. Esta es mi oportunidad de hacer un esfuerzo por el bien de la educación [From.GetHerHis] pero, ¿qué puedo ofrecer?;;;;;;;;;x
EVTDESC_ZE_13621;As [From.GetSheHe] is growing older, I can see that [From.GetFirstName] could use some guidance in one of my experienced areas, the art of war. This is my chance to make an effort for the sake of [From.GetHerHis] education but what can I offer?;Je vois qu'en prenant de l'âge, [From.GetFirstName] pourrait mettre à profit mon expertise dans certains domaines, comme l'art de la guerre. C'est l'occasion de contribuer à l'éducation de [From.GetFirstName], mais que puis-je lui offrir ?;Jetzt, da [From.GetSheHe] älter wird, kann ich sehen, dass [From.GetFirstName] von meiner Erfahrung in Kriegskunst profitieren kann. Dies ist meine Chance, mich für [From.GetHerHis]e Erziehung einzusetzen, doch was kann ich bieten?;;Según [From.GetSheHe] crece, veo que [From.GetFirstName] podría aprovechar un poco de guía en una de mis áreas de experiencia, el arte de la guerra. Esta es mi oportunidad de esforzarme por el bien de [From.GetHerHis] educación pero, ¿qué puedo ofrecer?;;;;;;;;;x
EVTDESC_ZE_13622;As [From.GetSheHe] is growing older, I can see that [From.GetFirstName] could use some guidance in one of my experienced areas, stewardship. This is my chance to make an effort for the sake of [From.GetHerHis] education but what can I offer?;Je vois qu'en prenant de l'âge, [From.GetFirstName] pourrait mettre à profit mon expertise dans certains domaines, comme l'intendance. C'est l'occasion de contribuer à l'éducation de [From.GetFirstName], mais que puis-je lui offrir ?;Jetzt, da [From.GetSheHe] älter wird, kann ich sehen, dass [From.GetFirstName] von meiner Erfahrung in Verwaltung profitieren kann. Dies ist meine Chance, mich für [From.GetHerHis]e Erziehung einzusetzen, doch was kann ich bieten?;;Según [From.GetSheHe] crece, veo que [From.GetFirstName] podría aprovechar un poco de guía en una de mis áreas de experiencia, gobierno. Esta es mi oportunidad de esforzarme por el bien de [From.GetHerHis] educación pero, ¿qué puedo ofrecer?;;;;;;;;;x
EVTDESC_ZE_13623;As [From.GetSheHe] is growing older, I can see that [From.GetFirstName] could use some guidance in one of my experienced areas, intrigue. This is my chance to make an effort for the sake of [From.GetHerHis] education but what can I offer?;Je vois qu'en prenant de l'âge, [From.GetFirstName] pourrait mettre à profit mon expertise dans certains domaines, comme l'intrigue. C'est l'occasion de contribuer à l'éducation de [From.GetFirstName], mais que puis-je lui offrir ?;Jetzt, da [From.GetSheHe] älter wird, kann ich sehen, dass [From.GetFirstName] von meiner Erfahrung in Intrigen profitieren kann. Dies ist meine Chance, mich für [From.GetHerHis]e Erziehung einzusetzen, doch was kann ich bieten?;;Según [From.GetSheHe] crece, veo que [From.GetFirstName] podría aprovechar un poco de guía  en una de mis áreas de experiencia, la intriga. Esta es mi oportunidad de esforzarme por el bien de [From.GetHerHis] educación, ¿qué puedo ofrecer?;;;;;;;;;x
EVTDESC_ZE_13624;As [From.GetSheHe] is growing older, I can see that [From.GetFirstName] could use some guidance in one of my experienced areas, learning. This is my chance to make an effort for the sake of [From.GetHerHis] education but what can I offer?;Je vois qu'en prenant de l'âge, [From.GetFirstName] pourrait mettre à profit mon expertise dans certains domaines, comme l'érudition. C'est l'occasion de contribuer à l'éducation de [From.GetFirstName], mais que puis-je lui offrir ?;Jetzt, da [From.GetSheHe] älter wird, kann ich sehen, dass [From.GetFirstName] von meiner Erfahrung in Bildung profitieren kann. Dies ist meine Chance, mich für [From.GetHerHis]e Erziehung einzusetzen, doch was kann ich bieten?;;Según [From.GetSheHe] crece, veo que [From.GetFirstName] podría aprovechar un poco de guía  en una de mis áreas de experiencia, aprendizaje. Esta es mi oportunidad de esforzarme por el bien de [From.GetHerHis] educación pero, ¿qué puedo ofrecer;;;;;;;;;x
EVTDESC_ZE_13625;As [From.GetSheHe] is growing older, I can see that [From.GetFirstName] could use some guidance in some of my experienced areas. It will require hard work and may not always be appreciated but this is my chance to make a self-sacrifice for the sake of [From.GetFirstName].;Je vois qu'en prenant de l'âge, [From.GetFirstName] pourrait mettre à profit mon expertise dans certains domaines. La tâche sera ardue et ingrate, mais c'est la seule occasion de donner de ma personne pour [From.GetFirstName].;Jetzt, da [From.GetSheHe] älter wird, kann ich sehen, dass [From.GetFirstName] von meiner Erfahrung profitieren kann. Dies wird mit harter Arbeit verbunden sein und nicht immer geschätzt werden, doch es ist meine Chance, mich zum Wohle von [From.GetFirstName] aufzuopfern.;;Según [From.GetSheHe] crece, veo que [From.GetFirstName] podría aprovechar un poco de guía en algunas de mis áreas de experiencia. Requerirá trabajo duro y no siempre será apreciado pero esta es mi posibilidad de hacer un sacrificio por [From.GetFirstName].;;;;;;;;;x

EVTDESCA_ZE_13001;I am practically an adult now, and people had better listen to me if they know what's good for them.;Je suis pratiquement un adulte, maintenant, et les gens feraient mieux de m'écouter s'ils ont la moindre idée de ce qui est bon pour eux.;Ich bin praktisch schon erwachsen. Die Leute sollten besser auf mich hören, wenn sie klug sind.;;Ahora prácticamente soy adulto, y la gente me debería escuchar si saben lo que es bueno para ellos.;;;;;;;;;x
EVTDESCA_ZE_13002;Young [From.GetFirstName] is showing strong tendencies towards prideful behavior.;[From.GetFirstName] a une forte tendance à avoir une attitude fière.;Klein [From.GetFirstName] zeigt eine starke Neigung zu Stolz.;;[From.GetElLaCap] joven [From.GetFirstName] muestra fuertes tendencias hacia un comportamiento orgulloso.;;;;;;;;;x
EVTDESCA_ZE_13004;[From.GetTitledFirstName] disapproves of my tendencies towards pride and has told me that I should show more ambition.;[From.Get_Le_TitledFirstName] désapprouve ma tendance à la fierté et m'a dit que je devrais faire preuve de plus d'ambition.;[From.GetTitledFirstName] ist es nicht recht, dass ich zum Stolz neige, und hat mir aufgetragen, mehr Ehrgeiz zu zeigen.;;[From.GetTitledFirstName] desaprueba mi tendencia al orgullo y me ha dicho que debo mostrar más ambición.;;;;;;;;;x
EVTDESCA_ZE_13011;I find that it brings me great joy to bring joy to others.;Faire plaisir aux autres me procure un grand contentement.;Ich stelle fest, dass es mir Freude macht, andere zu erfreuen.;;Descubro que me trae gran alegría traer alegría a los demás.;;;;;;;;;x
EVTDESCA_ZE_13012;Young [From.GetFirstName] is developing a kind disposition towards others.;[From.GetFirstName] développe une tendance bienveillante envers les autres.;Klein [From.GetFirstName] entwickelt eine Haltung der Güte gegenüber den Mitmenschen.;;[From.GetElLaCap] joven [From.GetFirstName] está desarrollando una disposición amable hacia los demás.;;;;;;;;;x
EVTDESCA_ZE_13014;[From.GetTitledFirstName] says [From.GetSheHe] appreciates my kind disposition but thinks I could do even more to help others.;[From.Get_Le_TitledFirstName] dit qu'[From.GetIlElle] apprécie ma bienveillance, mais pense que je pourrais en faire encore davantage pour aider les autres.;[From.GetTitledFirstName] meint, [From.GetSheHe] wisse meine gütige Veranlagung zu schätzen, und dass ich noch mehr tun könne, um anderen zu helfen.;;[From.GetTitledFirstName] dice que [From.GetSheHe] aprecia disposición amable, pero piensa que podía hacer más para ayudar a los demás.;;;;;;;;;x
EVTDESCA_ZE_13021;As I keep getting older, I find that humility comes naturally to me.;Plus je prends de l'âge, plus l'humilité me vient naturellement.;Nun, da ich etwas älter bin, entdecke ich, dass Demut in meinem Wesen liegt.;;Según voy creciendo, siento que la humidad es algo natural para mí.;;;;;;;;;x
EVTDESCA_ZE_13022;Young [From.GetFirstName] is developing a demeanor of natural humility.;[From.GetFirstName] est naturellement humble.;Klein [From.GetFirstName] entwickelt eine natürliche Demut.;;[From.GetElLaCap] joven [From.GetFirstName] está desarrollando una actitud de humildad natural.;;;;;;;;;x
EVTDESCA_ZE_13024;[From.GetTitledFirstName] says I shouldn't try so hard to be humble but instead just be myself.;[From.Get_Le_TitledFirstName] dit que je ne devrais pas essayer à ce point d'être humble, mais que je devrais plutôt être moi-même.;[From.GetTitledFirstName] sagt, ich solle mehr ich selbst und weniger demütig sein.;;[From.GetTitledFirstName] dice que no me debería esforzar tanto por ser humilde, sino sólo ser yo mism[From.GetOA].;;;;;;;;;x
EVTDESCA_ZE_13031;I like to climb, wrestle and run - and as I grow older I am beginning to notice that I am physically stronger than others.;J'adore escalader, lutter et courir. Avec l'âge, je réalise que ma force dépasse celle des autres.;Ich klettere, laufe und raufe mich gern. Je älter ich werde, desto mehr fällt mir auf, dass ich körperlich stärker als die meisten anderen bin.;;Me gusta escalar, luchar y correr - según crezco, estoy empezando a notar que estoy físicamente más fuerte que otros.;;;;;;;;;x
EVTDESCA_ZE_13032;Young [From.GetFirstName] loves physical games and is developing a strong physique.;[From.GetFirstName] adore les jeux exigeants physiquement et développe un corps athlétique.;Klein [From.GetFirstName] liebt körperliche Betätigungen und entwickelt einen athletischen Körperbau.;;[From.GetElLaCap] joven [From.GetFirstName] ama los juegos físicos y está desarrollando un físico fuerte.;;;;;;;;;x
EVTDESCA_ZE_13034;[From.GetTitledFirstName] sees that I am growing stronger but tries to encourage me to be more courageous.;[From.Get_Le_TitledFirstName] voit que je m'aguerris, mais m'incite à gagner en courage.;[From.GetTitledFirstName] sieht, dass ich stärker werde, ermutigt mich aber dazu, mehr Tapferkeit zu zeigen.;;[From.GetTitledFirstName] ve que cada vez soy más fuerte pero me anima para ser más valiente.;;;;;;;;;x
EVTDESCA_ZE_13041;I've read about the great [Root.GetMenWomen] in history, and someday I want to be like them.;J'ai beaucoup lu concernant les [Root.GetMenWomen] ayant façonné l'histoire, et je veux un jour devenir leur semblable.;Ich habe über die großen [Root.GetMenWomen] der Vergangenheit gelesen und möchte eines Tages sein wie sie.;;He leído sobre los grandes [Root.GetMenWomen] de la historia, y algún día quiero ser como ellos.;;;;;;;;;x
EVTDESCA_ZE_13042;[From.GetFirstName] is developing into an ambitious young [From.GetManWoman].;[From.GetFirstName] est devenu[From.Get_E] un[From.Get_E] jeune [From.GetManWoman] ambitieu[From.GetXSe].;[From.GetFirstName] entwickelt sich zu einem jungen Menschen mit Ehrgeiz.;;[From.GetFirstName] se está convirtiendo en un[From.GetXA] [From.GetManWoman] ambicios[From.GetOA].;;;;;;;;;x
EVTDESCA_ZE_13044;[From.GetTitledFirstName] says that my ambition is good but [From.GetSheHe] thinks I should be more proud of what I have.;[From.Get_Le_TitledFirstName] dit que mon ambition est une bonne chose, mais qu'[From.GetIlElle] pense que je devrais tirer plus de fierté de ce que je possède déjà.;[From.GetTitledFirstName] sagt, dass mein Ehrgeiz gut ist und dass ich aber auch stolz sein soll.;;[From.GetTitledFirstName] dice que mi ambición es buena pero [From.GetSheHe] piensa que debería estar más orgullos[From.GetOA] de lo que tengo.;;;;;;;;;x
EVTDESCA_ZE_13051;The more I think about it, the more I see that fairness and justice are things worth striving for.;Plus j'y pense, plus je réalise que l'impartialité et la justice valent la peine de faire des efforts.;Je mehr ich darüber nachdenke, desto mehr erkenne ich, dass Fairness und Gerechtigkeit erstrebenswert sind.;;Cuanto más lo pienso, más veo que la equidad y la justicia son cosas por las que vale la pena esforzarse.;;;;;;;;;x
