#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC_HF_50002;To the [GetFromRootCompliment] [Root.GetTitledFirstName],\nStaying idle is not in a warrior's blood, I hence invite you to aid me against my enemies. I promise to put in a good word you at the lodge based on your participation in the war. [GetWarLetterFlavor]\n\nWith the hope of your support,\n[From.GetTitledName];[Root.Get_Au_TitledFirstName],\nRester inoccupé n'est pas dans les habitudes d'un guerrier. Je vous invite donc à participer à ma guerre et promets de parler en votre faveur à la loge selon votre participation. [GetWarLetterFlavor]\nAvec l'espoir de votre soutien,\n[From.GetTitledName];An [GetFromRootCompliment] [Root.GetTitledFirstName],\nNichts zu tun liegt nicht im Blut eines Kriegers, weshalb ich euch dazu einlade an meinen Krieg gegen [warrior_lodge_war_attacker.GetTitledFirstName] teilzunehmen. Ich verspreche ein gutes Wort in der Loge für euch einzulegen, je nach eurer Teilnahme im Krieg. [GetWarLetterFlavor]\n\nMit Hoffnung auf Unterstützung,\n[From.GetTitledName];;[Root.GetAlAlaCap] [GetFromRootCompliment] [Root.GetTitledFirstName],\nQuedarse sentado no está en la sangre de un guerrero, así que te invito a tomar parte en mi guerra contra [warrior_lodge_war_attacker.GetTitledFirstName]. Prometo hablar bien de ti a logia según sea tu participación en la guerra. [GetWarLetterFlavor]\n\nEsperando tu apoyo,\n[From.GetTitledName];;;;;;;;x
EVTDESC_HF_50004;To the [GetFromRootCompliment] [Root.GetTitledFirstName],\nI am reaching out to you, asking if you wish to join the war against [warrior_lodge_war_defender.GetTitledFirstName]. I promise to put in a good word you at the lodge if I win the war. [GetWarLetterFlavor]\n\nWith the hope of your support,\n[From.GetTitledName];[Root.Get_Au_TitledFirstName],\nJe vous contacte pour vous demander si vous souhaitez rejoindre la guerre contre [warrior_lodge_war_defender.Get_le_TitledFirstName]. Je promets de parler en votre faveur à la loge si je gagne la guerre. [GetWarLetterFlavor]\n\nAvec l'espoir de votre soutien,\n[From.GetTitledName];An [Root.Getdendie] [GetFromRootCompliment] [Root.GetTitledFirstName],\nIch richte mich an euch mit der Frage, ob ihr dem Krieg gegen [warrior_lodge_war_defender.GetTitledFirstName] beitreten wollt. Ich verspreche ein gutes Wort in der Loge einzulegen, wenn ich den Krieg gewinne. [GetWarLetterFlavor]\n\nMit Hoffnung auf Unterstützung,\n[From.GetTitledName];;[Root.GetAlAlaCap] [GetFromRootCompliment] [From.GetTitledFirstName],\nMe pongo en contacto contigo para preguntarte si deseas unirte a la guerra contra [warrior_lodge_war_defender.GetTitledFirstName]. Prometo hablar bien de ti a la logia si gano la guerra. [GetWarLetterFlavor]\n\nEsperando tu apoyo,\n[From.GetTitledName];;;;;;;;x
EVTDESC_HF_50005;To the [GetFromRootCompliment] [Root.GetTitledFirstName],\nI heard that you turned down the offer made from [warrior_lodge_war_defender.GetTitledFirstName]. My counter offer is similar, I will put in a good word you at the lodge with the possibility of something additional if my victory is ensured. \n\nWith the hope of your support,\n[From.GetTitledName];[Root.Get_Au_TitledFirstName],\nJ'ai entendu que vous avez décliné l'offre [warrior_lodge_war_defender.Get_du_TitledFirstName]. Ma contre-offre est similaire, je promets de parler en votre faveur à la loge avec la possibilité de quelque chose de plus si ma victoire est assurée.\n\nAvec l'espoir de votre soutien,\n[From.GetTitledName];An [Root.Getdendie] [GetFromRootCompliment] [Root.GetTitledFirstName],\nIch habe gehört, dass ihr das Angebot von [warrior_lodge_war_defender.GetTitledFirstName] abgelehnt habt. Mein Gegenangebot ist ähnlich. Ich werde ein gutes Wort in der Loge für euch einlegen und etwas Zusätzliches drauflegen, wenn mein Sieg gesichert ist.\n\nMit Hoffnung auf Unterstützung,\n[From.GetTitledName];;[Root.GetAlAlaCap] [GetFromRootCompliment] [Root.GetTitledFirstName],\nMe dicen que has rechazado la oferta de [warrior_lodge_war_defender.GetTitledFirstName]. Mi contraoferta es similar: hablaré bien de ti a la logia, con la posibilidad de un extra, si se garantiza mi victoria. \n\nEsperando tu apoyo,\n[From.GetTitledName];;;;;;;;x
EVTDESC_HF_50104_attacker_won;The war that raged between [warrior_lodge_war_attacker.GetTitledFirstName] and [warrior_lodge_war_defender.GetTitledFirstName] has now ended in favor of [warrior_lodge_war_victor.GetFirstName]. [GetWarLetterOutcome];La guerre qui a fait rage entre [warrior_lodge_war_attacker.Get_le_TitledFirstName] et [warrior_lodge_war_defender.Get_le_TitledFirstName] s'est terminée en faveur de [warrior_lodge_war_victor.GetFirstName]. [GetWarLetterOutcome];Der Krieg zwischen [warrior_lodge_war_attacker.GetTitledFirstName] und [warrior_lodge_war_defender.GetTitledFirstName] wurde nun zugunsten von [warrior_lodge_war_victor.GetFirstName] entschieden. [GetWarLetterOutcome];;La guerra que proseguía entre [warrior_lodge_war_attacker.GetTitledFirstName] y [warrior_lodge_war_defender.GetTitledFirstName] ha terminado ya en favor de [warrior_lodge_war_victor.GetFirstName]. [GetWarLetterOutcome];;;;;;;;x
EVTDESC_HF_50104_defender_won;The war that raged between [warrior_lodge_war_attacker.GetTitledFirstName] and [warrior_lodge_war_defender.GetTitledFirstName] has now ended in favor of [warrior_lodge_war_victor.GetFirstName]. [GetWarLetterOutcome];La guerre qui a fait rage entre [warrior_lodge_war_attacker.Get_le_TitledFirstName] et [warrior_lodge_war_defender.Get_le_TitledFirstName] s'est terminée en faveur de [warrior_lodge_war_victor.GetFirstName]. [GetWarLetterOutcome];Der Krieg zwischen [warrior_lodge_war_attacker.GetTitledFirstName] und [warrior_lodge_war_defender.GetTitledFirstName] wurde nun zugunsten von [warrior_lodge_war_victor.GetFirstName] entschieden. [GetWarLetterOutcome];;La guerra que continuaba entre [warrior_lodge_war_attacker.GetTitledFirstName] y [warrior_lodge_war_defender.GetTitledFirstName] ha terminado ya a favor de [warrior_lodge_war_victor.GetFirstName]. [GetWarLetterOutcome];;;;;;;;x
EVTDESC_HF_50104_white_peace;The war that raged between [warrior_lodge_war_attacker.GetTitledFirstName] and [warrior_lodge_war_defender.GetTitledFirstName] has now come to a sizzling ending in white peace. [GetWarLetterOutcome];La guerre qui a fait rage entre [warrior_lodge_war_attacker.Get_le_TitledFirstName] et [warrior_lodge_war_defender.Get_le_TitledFirstName] a fini en paix blanche. [GetWarLetterOutcome];Der Krieg zwischen [warrior_lodge_war_attacker.GetTitledFirstName] und [warrior_lodge_war_defender.GetTitledFirstName] ist in einem weißen Frieden geendet. [GetWarLetterOutcome];;La guerra que continuaba entre [warrior_lodge_war_attacker.GetTitledFirstName] y [warrior_lodge_war_defender.GetTitledFirstName] se ha deshinchado con una paz blanca. [GetWarLetterOutcome];;;;;;;;x
EVTDESC_HF_50105;Another letter from [warrior_lodge_war_side.GetFirstName] arrived today. [warrior_lodge_war_side.GetSheHeCap] shares the news of people's reactions after he regaled them the grand tales of my deeds. Along with the stories is also an invitation to join [warrior_lodge_war_side.GetHerHim] in [GetSuggestedActivity]...;Une autre lettre de [warrior_lodge_war_side.GetFirstName] est arrivée aujourd'hui. [warrior_lodge_war_side.GetIlElleCap] m'informe de la réaction des gens en entendant le récit de mes actes et m'invite à [warrior_lodge_war_side.GetLeLa] rejoindre [GetSuggestedActivity]...;Heute kam ein weiterer Brief von [warrior_lodge_war_side.GetFirstName] an. [warrior_lodge_war_side.GetSheHeCap] erzählt darin von den Reaktionen der Leute, nachdem er ihnen die Geschichten meiner Taten erzählt hat. Zusammen mit den Geschichten liegt auch eine EInladung bei, [warrior_lodge_war_side.GetHerHim] beim [GetSuggestedActivity] beizuwohnen.;;Hoy llega otra carta de [warrior_lodge_war_side.GetFirstName]. Comparte las noticias de la reacciones de su pueblo tras obsequiarles con las historias de mis hazañas. Junto a las noticias también hay una invitación para [GetSuggestedActivity] con [warrior_lodge_war_side.GetElElla]…;;;;;;;;x
EVTDESC_HF_50106;I can tell by the handwriting that another letter from [warrior_lodge_war_side.GetFirstName] has arrived on my desk. After I accepted [warrior_lodge_war_side.GetHerHis] invitation to celebrate [warrior_lodge_war_side.GetHerHis] victory, [warrior_lodge_war_side.GetSheHe] has written more often. Surely there's a reason for this continued contact?;Je peux dire en voyant l'écriture qu'une autre lettre de [warrior_lodge_war_side.GetFirstName] est arrivée. Depuis que j'ai accepté son invitation pour célébrer sa victoire, [warrior_lodge_war_side.GetIlElle] écrit plus souvent. Il y a sûrement une raison à ce contact continu ?;Ihr könnt an der Handschrift erkennen, dass ein weiterer Brief von [warrior_lodge_war_side.GetFirstName] angekommen ist. Nachdem Ihr [warrior_lodge_war_side.GetHerHis]e Einladung angenommen habt [warrior_lodge_war_side.GetHerHis]en Sieg zu feiern, hat [warrior_lodge_war_side.GetSheHe] Euch öfter geschrieben. Sicher gibt es einen Grund für diesen fortgesetzten Kontakt!?;;Por la letra ves que ha llegado a tu mesa otra carta de [warrior_lodge_war_side.GetFirstName]. Te ha escrito más a menudo desde que aceptaste la invitación a celebrar su victoria. ¿Habrá alguna razón para un contacto tan continuado?;;;;;;;;x

EVTOPTA_HF_50002;I gladly accept. May my weapon taste the blood of your enemies!;J'accepte volontiers. Que mon arme goûte le sang de vos ennemis !;Ich nehme an. Möge meine Waffe das Blut eurer Feinde schmecken!;;Acepto con gusto. ¡Mi arma probará la sangre de tus enemigos!;;;;;;;;x
