EVTDESC_HFP_40000;Years have passed with great fortunes and trading across the Baltic Sea, and the great [Root.Culture.GetName] cities in Holstein and Mecklenburg have grown into wealth and expanded considerably.\n\n[Root.Liege.GetBestName] have given us the right of becoming Free Imperial Cities of the Empire. With my seat at [Root.Capital.GetName], I have become the new Mayor of the Hanseatic League, a large Merchant Republic that will span the entire Northern Seas.\n\nWith [Root.Liege.GetTitledFirstName] at our back, we will grow to become a major player in the Empire. The petty feudal princes of old will bow down before us.;Les années ont passé, marquées par de grandes fortunes et le commerce d'un bout à l'autre de la mer Baltique. Et les grandes villes du Holstein et du Mecklembourg se sont enrichies et ont considérablement accru leurs territoires.\n\n[Root.Liege.Get_only_Le_Title][Root.Liege.GetBestName] nous a donné le droit de devenir des cités impériales libres de l'Empire. Avec mon siège à [Root.Capital.GetName], je suis devenu[Root.Get_E] le nouveau maire de la Ligue hanséatique, une grande république marchande qui s'étendra sur l'ensemble des mers du nord.\n\nAvec [Root.Liege.Get_le_TitledFirstName] derrière nous, nous grandirons pour devenir un acteur majeur de l'Empire. Les petits princes féodaux d'autrefois s'inclineront devant nous.;Die Jahre vergehen und der Handel auf der Ostsee blüht. Die großen [Root.Culture.GetName]en Städte in Holstein und Mecklenburg sind wohlständig und erheblich gewachsen.\n\n[Root.Liege.GetBestName] hat uns das Recht eingeräumt, zu freien Reichsstädten zu werden. Mit meinem Platz in [Root.Capital.GetName] wurde ich zum neuen Bürgermeister der Hanse, einer großen Handelsrepublik, die sich über die gesamte Nordsee erstreckt.\n\nMit der Unterstützung von [Root.Liege.GetTitledFirstName] werden wir wachsen und ein wichtiger Einflussfaktor des Reiches werden. Die kleinen Feudalfürsten der alten Zeit werden sich vor uns beugen.;;Han pasado años con grandes fortunas y comercio a lo largo del mar Báltico, y las grandes ciudades de Holstein y Mecklemburgo se han hecho ricas y expandido considerablemente.\n\n[Root.Liege.GetBestName] nos ha otorgado el derecho a ser Ciudades imperiales libres del Imperio. Con mi sede en [Root.Capital.GetName], me he convertido en el nuevo alcalde de la Liga Hanseática, una gran república mercantil que abarcará todo el Mar del Norte.\n\nCon el apoyo de [Root.Liege.GetTitledFirstName], creceremos hasta convertirnos en un actor importante del Imperio. Los pequeños príncipes feudales de antaño se inclinarán ante nosotros.;;;;;x
EVTDESC_HFP_40001;Several German merchant guilds and trade cities along the shores of northern Europe have come together in Lübeck to form the Hanseatic League with the blessing of [Root.Liege.GetBestName] of [Root.Liege.PrimaryTitle.GetName]. This loose confederation of Free Imperial Cities is dedicated towards the continued prosperity of its members and the mutual defense of any merchant vassals flying its flag. Their eventual and unstated goal, of course, is to one day completely dominate all trade along the Baltic and North Seas...;Plusieurs guildes de commerçants allemands et des villes commerciales le long des rives de l'Europe du Nord se sont réunies à Lübeck pour former la Ligue hanséatique avec la bénédiction [Root.Liege.Get_only_du_Title][Root.Liege.GetBestName] [Root.Liege.PrimaryTitle.Get_du_Realm]. Cette sorte de confédération de Cités impériales libres est consacrée à la prospérité continue de ses membres et à la défense mutuelle de tous les vassaux marchands battant son pavillon. Leur objectif final et tacite est de dominer un jour complètement tout le commerce le long de la mer Baltique et de la mer du Nord...;Mehrere deutsche Handelsgilden und Handelsstädte entlang der nordeuropäischen Küste haben sich in Lübeck zusammengeschlossen, um die Hanse mit dem Segen [Root.Liege.GetBestName]s von [Root.Liege.PrimaryTitle.GetName] zu gründen. Dieser lose Bund freier Reichsstädte ist dem fortwährenden Wohlstand seiner Mitglieder und der gegenseitigen Verteidigung aller unter seiner Flagge gewidmet. Ihr endgültiges und unausgesprochenen Ziel ist es natürlich, eines Tages den gesamten Handel entlang der Ost- und Nordsee zu dominieren.;;Varios gremios de comerciantes y ciudades comerciales alemanas por las costas del norte de Europa se han reunido en Lübeck para formar la Liga Hanseática con la bendición de [Root.Liege.GetBestName] de [Root.Liege.PrimaryTitle.GetName]. Esta laxa confederación de ciudades imperiales libres está dedicada a la prosperidad continua de sus miembros y la defensa mutua de todo vasallo mercante que enarbole su bandera. Su objetivo final no declarado, por supuesto, es llegar un día a dominar por completo todo el comercio a lo largo del mar Báltico y el del Norte…;;;;;x
EVTDESC_HFP_40010;For a long time, the cities around the central Alps have been threatened by other actors inside the Empire. All our cities have the honor of imperial immediacy, and we have agreed to come together to defend one another. No longer will we stand alone in the face of these threats, but rather we will stand together as a stronger faction.\n\nI have been chosen as the head of this confederation, as the one who will be the figurehead of all the Cantons of our new Swiss Confederation. No longer will we be threatened by outsiders, but rather be a strong independent actor in the Empire.;Pendant longtemps, les villes autour des Alpes centrales ont été menacées par d'autres acteurs à l'intérieur de l'Empire. Toutes nos villes jouissent du privilège de l'immédiateté impériale et nous avons convenu de nous unir pour nous défendre les uns les autres. Au lieu d'être seuls face à ces menaces, nous serons une faction plus forte.\n\nJ'ai été choisi[Root.Get_E] comme chef de cette confédération, comme celui qui sera la figure de proue de tous les cantons de notre nouvelle Confédération suisse. Nous ne serons plus menacés par des étrangers et serons un acteur indépendant important dans l'Empire.;Für lange Zeit wurden die Städte rund um die Alpen von anderen Akteuren im Reich bedroht. Alle unsere Städte haben das Recht der Reichsfreiheit und wir haben uns darauf geeinigt, uns zusammen zu schließen, um einander zu verteidigen. Wir werden im Anbetracht dieser Bedrohungen nicht länger alleine stehen, sondern und als eine starke Fraktion zusammentun.\n\nIch wurde zum Anführer dieser Eidgenossenschaft gewählt und bin derjenige, der die Galionsfigur aller Kantone sein wird. Nicht länger sollen uns Außenseiter bedrohen. Wir werden ein starker und unabhängiger Akteur im Reich sein.;;Durante mucho tiempo, las ciudades en torno a los Alpes centrales se han visto amenazadas por otros actores del Imperio. Todas nuestras ciudades tienen el honor de la inmediación imperial y hemos acordado unirnos para defendernos unas a otras. Ya no estaremos solos frente a estas amenazas, sino juntos como un actor más fuerte.\n\nHe sido elegido como jefe de esta confederación, representante de los cantones de nuestra nueva Confederación suiza. Ya no seremos objeto de amenazas de forasteros, sino una poderosa facción independiente en el Imperio.;;;;;x
EVTDESC_HFP_40012;A new entity known as the Swiss Confederation has risen in the Empire. They are a conglomeration of cities with imperial immediacy settled around the central Alps, and they have entered a defensive alliance to protect themselves from the other electors around them.\n\nAn independent force to be reckoned with, they have broken free from any prior claims to their lands, be it from the old Burgundians to the west or the German lords to the north\n\nI should look out for this new potential threat in the Empire. ;Une nouvelle entité connue sous le nom de Confédération suisse a émergé dans l'Empire. C'est une agglomération de villes avec l'immédiateté impériale autour des Alpes centrales qui a formé une alliance défensive pour se protéger des autres électeurs qui les entourent.\n\nUne force indépendante avec laquelle il faut compter qui s'est libérée de toute revendication sur leurs terres, que ce soit des Bourguignons à l'Ouest ou des seigneurs allemands au Nord. Je devrais m'occuper de cette nouvelle menace potentielle dans l'Empire.;Eine neue Gruppierung, die als Schweizerische Eidgenossenschaft bekannt ist, hat sich im Reich erhoben. Sie sind ein Konglomerat von Städten mit Reichsfreiheit, die sich rund um die Alpen ansiedeln. Sie haben ein Verteidigungsbündnis geschlossen, um sich vor den anderen Kurfürsten um sie herum zu schützen.\n\nAls unabhängige Macht, mit der man rechnen muss, haben sie sich von den Ansprüchen ihrer Nachbarn, seien es die Burgunder im Westen oder Deutschen im Norden, losgesagt.\nIch sollte diese neue potenzielle Bedrohung im Reich im Auge behalten.;;Ha surgido en el Imperio una nueva entidad conocida como la Confederación suiza. Son un conglomerado de ciudades con la inmediación imperial sitas en torno a los Alpes centrales y han forjado una alianza defensiva para protegerse de los otros electores que les rodean.\n\nUna fuerza independiente a tener en cuenta, pues se han liberado de cualquier derecho previo sobre sus tierras, ya sea de los antiguos borgoñones al oeste o de los señores alemanes al norte.\n\nDebo prestar atención a esta nueva amenaza potencial en el Imperio.;;;;;x
EVTDESC_HFP_40013;The city of Antioch was originally raised by Seleucus in Alexander's time, and was under [Root.Religion.GetGroupName] control for centuries before the infidel onslaught took control of it. Finally, you have restored the ancient city to its true glory.\n\nWith Antioch back in Christian hands, it is only a matter of time before all of ancient Christendom will be returned. The rest of the world is watching, as I am the forerunner of what is to come.;La ville d'Antioche a été bâtie par Séleucos à l'époque d'Alexandre et était [Root.GetReligiousGroupFem] pendant des siècles avant que l'attaque infidèle ne s'en empare. Enfin, vous avez rendu à la ville antique sa gloire d'antan.\n\nAvec le retour d'Antioche entre les mains des chrétiens, ce n'est qu'une question de temps avant que toutes les terres jadis chrétiennes ne soient libérées. Le reste du monde regarde, tandis que je suis le précurseur de ce qui est à venir.;Die Stadt Antiochia wurde ursprünglich von Seleukos in der Zeit Alexanders erobert und stand für Jahrhunderte unter [Root.Religion.GetGroupName]er Kontrolle, bevor ein Sturm Ungläubiger es übernahm. Schließlich habt Ihr die antike Stadt in ihrem alten Glanz wiederhergestellt.\n\nJetzt, da Antiochia wieder in christlichen Händen ist, ist es nur eine Frage der Zeit, bis das ganze antike Christentum zurückgegeben wird. Der Rest der Welt schaut zu, wie ich der Vorläufer dessen bin, was kommen wird.;;La ciudad de Antioquía fue fundada originalmente por Seleuco en tiempos de Alejandro y estuvo bajo control [Root.Religion.GetGroupName] durante siglos antes de caer ante el empuje infiel. Al fin has devuelto la ciudad antigua a su verdadera gloria.\n\nAhora que Antioquía vuelve a estar en manos cristianas, es solo cuestión de tiempo que la regrese la antigua Cristiandad. El resto del mundo del mundo observa, pues soy el precursor de lo que está por llegar.;;;;;x
EVTDESC_HFP_40014;The island of Cyprus stands at the precipice of the Holy Land, and with its return to the fold of Christianity, the path to the Holy City has once more opened.\n\nI have raised the new banner of Cyprus for the first time, and I look east to the lands of Jerusalem and Antioch. For too long, those lands were controlled by the enemies of the cross, but no more.\n\nThis is just the first of many victories. Everything will return to [Root.Religion.GetGroupName] hands.;L'île de Chypre se dresse au bord du précipice de la Terre sainte, et avec son retour au sein du christianisme, la voie vers la ville sainte est de nouveau ouverte.\n\nJ'ai levé la nouvelle bannière de Chypre pour la première fois et je regarde les terres de Jérusalem et d'Antioche à l'est. Pendant trop longtemps, ces terres ont été contrôlées par les ennemis de la Croix.\n\nCe n'est que la première des nombreuses victoires à venir. Tout redeviendra [Root.Religion.GetGroupName].;Die Insel Zypern steht am Rande des Heiligen Landes und mit der Rückkehr zur christlichen Ordnung hat sich der Weg zur Heiligen Stadt erneut geöffnet.\n\nIch habe das neue Banner Zyperns zum ersten Mal erhoben und sehe nach Osten in die Länder Jerusalems und Antiochien. Zu lange schon wurde diese von den Feindes des Kreuzes kontrolliert, doch nicht länger.\n\nDies ist nur der erste von vielen Siegen. Alles wird in die [Root.Religion.GetGroupName]en Hände zurückkehren.;;La isla de Chipre se encuentra al borde de Tierra Santa y con su vuelta al redil cristiano, el camino a Tierra Santa vuelve a estar abierto.\n\nHe levantado el nuevo estandarte de Chipre por primera vez y miro al este, a las tierras de Jerusalén y Antioquía. Demasiado tiempo han permanecido estas tierras controladas por los enemigos de la cruz, ¡pero se acabó!;;;;;x
EVTDESC_HFP_40015;For a long time the city of [Root.Capital.GetName] has flourished. Our grasp reaches across the Mediterranean, our traders rich and powerful in their roles.\n\nThe Feudal rulers of Europe has looked down upon us for centuries, but it is finally coming to an end as our potential for greatness is undisputed. The time of the old nobility is about to pass, and the mercantile era is beginning with the rise of our merchant class.\n\nWatch, my friends, my rivals, my countrymen, as I show the world the true strength of [Root.PrimaryTitle.GetName].;Pendant longtemps, la ville de [Root.Capital.GetName] a prospéré. Notre influence s'étend à travers la Méditerranée, via nos commerçants riches et puissants.\n\nLes dirigeants féodaux de l'Europe nous ont méprisés pendant des siècles, mais cela va cesser, car notre grandeur potentielle est indiscutable. L'ancienne noblesse a fait son temps et une nouvelle ère commence avec l'émergence de notre classe marchande.\n\nRegardez, mes amis, mes rivaux, mes compatriotes, comme je montre au monde la vraie force [Root.PrimaryTitle.Get_du_Realm].;[Root.Capital.GetName] hat für lange Zeit gedeihen. Unser Griff reicht über das Mittelmeer hinaus und unsere Händler sind reich und mächtig.\n\nDie feudalen Herrscher Europas haben Jahrhunderte auf uns herabgesehen, aber dies endet jetzt, da unser Potenzial für Größeres unbestritten ist. Die Zeit des alten Adels ist vorbei und die Zeit des Handels beginnt mit dem Aufstieg unserer Kaufmannsklasse.\n\nSeht, meine Freunde, meine Rivalen, meine Landsleute, während ich der Welt die wahre Stärke von [Root.PrimaryTitle.GetName] zeige.;;La ciudad de [Root.Capital.GetName] ha florecido mucho tiempo. Nuestra mano atraviesa el Mediterráneo, nuestros comerciantes son ricos y poderosos en sus papeles.\n\nLos señores feudales de Europa nos despreciaron durante siglos, pero eso se acabó y ya nadie puede discutir nuestro potencial para la grandeza. El tiempo de la vieja nobleza está a punto de acabar y la era mercantil comienza con el ascenso de nuestra clase mercante.\n\nObservad, amigos míos, compatriotas, cómo muestro al mundo la auténtica fuerza de [Root.PrimaryTitle.GetName].;;;;;x
EVTDESC_HFP_40022;The [From.GetDukeDuchessCap] [From.GetFirstName] of [d_osterreich.GetName] has started calling [From.GetHerselfHimself] the [From.GetArchdukeArchduchessCap] of [k_austria.GetName], and over time it has become normal to accept [From.GetHerHis] superiority over the other princes and princesses of the Empire. In a grand ceremony in [From.Capital.GetName], the title has finally become official.\n\nAs one of the prime electors of the Empire, [From.GetTitledName] has proved [From.GetHerHis] superiority beyond a shadow of a doubt. The other lords and ladies of the Empire have grudgingly accepted it, looking towards [From.Capital.GetName] in envy. They will look for any opportunity to take [From.GetHerHim] down and raise their own positions.;[From.GetLeLaCap] [From.GetDukeDuchess] [From.GetFirstName] d'[d_osterreich.GetName] a commencé à s'appeler [From.GetArchdukeArchduchessCap] d'[k_austria.GetName] et avec le temps il est devenu normal d'accepter sa supériorité sur les autres princes et princesses de l'Empire. Lors d'une grande cérémonie à [From.Capital.GetName], le titre est finalement devenu officiel.\n\nDevenu[From.Get_E] l'un des principaux électeurs de l'Empire, [From.Get_only_le_Title][From.GetTitle] [From.PrimaryTitle.Get_du_Realm] a sans l'ombre d'un doute démontré sa supériorité. Les autres seigneurs et dames de l'Empire l'ont accepté à contrecoeur, regardant envieusement [From.Capital.GetName]. Ils saisiront la première occasion pour s'en débarrasser et faire valoir leur propre titre.;[From.GetDukeDuchessCap] [From.GetFirstName] von [d_osterreich.GetName] hat damit begonnen sich selbst [From.GetArchdukeArchduchessCap] von [k_austria.GetName] zu nennen und mit der Zeit hat dies dazu geführt, dass es zur Normalität geworden ist, [From.GetHerHis]e Überlegenheit über die anderen Prinzen und Prinzessinnen des Reiches zu akzeptieren. In einer großen Zeremonie in [From.Capital.GetName] wurde der Titel nun schließlich offiziell.\n\nAls einer der Haupt-Kurfürsten des Reiches hat [From.GetTitledName] [From.GetHerHis]e Überlegenheit über den Schatten des Zweifels hinaus bewiesen. Die anderen Fürsten und Fürstinnen des Reiches haben es zähneknirschend akzeptiert und blicken voller Neid auf [From.Capital.GetName]. Sie werden sicher nach einer Möglichkeit Ausschau halten, um [From.Getihnsie] zu stürzen und ihre eigene Stellung zu erhöhen.;;[From.GetElLaCap] [From.GetDukeDuchess] [From.GetFirstName] de [d_osterreich.GetName] comenzó a llamarse [From.GetArchdukeArchduchessCap] de [k_austria.GetName] y con el tiempo se hizo normal aceptar su superioridad sobre otros príncipes y princesas del Imperio. El título se ha hecho finalmente oficial con una gran ceremonia en [From.Capital.GetName]. \n\nComo un[Root.GetOA] de los principales electores del Imperio, [From.GetTitledName] ha demostrado su superioridad sin una sola duda y los otros señores y damas del Imperio lo han aceptado a regañadientes, mirando a [From.Capital.GetName] con envidia. Buscarán cualquier oportunidad para derrocar[From.GetLoLa] y promocionarse a sí mismos.;;;;;x
EVTDESC_HFP_40022_2;The [From.GetDukeDuchessCap] [From.GetFirstName] of [d_osterreich.GetName] has started calling [From.GetHerselfHimself] the [From.GetArchdukeArchduchessCap] of [k_austria.GetName], and over time it has become normal to accept [From.GetHerHis] superiority over the other princes and princesses of the Empire. In a grand ceremony in [From.Capital.GetName], the title has finally become official.\n\nAs one of the prime [From.GetLadiesLords] of the Empire, [From.GetTitledName] has proved [From.GetHerHis] superiority beyond a shadow of a doubt. The other inferior members of the Empire have grudgingly accepted it, looking towards [From.Capital.GetName] in envy. They will look for any opportunity to take [From.GetHerHim] down and raise their own positions.;[From.GetLeLaCap] [From.GetDukeDuchess] [From.GetFirstName] d'[d_osterreich.GetName] a commencé à s'appeler [From.GetArchdukeArchduchessCap] d'[k_austria.GetName] et avec le temps il est devenu normal d'accepter sa supériorité sur les autres princes et princesses de l'Empire. Lors d'une grande cérémonie à [From.Capital.GetName], le titre est finalement devenu officiel.\n\nDevenu[From.Get_E] l'un[From.Get_E] des princip[From.GetAuxAles] [From.GetLadiesLords] de l'Empire, [From.Get_only_le_Title][From.GetTitle] [From.PrimaryTitle.Get_du_Realm] a sans l'ombre d'un doute démontré sa supériorité. Les autres membres inférieurs de l'Empire l'ont accepté à contrecoeur, regardant envieusement [From.Capital.GetName]. Ils saisiront la première occasion pour s'en débarrasser et faire valoir leur propre titre.;[From.GetDukeDuchessCap] [From.GetFirstName] von [d_osterreich.GetName] hat damit begonnen sich selbst [From.GetArchdukeArchduchessCap] von [k_austria.GetName] zu nennen und mit der Zeit hat dies dazu geführt, dass es zur Normalität geworden ist, [From.GetHerHis]e Überlegenheit über die anderen Prinzen und Prinzessinnen des Reiches zu akzeptieren. In einer großen Zeremonie in [From.Capital.GetName] wurde der Titel nun schließlich offiziell.\n\nAls einer der Haupt-[From.GetLadiesLords] des Reiches hat [From.GetTitledName] [From.GetHerHis]e Überlegenheit über den Schatten des Zweifels hinaus bewiesen. Die anderen niederen Mitglieder des Reiches haben es zähneknirschend akzeptiert und blicken voller Neid auf [From.Capital.GetName]. Sie werden sicher nach einer Möglichkeit Ausschau halten, um [From.Getihnsie] zu stürzen und ihre eigene Stellung zu erhöhen.;;[From.GetElLaCap] [From.GetDukeDuchess] [From.GetFirstName] de [d_osterreich.GetName] comenzó a llamarse [From.GetArchdukeArchduchessCap] de [k_austria.GetName] y con el tiempo se hizo normal aceptar su superioridad sobre otros príncipes y princesas del Imperio. El título se ha hecho finalmente oficial con una gran ceremonia en [From.Capital.GetName]. \n\nComo un[Root.GetOA] de los principales [From.GetLadiesLords] del Imperio, [From.GetTitledName] ha demostrado su superioridad sin una sola duda y los otros miembros inferiores del Imperio lo han aceptado a regañadientes, mirando a [From.Capital.GetName] con envidia. Buscarán cualquier oportunidad para derrocar[From.GetLoLa] y promocionarse a sí mismos.;;;;;x
EVTDESC_HFP_40023;[From.GetTitledFirstName] has gathered all the [k_bavaria.GetAdjective] and [k_carinthia.GetAdjective] lands in under [From.GetHerHis] rule, and has raised the banner of a new Kingdom of [k_eastern_marches.GetName] to celebrate [From.GetHerHis] victories. This new Kingdom has become the new defacto leader of all the old eastern marches of the Empire.\n\nThis new Kingdom in the Empire is expected to be a power to be reckoned with. The old lands of [k_bavaria.GetName] and [k_carinthia.GetName] were well known for their strength and fortitude, and it is expected the new Kingdom will be all that and more.;[From.Get_Le_TitledFirstName] a uni les terres [k_bavaria.GetAdjective] et [k_carinthia.GetAdjective] sous son règne et a levé la bannière d'un nouveau royaume de [k_eastern_marches.GetName] pour célébrer ses victoires. Ce nouveau royaume est devenu le nouveau chef de facto de toutes les anciennes marches orientales de l'Empire.\n\nCe nouveau royaume dans l'Empire devrait être une puissance avec laquelle il faudra compter. Les anciennes terres de [k_bavaria.GetName] et [k_carinthia.GetName] étaient bien connues pour leur force et leur courage, et on s'attend à ce que le nouveau royaume soit tout cela et plus encore.;[From.GetTitledFirstName] hat alle [k_bavaria.GetAdjective]en und [k_carinthia.GetAdjective]en Länder unter [From.GetHerHis]er Herrschaft vereint und das Banner des neuen Königreiches von [k_eastern_marches.GetName] gehisst, um [From.GetHerHis]e Siege zu feiern. Dieses neue Königreich wurde de-facto zum Anführer aller alten Ostmarken des Reiches.\n\nVon diesem neuen Königreich inmitten des Reiches wird erwartet, dass es eine Macht wird, mit der man rechnen muss. Die alten Länder von [k_bavaria.GetName] und [k_carinthia.GetName] waren für ihre Stärke und Standhaftigkeit bekannt und es wird deshalb auch erwartet, dass das neue Königreich die alten Werte und noch viel mehr sein wird.;;[From.GetTitledFirstName] ha reunido todo el territorio [k_bavaria.GetAdjective] y [k_carinthia.GetAdjective] bajo su poder y ha alzado el estandarte del nuevo Reino de [k_eastern_marches.GetName] para celebrar sus victorias. Este nuevo reino se ha convertido en el líder de facto de todas las antiguas marcas orientales del Imperio.\n\nSe espera que este nuevo reino sea un poder digno de ser tenido en cuenta. Las antiguas tierras de [k_bavaria.GetName] y [k_carinthia.GetName] fueron bien conocidas por su poder y fortaleza, así que se espera que nuevo reino sea todo eso y más.;;;;;x
