EVTDESCAHF20067;[From.GetTitledFirstName] has decided to come meet me a few days from the capital to formally and personally welcome me to [From.PrimaryTitle.GetName]. Riding alongside [From.GetHerHis] men-at-arms, there was also [convert_lord_spiritual.GetTitledName], the [Root.Culture.GetName] priest I had sent to help [From.GetTitledFirstName] some time ago. Seeing a familiar face traveling with my host has certainly been an appreciated gesture.;[From.Get_Le_TitledFirstName] a décidé de venir à ma rencontre depuis la capitale pour m'accueillir officiellement et en personne [From.PrimaryTitle.Get_en_Realm]. Accompagné de quelques hommes, il y avait aussi [convert_lord_spiritual.Get_le_TitledName], le prêtre [Root.GetCultureMasc] que j'avais envoyé pour aider [From.Get_le_TitledFirstName] il y a un certain temps. Voir un visage familier voyager avec mon hôt[From.GetEEsse] est appréciable.;[From.GetTitledFirstName] hat mich persönlich einige Tagesmärsche von der Hauptstadt weg in [From.PrimaryTitle.GetName] willkommen geheißen. Neben [From.GetHerHis]en Soldaten ritt auch [convert_lord_spiritual.GetTitledName], der [Root.Culture.GetName]e Priester, den ich vor einiger Zeit nach [From.GetTitledFirstName] entsandt hatte. Ein vertrautes Gesicht zu sehen, das zusammen mit meinem Gastgeber reist, ist eine willkommene Geste.;;[From.GetTitledFirstName] ha decidido salir unos días de la capital para recibirme formal y personalmente en [From.PrimaryTitle.GetName]. Junto a sus hombres de armas también cabalgaba [convert_lord_spiritual.GetTitledName], el sacerdote [Root.Culture.GetName] que envié hace tiempo a ayudar a [From.GetTitledFirstName]. Ver un rostro familiar viajando con mi anfitrión es un gesto bien recibido.;;;;;;;;;x
EVTDESCAHF20068;[From.GetTitledFirstName] was clearly pleased to have me welcome [From.GetHerHim] personally before arriving at the capital. [From.GetSheHeCap] thanked me for my kindness and talked about what an interesting travel [From.GetSheHe] has had up to this point. [From.GetSheHeCap] was also happy to see [convert_lord_spiritual.GetTitledName] riding by my side. This visit is certainly off to a good start.;[From.Get_Le_TitledFirstName] était clairement content[From.Get_E] de me voir l'accueillir en personne avant son arrivée à la capitale. [From.GetIlElleCap] m'a remercié pour ma gentillesse et m'a raconté à quel point son voyage fut plaisant. [From.GetIlElleCap] était aussi heureu[From.GetXSe] de voir [convert_lord_spiritual.Get_le_TitledName] à mes côtés. Cette visite débute sous de bons auspices.;[From.GetTitledFirstName] war sichtlich erfreut, dass ich [From.Getihnsie] persönlich willkommen geheißen habe, bevor [From.GetSheHe] in der Hauptstadt ankam. [From.GetSheHeCap] bedankte sich für meine Güte und sprach darüber, welch Interessante Reise [From.GetSheHe] hinter sich hat. [From.GetSheHeCap] war auch froh, [convert_lord_spiritual.GetTitledName] an meiner Seite reiten zu sehen. Der Besuch hat bisher sichtlich gut begonnen.;;[From.GetTitledFirstName] quedó encantad[From.GetOA] de que le recibiera en persona ante de llegar a la capital. Me agradeció la amabilidad y hablamos sobre lo interesante que había sido el viaje hasta ahora. También pareció feliz de ver a [convert_lord_spiritual.GetTitledName] cabalgando a mi lado. Esta visita empieza con buen pie.;;;;;;;;;x
EVTDESCAHF20069;Despite meeting [From.GetHerHim] with all the pomp a [From.GetTitle] deserves, [From.GetTitledFirstName] looked quite displeased after our first encounter. Perhaps something bad has happened during [From.GetHerHis] travel to put [From.GetHerHim] in such a bad mood. Hopefully I will have more chances to make up for the less than ideal start.;Malgré l'avoir accueilli[From.Get_E] en grande pompe, [From.Get_le_TitledFirstName] avait l'air un peu contrarié[From.Get_E] après notre première rencontre. Peut-être que quelque chose durant son voyage l'a mis de mauvaise humeur. J'espère avoir plus de chances après ce départ loin d'être idéal.;Trotz der Begrüßung, die [From.Geteineine] [From.GetTitle] verdient, sah [From.GetTitledFirstName] nach unserer ersten Begegnung recht unzufrieden aus. Vielleicht ist während [From.GetHerHis]er Reise etwas Schlimmes passiert, was [From.Getihnsie] in so schlechte Laune versetzt hat. Hoffentlich habe ich noch mehr Möglichkeiten, den holprigen Start wiedergutzumachen.;;A pesar de recibir[From.GetLoLa] con toda la pompa que merece un[From.GetXA] [From.GetTitle], [From.GetTitledFirstName] se veía a disgusto en nuestro primer encuentro. Puede que pasase algo malo durante el viaje para que esté de tan mal humor. Espero tener más oportunidades para compensar este inicio tan poco ideal.;;;;;;;;;x
EVTDESCAHF20070;After my arrival at [From.GetTitledFirstName]'s palace, I was pleased to see that my host had prepared a magnificent feast in my honor, providing me and my men with all sorts of food and entertainment. For the rest of the night after our arrival, [From.GetTitledFirstName] and [From.GetHerHis] Chieftains delighted us with the history of their tribes and their legendary ancestors.;Après mon arrivée au palais [From.Get_du_TitledFirstName], j'ai été content[Root.Get_E] de voir que mon hôte avait préparé un magnifique banquet en mon honneur, offrant à moi et mes hommes toutes sortes de plats et de divertissements. Pour le reste de la nuit, [From.Get_le_TitledFirstName] et ses chefs nous ont enchantés avec l'histoire de leurs tribus et leurs ancêtres légendaires.;Nach meiner Ankunft im Palast von [From.GetTitledFirstName] war ich erfreut, dass ein großes Fest mir zu Ehren vorbereitet wurde und mich und meinen Männern mit verschiedensten Speisen und Unterhaltung zu versorgen. Für den Rest der Nacht erfreuten uns [From.GetTitledFirstName] und [From.GetHerHis]e Häuptlinge mit Geschichten ihres Stammes und ihrer legendären Vorfahren.;;Tras mi llegada al palacio de [From.GetTitledFirstName], me agradó ver que mi anfitrión había preparado un banquete magnífico en mi honor, proporcionándonos, a mis hombres y a mí, comida y entretenimientos de toda clase. El resto de la noche de mi llegada, [From.GetTitledFirstName] y sus jefes nos deleitaron narrándonos la historia de sus tribus y sus antepasados legendarios.;;;;;;;;;x
EVTDESCAHF20071;Looks like my efforts to impress [From.GetTitledFirstName] with a lavish feast were not in vain: my guest looked very satisfied of the food and entertainment I provided for the night.;On dirait que mes efforts visant à impressionner [From.Get_le_TitledFirstName] avec une fête somptueuse n'étaient pas vains. Mon invité[From.Get_E] avait l'air satisfait[From.Get_E] de la nourriture et du divertissement que j'ai offerts pour la nuit.;Es scheint, dass meine Bemühungen, [From.GetTitledFirstName] mit einem üppigen Festmahl zu beeindrucken, nicht umsonst waren. Mein Gast war sehr zufrieden mit dem Essen und der Unterhaltung, die ich für die Nacht zur Verfügung gestellt hatte.;;Parece que mis esfuerzos para impresionar[From.GetTitledFirstName] con un banquete espléndido no fueron en vano: mi invitad[From.GetOA] pareció muy satisfech[From.GetOA] con la comida y el entretenimento que proporcioné esta noche.;;;;;;;;;x
EVTDESCAHF20072;Despite my best efforts, [From.GetTitledFirstName] did not look pleased by the feast I had prepared for [From.GetHerHim]. After eating only a little, [From.GetSheHe] excused [From.GetHerselfHimself] and retired to [From.GetHerHis] assigned chambers.;[From.Get_Le_TitledFirstName] n'a pas eu l'air d'avoir apprécié le festin que j'avais préparé pour [From.GetLuiElle]. Après avoir un peu mangé, [From.GetIlElle] s'est excusé[From.Get_E] et s'est retiré[From.Get_E] dans ses appartements.;Trotz meiner Bemühungen sah [From.GetTitledFirstName] nicht sehr zufrieden mit dem Fest aus, dass ich für [From.Getihnsie] vorbereitet hatte. Nachdem [From.GetSheHe] ein wenig gegessen hatte, entschuldigte [From.GetSheHe] sich bereits und zog sich in [From.GetHerHis]e zugewiesenen Gemächer zurück.;;A pesar de mis esfuerzos, a [From.GetTitledFirstName] no le agradó el banquete que preparé para [From.GetElElla]. Tras comer un poco, se disculpó y se retiró a sus aposentos asignados.;;;;;;;;;x
EVTDESCAHF20073;Having [FromFrom.GetTitledFirstName] in my court for a few days presents me with a great opportunity to strengthen the relationship between our realms. If I could convince [FromFrom.GetHerHim] that [Root.PrimaryTitle.GetName] is a civilized and respectable realm, [FromFrom.GetSheHe] might decide that it is in [FromFrom.GetHerHis] best interests to strengthen our alliance.;Avoir [FromFrom.GetTitledFirstName] à ma cour pour quelques jours est une bonne occasion de consolider la relation entre nos pays. Si je pouvais [FromFrom.GetLeLa] convaincre que [Root.PrimaryTitle.Get_le_Realm] est un pays civilisé et respectable, [FromFrom.GetIlElle] pourrait décider que c'est dans son intérêt de renforcer notre alliance.;[FromFrom.GetTitledFirstName] für ein paar Tage in meinem Hof zu haben bietet mir eine großartige Gelegenheit, die Beziehungen zwischen unseren Reichen zu stärken. Wenn ich [FromFrom.Getihnsie] davon überzeugen könnte, dass [Root.PrimaryTitle.GetName] ein zivilisiertes und respektables Reich ist, könnte [FromFrom.GetSheHe] nach [FromFrom.GetHerHis]em besten Interesse entscheiden, dass es von Vorteil wäre, unsere Allianz zu stärken.;;Tener a [FromFrom.GetTitledFirstName] unos días en mi corte me da la gran oportunidad de reforzar la relación entre nuestros reinos. Si puedo convencer[FromFrom.GetLoLa] que [Root.PrimaryTitle.GetName] es un reino civilizado y respetable, puede que decida que lo mejor para sus intereses es reforzar nuestra alianza.;;;;;;;;;x
EVTDESCAHF20074;As days pass by in [From.Capital.GetName] I am more and more surprised by the complexity of the laws and customs of the locals. [From.GetTitledFirstName] has revealed [From.GetHerselfHimself] to be a distinguished and civilized ruler, very unlike the primitive chieftain I initially thought [From.GetHerHim] to be. It is clear to me now that helping [From.GetHerHim] to convert [From.PrimaryTitle.GetName] was not a wasted effort.;Tandis que les jours passent à [From.Capital.GetName], je suis de plus en plus surpris[Root.Get_E] par la complexité des lois et des coutumes locales. [From.Get_Le_TitledFirstName] s'est révélé[From.Get_E] être un[From.Get_E] [From.GetLordLady] distingué[From.Get_E] et civilisé[From.Get_E], très loin du chef primitif que j'imaginais. C'est clair pour moi que l'avoir aidé à convertir [From.PrimaryTitle.Get_le_Realm] n'était pas une perte de temps.;Während die Tage in [From.Capital.GetName] verstreichen, bin ich immer mehr über die Komplexität der Gesetze und Bräuche überrascht. [From.GetTitledFirstName] hat sich selbst als zivilisierten Herrscher gezeigt, ganz anders als der primitive Häuptling, an den ich ursprünglich gedacht hatte. Es ist klar, dass es gut war, [From.GetHerHim] dabei zu helfen, [From.PrimaryTitle.GetName] zu konvertieren.;;Con el paso de los días en [From.Capital.GetName] cada vez me sorprende más la complejidad de las leyes y costumbres locales. [From.GetTitledFirstName] ha probado ser un gobernante distinguid[From.GetOA] y civilizad[From.GetOA], muy diferente [From.GetDelDela] jef[From.GetEA] primitiv[From.GetOA] por quien [From.GetLoLa] tomé al principio. Ahora tengo claro que mis esfuerzos para ayudarle a convertir [From.PrimaryTitle.GetName] no fueron en vano.;;;;;;;;;x
EVTDESCAHF20075;As days pass by in [From.Capital.GetName] I am becoming more and more convinced that the people of [From.PrimaryTitle.GetName] must have converted to the [Root.Religion.GetName] faith in name only. Despite my host's tireless efforts to convince me that [From.GetSheHe] is the ruler of a civilized and respectable realm, what I see is still a band of washed-up savages.;Tandis que les jours passent à [From.Capital.GetName], je pense de plus en plus que le peuple [From.PrimaryTitle.Get_du_Realm] s'est converti à la foi [From.Religion.GetName] en apparence seulement. Malgré les efforts inlassables de mon hôt[From.GetEEsse] pour me convaincre qu'[From.GetIlElle] est [From.GetLeLa] [From.GetLordLady] d'un pays civilisé et respectable, ce que je vois n'est rien d'autre qu'une bande de sauvages.;Während die Tage verstreichen, bin ich immer mehr davon überzeugt, dass das Volk von [From.PrimaryTitle.GetName] nur im Namen zum [Root.Religion.GetName]en Glauben konvertiert ist. Trotz der Bemühungen meines Gastgebers, mich davon zu überzeugen, dass [From.GetSheHe] [From.Getderdie] Herrscher[From.GetinFemale] eines zivilisierten Reiches sei, ist alles was ich sehe weiterhin eine Gruppe Wilder.;;Con el paso de los días en [From.Capital.GetName] cada vez estoy más convencido de que el pueblo de [From.PrimaryTitle.GetName] solo se ha convertido a la fe [Root.Religion.GetName] de palabra. A pesar de los esfuerzos incansables de mi anfitri[From.GetOnOna] por convencerme de que gobierna un reino civilizado y respetable, sigo viendo una banda de salvajes aseados.;;;;;;;;;x
EVTDESCAHF20100;While I have yet to cleanse myself from impurities after labor, [From.GetFirstName] should be baptized as soon as possible. Given that [From.GetSheHe] is the heir of [Root.PrimaryTitle.GetName], I should make sure that the rite celebrating [From.GetHerHis] coming into this world is as grandiose as possible.;Bien que j'ai moi-même à me purifier après le travail, [From.GetFirstName] devrait être baptisé[From.Get_E] dès que possible. Puisqu'[From.GetIlElle] est l'hériti[From.GetErEre] [Root.PrimaryTitle.Get_du_Realm], je devrais m'assurer que le rite célébrant sa venue en ce monde soit grandiose.;Auch wenn ich mich selbst noch von den Unreinheiten der Geburt reinigen muss, sollte [From.GetFirstName] so schnell wie möglich getauft werden. Angesichts der Tatsache, dass [From.GetSheHe] [From.Getderdie] Thronfolger[From.GetinFemale] von [Root.PrimaryTitle.GetName] ist, sollte ich sicherstellen, dass die Zeremonie, die [From.GetSheHe] als [Root.Religion.GetName]e[From.GetrMale] Gläubige[From.GetrMale] in der Welt willkommen heißt, so grandios wie möglich ist.;;Si bien todavía debo purgarme de mis impurezas tras el parto, hay que bautizar a [From.GetFirstName] lo antes posible. Dado que heredará a [Root.PrimaryTitle.GetName], debo asegurarme de que el rito que celebra su venida a este mundo como [Root.Religion.GetName] sea lo más grandioso posible.;;;;;;;;;x
