#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
BRONZEMAN;Bronzeman;Bronzeman;Bronzeman;;Bronzeman;;;;;;;;;x
BRONZEMAN_DISABLED_ACHIEVEMENTS_WARNING;Achievements are disabled when playing in Bronzeman Mode.;Les succès sont désactivés lorsque vous jouez en mode Bronzeman.;Errungenschaften sind deaktiviert, während Ihr im Bronzeman-Modus spielt;;Los logros están desactivados jugando en modo Bronzeman.;;;;;;;;;x
BRONZEMAN_MODE_DESC;When playing in Bronzeman mode, you can have multiple saves for each playthrough. Unlike Ironman mode, Steam Achievements are not available when playing in Bronzeman mode.;Lorsque vous jouez en mode Bronzeman, vous pouvez avoir plusieurs sauvegardes pour chaque partie. Contrairement au mode Ironman, les succès Steam ne sont pas disponibles lorsque vous jouez en mode Bronzeman.;Wenn Ihr im Bronzeman-Modus spielt, könnt Ihr für jeden Spieldurchgang mehrere Speicherdatein haben. Im Gegensatz zum Ironman-Modus stehen Steam-Errungenschaften nicht zur Verfügung, wenn Ihr im Bronzeman-Modus spielt.;;Al jugar en modo Bronzeman, puedes guardar múltiples veces por partida. Al contrario que en el Ironman, en modo Bronzeman, los logros de Steam no están disponibles.;;;;;;;;;x
BRONZEMAN_MODE_DISABLED;Bronzeman Mode: §RDisabled§!;Mode Bronzeman : §RDésactivé§!;Bronzeman-Modus: §RDeaktiviert§!;;Modo Bronzeman: §Rdesactivado§!;;;;;;;;;x
BRONZEMAN_MODE_ENABLED;Bronzeman Mode: §GEnabled§!;Mode Bronzeman : §GActivé§!;Bronzeman-Modus: §GAktiviert§!;;Modo Bronzeman: §Gactivado§!;;;;;;;;;x
BRONZEMAN_START;Start Bronzeman;Démarrer en Bronzeman;Bronzeman beginnen;;Empieza Bronzeman;;;;;;;;;x
CLICK_DLC_ICON_TO_VIEW_DLC;§GClick DLC icon to read more§!;§GCliquez sur l'icône DLC pour en savoir plus§!;§GDLC-Icon klicken, um mehr zu lesen§!;;§GPincha en el icono de DLC para saber más§!;;;;;;;;;x
CLICK_TO_VIEW_DLC;§GClick to read more§!;§GCliquer pour lire davantage§!;§GKlicken, um mehr zu erfahren§!;;§GPincha para leer más§!;;;;;;;;;x
CLOUD_SAVE;Cloud Save;Sauvegarde Cloud;Cloud-Speicherstand;;Salvar en la nube;;;;;;;;;x
COMPLETED;Completed;Terminé;Abgeschlossen;;Completado;;;;;;;;x
Culture_Army_Altaic;Horse Archers;les archers à cheval;Ber. Bogenschützen;;Arqueros a caballo;;;;;;;;;x
Culture_Army_Andalusian;the Andalusian Cavalry;la cavalerie andalouse;Andalusische Kavallerie;;la Caballería andalusí;;;;;;;;;x
Culture_Army_Baltic;the Baltic Warriors;les guerriers baltes;Baltische Krieger;;los Guerreros bálticos;;;;;;;;;x
Culture_Army_Bedouin;the Camel Warriors;les guerriers chameliers;Kamelkrieger;;los Guerreros a camello;;;;;;;;;x
Culture_Army_Berber;the Berber Cavalry;la cavalerie berbère;Berbische Kavallerie;;la Caballería bereber;;;;;;;;;x
Culture_Army_Byzantine;the Cataphract;les cataphractes;Kataphrakt;;el Catafracto;;;;;;;;;x
Culture_Army_Dutch;the Goedendag Militia;la milice à godendart;Goedendag-Miliz;;la Milicia de goedendag;;;;;;;;;x
Culture_Army_EastSlavic;the Druzhinas;les druzhinas;Druschina;;las Tropas selectas;;;;;;;;;x
Culture_Army_English;the Longbow men;les archers longs;Langbögen;;los Arqueros de arcos largos;;;;;;;;;x
Culture_Army_Ethiopian;Ethiopian Skirmishers;les harceleurs éthiopiens;Äthiopische Scharmützler;;Escaramuzadores etíopes;;;;;;;;;x
Culture_Army_European;Knights;les chevaliers;Ritter;;Caballeros;;;;;;;;;x
Culture_Army_Frankish;the Frankish Heavy Infantry;l'infanterie lourde franque;Fränkische Schwere Infanterie;;Infantería pesada franca;;;;;;;;;x
Culture_Army_Han;the Nubing;les nubing;Nubing;;los Nubing;;;;;;;;;x
Culture_Army_Hungarian;the Hussars;les hussards;Hussaren;;los Húsares;;;;;;;;;x
Culture_Army_Iberian;the Caballeros;les caballeros;Caballero;;los Caballeros ibéricos;;;;;;;;;x
Culture_Army_IndoAryan;the Steel Bow Infantry;l'infanterie à arc d'acier;Stahlbogeninfanterie;;la Infantería de arco de acero;;;;;;;;;x
Culture_Army_Irish;the Gallowglass;les galloglaigh;Gallowglass;;los Gallowglass;;;;;;;;;x
Culture_Army_Israelite;the Bar Kochba Guards;les gardes de bar kokhba;Garde Bar Kochba;;los Guardias de Bar Kojba;;;;;;;;;x
Culture_Army_Italian;the Pikes;les piquiers;Piken;;los Piqueros;;;;;;;;;x
Culture_Army_Jurchen;the Tie-Futu;les tie-futu;Tie-Futu;;los Tie-Futu;;;;;;;;;x
Culture_Army_Lombard;the Lombard Heavy Infantry;l'infanterie lourde lombarde;Lombardische Schwere Infanterie;;la Infantería pesada lombarda;;;;;;;;;x
Culture_Army_Nahua;the Jaguar Warriors;les guerriers jaguars;Jaguarkrieger;;los Guerreros jaguares;;;;;;;;;x
Culture_Army_NorthGermanic;the Housecarls;les huscarls;Huscarle;;los Huscarles;;;;;;;;;x
Culture_Army_Nubian;the Nubian Archers;les archers nubiens;Bubische Bogenschützen;;los Arqueros nubios;;;;;;;;;x
Culture_Army_Pictish;the Pictish Raiders;les pillards pictes;Piktische Reiter;;los Asaltantes pictos;;;;;;;;;x
Culture_Army_Scottish;the Schiltrons;les schiltrons;Schiltron;;los Schiltrons;;;;;;;;;x
Culture_Army_Somali;the Somali Skirmishers;les tirailleurs somalis;Somalische Scharmützler;;los Escaramuzadores somalíes;;;;;;;;;x
Culture_Army_SouthSlavic;the Gusars;les gusars;Gusaren;;los Gusars;;;;;;;;;x
Culture_Army_Suebi;the Suebi Longspearmen;les lanciers suèves;Suebische Langspeere;;los Lanceros suevos;;;;;;;;;x
Culture_Army_Tibetan;the Himalayan Mountaineers;les alpinistes himalayens;Himalische Bergkrieger;;los Montañeros del Himalaya;;;;;;;;;x
Culture_Army_WestAfrica;the Free Warriors;les guerriers libres;Freie Krieger;;los Guerreros libres;;;;;;;;;x
DATE_YEAR_AD;Date: $YEAR$ AD;Date: $YEAR$ ap. J-C;Datum: $YEAR$ n. Chr.;;Fecha: $YEAR$ d.C.;;;;;;;;;x
DLC_DISABLED;§GInactive§!;§GN'est pas actif§!;§GIst inaktiv§!;;§GInactivo§!;;;;;;;;;x
EARLY_MIDDLE_AGES_TOOLTIP_LOCKED;The Early Middle Ages (769 A.D.) requires the §YCharlemagne§! expansion;Le Haut Moyen Âge (769 ap. J-C) requiert l'extension '§YCharlemagne§!';Das Frühmittelalter (769 n. Chr.) erfordert die Erweiterung §YCharlemagne§!;;La Alta Edad Media (769 d.C.) requiere la expansión §YCharlemagne§!;;;;;;;;;x
EARLY_MIDDLE_AGES_TOOLTIP_UNLOCKED;Unlocked by the §YCharlemagne§! expansion;Débloqué par l'extension '§YCharlemagne§!';Wird durch die Erweiterung §YCharlemagne§! freigeschaltet;;Desbloqueado por la expansión §YCharlemagne§!;;;;;;;;;x
EVENT_ENDED_LOG;\nThank you for playing the featured ruler! Challenges have now ended and will no longer record further progress!;\nMerci d'avoir joué le dirigeant mis en avant ! Les défis sont maintenant terminés et la progression ne sera plus enregistrée !;\nVielen Dank, dass Ihr den vorgeschlagenen Herrscher gespielt habt! Die Herausforderung ist jetzt zu Ende und es werden keinen weiteren Fortschritte verzeichnet!;;\n¡Gracias por jugar con el gobernante presentado! ¡Los retos ya han terminado y no se registrarán progresos posteriores!;;;;;;;;;x
EVENT_ENDED_SETUP;Event Ended;Événement terminé;Event beendet;;Evento terminado;;;;;;;;;x
EVENT_ENDING_LOG;\nThe featured ruler event will end in $MINUTES$ minutes.;\nL'événement du dirigeant mis en avant se terminera dans $MINUTES$ minutes.;\nDas Event des vorgeschlagenen Herrschers endet in $MINUTES$ Minuten;;\nEl evento del gobernante presentado terminará en $MINUTES$ minutos.;;;;;;;;;x
EVENT_ENDING_SETUP;Event Ending;Fin de l'événement;Eventende;;Fin del evento;;;;;;;;;x
